"Plot Title: 20449374_Conductivity_FactoryCAL"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
3135,12/25/18 07:21:30 AM,33041.7,29653.9,10.13,42209.4,,,,
3136,12/25/18 07:31:30 AM,33041.7,29632.7,10.13,42179.3,,,,
3137,12/25/18 07:41:30 AM,33041.7,29647.8,10.13,42200.7,,,,
3138,12/25/18 07:51:30 AM,33041.7,29641.7,10.13,42192.1,,,,
3139,12/25/18 08:01:30 AM,33041.7,29617.5,10.13,42157.6,,,,
3140,12/25/18 08:11:30 AM,33041.7,29626.6,10.12,42181.9,,,,
3141,12/25/18 08:21:30 AM,33041.7,29632.7,10.13,42179.3,,,,
3142,12/25/18 08:31:30 AM,33041.7,29608.5,10.13,42144.8,,,,
3143,12/25/18 08:41:30 AM,33041.7,29617.5,10.13,42157.6,,,,
3144,12/25/18 08:51:30 AM,33041.7,29599.4,10.13,42131.9,,,,
3145,12/25/18 09:01:30 AM,33041.7,29623.6,10.13,42166.3,,,,
3146,12/25/18 09:11:30 AM,33041.7,29635.7,10.12,42194.8,,,,
3147,12/25/18 09:21:30 AM,33041.7,29617.5,10.13,42157.6,,,,
3148,12/25/18 09:31:30 AM,33041.7,29590.4,10.13,42119.0,,,,
3149,12/25/18 09:41:30 AM,33041.7,29617.5,10.13,42157.6,,,,
3150,12/25/18 09:51:30 AM,33041.7,29599.4,10.13,42131.9,,,,
3151,12/25/18 10:01:30 AM,33041.7,29608.5,10.13,42144.8,,,,
3152,12/25/18 10:11:30 AM,33041.7,29626.6,10.14,42159.3,,,,
3153,12/25/18 10:21:30 AM,33041.7,29608.5,10.14,42133.5,,,,
3154,12/25/18 10:31:30 AM,33041.7,29626.6,10.15,42148.0,,,,
3155,12/25/18 10:41:30 AM,33041.7,29593.4,10.15,42100.8,,,,
3156,12/25/18 10:51:30 AM,33041.7,29626.6,10.15,42148.0,,,,
3157,12/25/18 11:01:30 AM,33041.7,29659.9,10.18,42161.5,,,,
3158,12/25/18 11:11:30 AM,33041.7,29659.9,10.18,42161.5,,,,
3159,12/25/18 11:21:30 AM,33041.7,29684.2,10.19,42184.8,,,,
3160,12/25/18 11:31:30 AM,33041.7,29641.7,10.19,42124.4,,,,
3161,12/25/18 11:41:30 AM,33041.7,29675.1,10.20,42160.6,,,,
3162,12/25/18 11:51:30 AM,33041.7,29699.4,10.21,42183.8,,,,
3163,12/25/18 12:01:30 PM,33041.7,29708.5,10.22,42185.4,,,,
3164,12/25/18 12:11:30 PM,33041.7,29714.5,10.23,42182.7,,,,
3165,12/25/18 12:21:30 PM,33041.7,29708.5,10.23,42174.2,,,,
3166,12/25/18 12:31:30 PM,33041.7,29741.9,10.26,42187.8,,,,
3167,12/25/18 12:41:30 PM,33041.7,29690.2,10.26,42114.4,,,,
3168,12/25/18 12:51:30 PM,33041.7,29732.8,10.27,42163.6,,,,
3169,12/25/18 01:01:30 PM,33041.7,29763.2,10.27,42206.7,,,,
3170,12/25/18 01:11:30 PM,33041.7,29757.2,10.27,42198.2,,,,
3171,12/25/18 01:21:30 PM,33041.7,29766.3,10.29,42188.5,,,,
3172,12/25/18 01:31:30 PM,33041.7,29781.5,10.29,42210.1,,,,
3173,12/25/18 01:41:30 PM,33041.7,29781.5,10.30,42198.8,,,,
3174,12/25/18 01:51:30 PM,33041.7,29806.0,10.30,42233.5,,,,
3175,12/25/18 02:01:30 PM,33041.7,29787.6,10.31,42196.2,,,,
3176,12/25/18 02:11:30 PM,33041.7,29815.1,10.33,42212.6,,,,
3177,12/25/18 02:21:30 PM,33041.7,29806.0,10.33,42199.7,,,,
3178,12/25/18 02:31:30 PM,33041.7,29806.0,10.33,42199.7,,,,
3179,12/25/18 02:41:30 PM,33041.7,29806.0,10.34,42188.5,,,,
3180,12/25/18 02:51:30 PM,33041.7,29833.5,10.34,42227.4,,,,
3181,12/25/18 03:01:30 PM,33041.7,29790.7,10.33,42178.1,,,,
3182,12/25/18 03:11:30 PM,33041.7,29812.1,10.33,42208.4,,,,
3183,12/25/18 03:21:30 PM,33041.7,29763.2,10.31,42161.6,,,,
3184,12/25/18 03:31:30 PM,33041.7,29754.1,10.31,42148.7,,,,
3185,12/25/18 03:41:30 PM,33041.7,29735.8,10.31,42122.8,,,,
3186,12/25/18 03:51:30 PM,33041.7,29720.6,10.30,42112.5,,,,
3187,12/25/18 04:01:30 PM,33041.7,29696.3,10.30,42078.1,,,,
3188,12/25/18 04:11:30 PM,33041.7,29708.5,10.29,42106.6,,,,
3189,12/25/18 04:21:30 PM,33041.7,29663.0,10.29,42042.1,,,,
3190,12/25/18 04:31:30 PM,33041.7,29663.0,10.28,42053.4,,,,
3191,12/25/18 04:41:30 PM,33041.7,29653.9,10.27,42051.7,,,,
3192,12/25/18 04:51:30 PM,33041.7,29647.8,10.27,42043.0,,,,
3193,12/25/18 05:01:30 PM,33041.7,29647.8,10.27,42043.0,,,,
3194,12/25/18 05:11:30 PM,33041.7,29605.5,10.27,41983.1,,,,
3195,12/25/18 05:21:30 PM,33041.7,29638.7,10.26,42041.4,,,,
3196,12/25/18 05:31:30 PM,33041.7,29605.5,10.26,41994.3,,,,
3197,12/25/18 05:41:30 PM,33041.7,29608.5,10.25,42009.8,,,,
3198,12/25/18 05:51:30 PM,33041.7,29614.5,10.25,42018.3,,,,
3199,12/25/18 06:01:30 PM,33041.7,29605.5,10.25,42005.5,,,,
3200,12/25/18 06:11:30 PM,33041.7,29572.3,10.23,41980.8,,,,
3201,12/25/18 06:21:30 PM,33041.7,29590.4,10.23,42006.5,,,,
3202,12/25/18 06:31:30 PM,33041.7,29581.3,10.23,41993.6,,,,
3203,12/25/18 06:41:30 PM,33041.7,29632.7,10.23,42066.6,,,,
3204,12/25/18 06:51:30 PM,33041.7,29581.3,10.23,41993.6,,,,
3205,12/25/18 07:01:30 PM,33041.7,29623.6,10.22,42064.9,,,,
3206,12/25/18 07:11:30 PM,33041.7,29590.4,10.21,42029.0,,,,
3207,12/25/18 07:21:30 PM,33041.7,29632.7,10.22,42077.8,,,,
3208,12/25/18 07:31:30 PM,33041.7,29632.7,10.21,42089.1,,,,
3209,12/25/18 07:41:30 PM,33041.7,29623.6,10.21,42076.1,,,,
3210,12/25/18 07:51:30 PM,33041.7,29623.6,10.20,42087.4,,,,
3211,12/25/18 08:01:30 PM,33041.7,29623.6,10.20,42087.4,,,,
3212,12/25/18 08:11:30 PM,33041.7,29632.7,10.20,42100.3,,,,
3213,12/25/18 08:21:30 PM,33041.7,29647.8,10.20,42121.8,,,,
3214,12/25/18 08:31:30 PM,33041.7,29632.7,10.20,42100.3,,,,
3215,12/25/18 08:41:30 PM,33041.7,29632.7,10.20,42100.3,,,,
3216,12/25/18 08:51:30 PM,33041.7,29656.9,10.19,42146.0,,,,
3217,12/25/18 09:01:30 PM,33041.7,29614.5,10.19,42085.7,,,,
3218,12/25/18 09:11:30 PM,33041.7,29614.5,10.18,42097.0,,,,
3219,12/25/18 09:21:30 PM,33041.7,29623.6,10.18,42109.9,,,,
3220,12/25/18 09:31:30 PM,33041.7,29623.6,10.16,42132.5,,,,
3221,12/25/18 09:41:30 PM,33041.7,29666.0,10.18,42170.2,,,,
3222,12/25/18 09:51:30 PM,33041.7,29647.8,10.16,42166.9,,,,
3223,12/25/18 10:01:30 PM,33041.7,29623.6,10.16,42132.5,,,,
3224,12/25/18 10:11:30 PM,33041.7,29632.7,10.16,42145.4,,,,
3225,12/25/18 10:21:30 PM,33041.7,29623.6,10.16,42132.5,,,,
3226,12/25/18 10:31:30 PM,33041.7,29666.0,10.16,42192.8,,,,
3227,12/25/18 10:41:30 PM,33041.7,29650.8,10.18,42148.6,,,,
3228,12/25/18 10:51:30 PM,33041.7,29638.7,10.15,42165.2,,,,
3229,12/25/18 11:01:30 PM,33041.7,29638.7,10.16,42153.9,,,,
3230,12/25/18 11:11:30 PM,33041.7,29638.7,10.15,42165.2,,,,
3231,12/25/18 11:21:30 PM,33041.7,29638.7,10.15,42165.2,,,,
3232,12/25/18 11:31:30 PM,33041.7,29617.5,10.14,42146.3,,,,
3233,12/25/18 11:41:30 PM,33041.7,29650.8,10.13,42205.0,,,,
3234,12/25/18 11:51:30 PM,33041.7,29638.7,10.13,42187.8,,,,
3235,12/26/18 12:01:30 AM,33041.7,29632.7,10.13,42179.3,,,,
3236,12/26/18 12:11:30 AM,33041.7,29669.0,10.13,42230.9,,,,
3237,12/26/18 12:21:30 AM,33041.7,29632.7,10.12,42190.6,,,,
3238,12/26/18 12:31:30 AM,33041.7,29626.6,10.12,42181.9,,,,
3239,12/26/18 12:41:30 AM,33041.7,29608.5,10.11,42167.4,,,,
3240,12/26/18 12:51:30 AM,33041.7,29593.4,10.11,42145.9,,,,
3241,12/26/18 01:01:30 AM,33041.7,29608.5,10.11,42167.4,,,,
3242,12/26/18 01:11:30 AM,33041.7,29551.2,10.10,42097.1,,,,
3243,12/26/18 01:21:30 AM,33041.7,29509.0,10.10,42036.9,,,,
3244,12/26/18 01:31:30 AM,33041.7,29485.0,10.10,42002.8,,,,
3245,12/26/18 01:41:30 AM,33041.7,29419.1,10.08,41931.3,,,,
3246,12/26/18 01:51:30 AM,33041.7,29419.1,10.08,41931.3,,,,
3247,12/26/18 02:01:30 AM,33041.7,29395.2,10.08,41897.3,,,,
3248,12/26/18 02:11:30 AM,33041.7,29401.2,10.10,41883.4,,,,
3249,12/26/18 02:21:30 AM,33041.7,29377.3,10.10,41849.3,,,,
3250,12/26/18 02:31:30 AM,33041.7,29377.3,10.10,41849.3,,,,
3251,12/26/18 02:41:30 AM,33041.7,29359.4,10.10,41823.8,,,,
3252,12/26/18 02:51:30 AM,33041.7,29359.4,10.10,41823.8,,,,
3253,12/26/18 03:01:30 AM,33041.7,29371.4,10.10,41840.9,,,,
3254,12/26/18 03:11:30 AM,33041.7,29335.6,10.10,41789.9,,,,
3255,12/26/18 03:21:30 AM,33041.7,29428.1,10.11,41910.5,,,,
3256,12/26/18 03:31:30 AM,33041.7,29428.1,10.11,41910.5,,,,
3257,12/26/18 03:41:30 AM,33041.7,29368.4,10.11,41825.4,,,,
3258,12/26/18 03:51:30 AM,33041.7,29410.2,10.11,41885.0,,,,
3259,12/26/18 04:01:30 AM,33041.7,29428.1,10.11,41910.5,,,,
3260,12/26/18 04:11:30 AM,33041.7,29452.0,10.11,41944.5,,,,
3261,12/26/18 04:21:30 AM,33041.7,29476.0,10.11,41978.7,,,,
3262,12/26/18 04:31:30 AM,33041.7,29485.0,10.12,41980.3,,,,
3263,12/26/18 04:41:30 AM,33041.7,29467.0,10.11,41965.9,,,,
3264,12/26/18 04:51:30 AM,33041.7,29467.0,10.11,41965.9,,,,
3265,12/26/18 05:01:30 AM,33041.7,29476.0,10.11,41978.7,,,,
3266,12/26/18 05:11:30 AM,33041.7,29467.0,10.11,41965.9,,,,
3267,12/26/18 05:21:30 AM,33041.7,29476.0,10.11,41978.7,,,,
3268,12/26/18 05:31:30 AM,33041.7,29491.0,10.11,42000.1,,,,
3269,12/26/18 05:41:30 AM,33041.7,29491.0,10.11,42000.1,,,,
3270,12/26/18 05:51:30 AM,33041.7,29551.2,10.12,42074.5,,,,
3271,12/26/18 06:01:30 AM,33041.7,29566.2,10.11,42107.1,,,,
3272,12/26/18 06:11:30 AM,33041.7,29542.1,10.12,42061.6,,,,
3273,12/26/18 06:21:30 AM,33041.7,29560.2,10.11,42098.6,,,,
3274,12/26/18 06:31:30 AM,33041.7,29515.1,10.11,42034.4,,,,
3275,12/26/18 06:41:30 AM,33041.7,29533.1,10.10,42071.3,,,,
3276,12/26/18 06:51:30 AM,33041.7,29509.0,10.10,42036.9,,,,
3277,12/26/18 07:01:30 AM,33041.7,29515.1,10.08,42068.2,,,,
3278,12/26/18 07:11:30 AM,33041.7,29509.0,10.10,42036.9,,,,
3279,12/26/18 07:21:30 AM,33041.7,29542.1,10.08,42106.7,,,,
3280,12/26/18 07:31:30 AM,33041.7,29518.1,10.07,42083.7,,,,
3281,12/26/18 07:41:30 AM,33041.7,29551.2,10.07,42130.9,,,,
3282,12/26/18 07:51:30 AM,33041.7,29569.2,10.07,42156.6,,,,
3283,12/26/18 08:01:30 AM,33041.7,29542.1,10.06,42129.2,,,,
3284,12/26/18 08:11:30 AM,33041.7,29542.1,10.07,42117.9,,,,
3285,12/26/18 08:21:30 AM,33041.7,29524.1,10.07,42092.3,,,,
3286,12/26/18 08:31:30 AM,33041.7,29542.1,10.07,42117.9,,,,
3287,12/26/18 08:41:30 AM,33041.7,29542.1,10.07,42117.9,,,,
3288,12/26/18 08:51:30 AM,33041.7,29548.1,10.08,42115.2,,,,
3289,12/26/18 09:01:30 AM,33041.7,29560.2,10.08,42132.5,,,,
3290,12/26/18 09:11:30 AM,33041.7,29566.2,10.10,42118.4,,,,
3291,12/26/18 09:21:30 AM,33041.7,29557.2,10.08,42128.2,,,,
3292,12/26/18 09:31:30 AM,33041.7,29560.2,10.08,42132.5,,,,
3293,12/26/18 09:41:30 AM,33041.7,29593.4,10.08,42179.8,,,,
3294,12/26/18 09:51:30 AM,33041.7,29599.4,10.08,42188.3,,,,
3295,12/26/18 10:01:30 AM,33041.7,29566.2,10.08,42141.0,,,,
3296,12/26/18 10:11:30 AM,33041.7,29581.3,10.10,42139.9,,,,
3297,12/26/18 10:21:30 AM,33041.7,29590.4,10.11,42141.6,,,,
3298,12/26/18 10:31:30 AM,33041.7,29590.4,10.11,42141.6,,,,
3299,12/26/18 10:41:30 AM,33041.7,29599.4,10.11,42154.4,,,,
3300,12/26/18 10:51:30 AM,33041.7,29563.2,10.12,42091.6,,,,
3301,12/26/18 11:01:30 AM,33041.7,29599.4,10.13,42131.9,,,,
3302,12/26/18 11:11:30 AM,33041.7,29596.4,10.13,42127.6,,,,
3303,12/26/18 11:21:30 AM,33041.7,29581.3,10.13,42106.1,,,,
3304,12/26/18 11:31:30 AM,33041.7,29623.6,10.13,42166.3,,,,
3305,12/26/18 11:41:30 AM,33041.7,29590.4,10.13,42119.0,,,,
3306,12/26/18 11:51:30 AM,33041.7,29608.5,10.14,42133.5,,,,
3307,12/26/18 12:01:30 PM,33041.7,29599.4,10.14,42120.6,,,,
3308,12/26/18 12:11:30 PM,33041.7,29623.6,10.14,42155.0,,,,
3309,12/26/18 12:21:30 PM,33041.7,29623.6,10.14,42155.0,,,,
3310,12/26/18 12:31:30 PM,33041.7,29632.7,10.15,42156.7,,,,
3311,12/26/18 12:41:30 PM,33041.7,29623.6,10.14,42155.0,,,,
3312,12/26/18 12:51:30 PM,33041.7,29614.5,10.14,42142.1,,,,
3313,12/26/18 01:01:30 PM,33041.7,29641.7,10.14,42180.8,,,,
3314,12/26/18 01:11:30 PM,33041.7,29629.6,10.14,42163.6,,,,
3315,12/26/18 01:21:30 PM,33041.7,29614.5,10.14,42142.1,,,,
3316,12/26/18 01:31:30 PM,33041.7,29656.9,10.15,42191.1,,,,
3317,12/26/18 01:41:30 PM,33041.7,29650.8,10.15,42182.4,,,,
3318,12/26/18 01:51:30 PM,33041.7,29659.9,10.15,42195.4,,,,
3319,12/26/18 02:01:30 PM,33041.7,29647.8,10.15,42178.2,,,,
3320,12/26/18 02:11:30 PM,33041.7,29663.0,10.15,42199.8,,,,
3321,12/26/18 02:21:30 PM,33041.7,29647.8,10.16,42166.9,,,,
3322,12/26/18 02:31:30 PM,33041.7,29656.9,10.16,42179.8,,,,
3323,12/26/18 02:41:30 PM,33041.7,29681.1,10.16,42214.2,,,,
3324,12/26/18 02:51:30 PM,33041.7,29663.0,10.16,42188.5,,,,
3325,12/26/18 03:01:30 PM,33041.7,29663.0,10.18,42165.9,,,,
3326,12/26/18 03:11:30 PM,33041.7,29614.5,10.18,42097.0,,,,
3327,12/26/18 03:21:30 PM,33041.7,29638.7,10.18,42131.4,,,,
3328,12/26/18 03:31:30 PM,33041.7,29666.0,10.18,42170.2,,,,
3329,12/26/18 03:41:30 PM,33041.7,29684.2,10.18,42196.1,,,,
3330,12/26/18 03:51:30 PM,33041.7,29666.0,10.18,42170.2,,,,
3331,12/26/18 04:01:30 PM,33041.7,29681.1,10.18,42191.6,,,,
3332,12/26/18 04:11:30 PM,33041.7,29672.0,10.18,42178.7,,,,
3333,12/26/18 04:21:30 PM,33041.7,29681.1,10.18,42191.6,,,,
3334,12/26/18 04:31:30 PM,33041.7,29647.8,10.18,42144.3,,,,
3335,12/26/18 04:41:30 PM,33041.7,29638.7,10.16,42153.9,,,,
3336,12/26/18 04:51:30 PM,33041.7,29632.7,10.16,42145.4,,,,
3337,12/26/18 05:01:30 PM,33041.7,29617.5,10.15,42135.1,,,,
3338,12/26/18 05:11:30 PM,33041.7,29581.3,10.14,42094.8,,,,
3339,12/26/18 05:21:30 PM,33041.7,29581.3,10.13,42106.1,,,,
3340,12/26/18 05:31:30 PM,33041.7,29557.2,10.13,42071.8,,,,
3341,12/26/18 05:41:30 PM,33041.7,29575.3,10.12,42108.8,,,,
3342,12/26/18 05:51:30 PM,33041.7,29566.2,10.11,42107.1,,,,
3343,12/26/18 06:01:30 PM,33041.7,29593.4,10.10,42157.2,,,,
3344,12/26/18 06:11:30 PM,33041.7,29566.2,10.08,42141.0,,,,
3345,12/26/18 06:21:30 PM,33041.7,29533.1,10.08,42093.8,,,,
3346,12/26/18 06:31:30 PM,33041.7,29551.2,10.07,42130.9,,,,
3347,12/26/18 06:41:30 PM,33041.7,29533.1,10.06,42116.4,,,,
3348,12/26/18 06:51:30 PM,33041.7,29542.1,10.06,42129.2,,,,
3349,12/26/18 07:01:30 PM,33041.7,29542.1,10.05,42140.5,,,,
3350,12/26/18 07:11:30 PM,33041.7,29548.1,10.06,42137.8,,,,
3351,12/26/18 07:21:30 PM,33041.7,29560.2,10.06,42155.0,,,,
3352,12/26/18 07:31:30 PM,33041.7,29509.0,10.07,42070.8,,,,
3353,12/26/18 07:41:30 PM,33041.7,29533.1,10.07,42105.1,,,,
3354,12/26/18 07:51:30 PM,33041.7,29509.0,10.07,42070.8,,,,
3355,12/26/18 08:01:30 PM,33041.7,29524.1,10.08,42081.0,,,,
3356,12/26/18 08:11:30 PM,33041.7,29533.1,10.08,42093.8,,,,
3357,12/26/18 08:21:30 PM,33041.7,29539.1,10.08,42102.4,,,,
3358,12/26/18 08:31:30 PM,33041.7,29551.2,10.07,42130.9,,,,
3359,12/26/18 08:41:30 PM,33041.7,29551.2,10.07,42130.9,,,,
3360,12/26/18 08:51:30 PM,33041.7,29569.2,10.06,42167.9,,,,
3361,12/26/18 09:01:30 PM,33041.7,29551.2,10.06,42142.2,,,,
3362,12/26/18 09:11:30 PM,33041.7,29533.1,10.05,42127.7,,,,
3363,12/26/18 09:21:30 PM,33041.7,29542.1,10.05,42140.5,,,,
3364,12/26/18 09:31:30 PM,33041.7,29542.1,10.05,42140.5,,,,
3365,12/26/18 09:41:30 PM,33041.7,29533.1,10.05,42127.7,,,,
3366,12/26/18 09:51:30 PM,33041.7,29566.2,10.04,42186.2,,,,
3367,12/26/18 10:01:30 PM,33041.7,29566.2,10.05,42174.9,,,,
3368,12/26/18 10:11:30 PM,33041.7,29557.2,10.04,42173.4,,,,
3369,12/26/18 10:21:30 PM,33041.7,29557.2,10.05,42162.1,,,,
3370,12/26/18 10:31:30 PM,33041.7,29539.1,10.05,42136.3,,,,
3371,12/26/18 10:41:30 PM,33041.7,29584.3,10.06,42189.4,,,,
3372,12/26/18 10:51:30 PM,33041.7,29572.3,10.07,42161.0,,,,
3373,12/26/18 11:01:30 PM,33041.7,29566.2,10.07,42152.3,,,,
3374,12/26/18 11:11:30 PM,33041.7,29566.2,10.08,42141.0,,,,
3375,12/26/18 11:21:30 PM,33041.7,29599.4,10.08,42188.3,,,,
3376,12/26/18 11:31:30 PM,33041.7,29557.2,10.10,42105.6,,,,
3377,12/26/18 11:41:30 PM,33041.7,29560.2,10.10,42109.9,,,,
3378,12/26/18 11:51:30 PM,33041.7,29533.1,10.11,42060.0,,,,
3379,12/27/18 12:01:30 AM,33041.7,29491.0,10.10,42011.3,,,,
3380,12/27/18 12:11:30 AM,33041.7,29416.1,10.10,41904.6,,,,
3381,12/27/18 12:21:30 AM,33041.7,29311.8,10.08,41778.4,,,,
3382,12/27/18 12:31:30 AM,33041.7,29279.2,10.07,41743.1,,,,
3383,12/27/18 12:41:30 AM,33041.7,29222.9,10.07,41662.9,,,,
3384,12/27/18 12:51:30 AM,33041.7,29205.2,10.06,41648.8,,,,
3385,12/27/18 01:01:30 AM,33041.7,29205.2,10.06,41648.8,,,,
3386,12/27/18 01:11:30 AM,33041.7,29175.7,10.06,41606.7,,,,
3387,12/27/18 01:21:30 AM,33041.7,29172.7,10.06,41602.4,,,,
3388,12/27/18 01:31:30 AM,33041.7,29152.1,10.05,41584.2,,,,
3389,12/27/18 01:41:30 AM,33041.7,29166.8,10.06,41594.0,,,,
3390,12/27/18 01:51:30 AM,33041.7,29158.0,10.06,41581.5,,,,
3391,12/27/18 02:01:30 AM,33041.7,29184.5,10.07,41608.1,,,,
3392,12/27/18 02:11:30 AM,33041.7,29208.1,10.07,41641.8,,,,
3393,12/27/18 02:21:30 AM,33041.7,29214.0,10.08,41639.0,,,,
3394,12/27/18 02:31:30 AM,33041.7,29196.3,10.08,41613.8,,,,
3395,12/27/18 02:41:30 AM,33041.7,29222.9,10.08,41651.7,,,,
3396,12/27/18 02:51:30 AM,33041.7,29196.3,10.10,41591.5,,,,
3397,12/27/18 03:01:30 AM,33041.7,29237.7,10.10,41650.5,,,,
3398,12/27/18 03:11:30 AM,33041.7,29228.8,10.10,41637.8,,,,
3399,12/27/18 03:21:30 AM,33041.7,29255.5,10.11,41664.7,,,,
3400,12/27/18 03:31:30 AM,33041.7,29264.3,10.10,41688.4,,,,
3401,12/27/18 03:41:30 AM,33041.7,29276.2,10.10,41705.3,,,,
3402,12/27/18 03:51:30 AM,33041.7,29302.9,10.10,41743.3,,,,
3403,12/27/18 04:01:30 AM,33041.7,29329.7,10.08,41803.9,,,,
3404,12/27/18 04:11:30 AM,33041.7,29311.8,10.08,41778.4,,,,
3405,12/27/18 04:21:30 AM,33041.7,29252.5,10.07,41705.1,,,,
3406,12/27/18 04:31:30 AM,33041.7,29288.1,10.06,41767.0,,,,
3407,12/27/18 04:41:30 AM,33041.7,29302.9,10.05,41799.3,,,,
3408,12/27/18 04:51:30 AM,33041.7,29323.7,10.04,41840.2,,,,
3409,12/27/18 05:01:30 AM,33041.7,29326.7,10.03,41855.7,,,,
3410,12/27/18 05:11:30 AM,33041.7,29314.8,10.02,41850.0,,,,
3411,12/27/18 05:21:30 AM,33041.7,29344.5,10.02,41892.4,,,,
3412,12/27/18 05:31:30 AM,33041.7,29353.5,9.99,41939.0,,,,
3413,12/27/18 05:41:30 AM,33041.7,29353.5,9.99,41939.0,,,,
3414,12/27/18 05:51:30 AM,33041.7,29386.3,10.00,41974.6,,,,
3415,12/27/18 06:01:30 AM,33041.7,29368.4,10.00,41949.0,,,,
3416,12/27/18 06:11:30 AM,33041.7,29386.3,10.00,41974.6,,,,
3417,12/27/18 06:21:30 AM,33041.7,29401.2,10.00,41995.8,,,,
3418,12/27/18 06:31:30 AM,33041.7,29443.1,10.00,42055.7,,,,
3419,12/27/18 06:41:30 AM,33041.7,29437.1,9.99,42058.4,,,,
3420,12/27/18 06:51:30 AM,33041.7,29419.1,9.99,42032.7,,,,
3421,12/27/18 07:01:30 AM,33041.7,29410.2,9.99,42020.0,,,,
3422,12/27/18 07:11:30 AM,33041.7,29443.1,9.99,42067.0,,,,
3423,12/27/18 07:21:30 AM,33041.7,29461.0,9.98,42103.9,,,,
3424,12/27/18 07:31:30 AM,33041.7,29470.0,9.99,42105.4,,,,
3425,12/27/18 07:41:30 AM,33041.7,29452.0,9.98,42091.0,,,,
3426,12/27/18 07:51:30 AM,33041.7,29452.0,9.98,42091.0,,,,
3427,12/27/18 08:01:30 AM,33041.7,29434.1,9.98,42065.4,,,,
3428,12/27/18 08:11:30 AM,33041.7,29437.1,9.98,42069.7,,,,
3429,12/27/18 08:21:30 AM,33041.7,29452.0,9.97,42102.3,,,,
3430,12/27/18 08:31:30 AM,33041.7,29434.1,9.97,42076.7,,,,
3431,12/27/18 08:41:30 AM,33041.7,29428.1,9.97,42068.1,,,,
3432,12/27/18 08:51:30 AM,33041.7,29425.1,9.96,42075.1,,,,
3433,12/27/18 09:01:30 AM,33041.7,29410.2,9.97,42042.5,,,,
3434,12/27/18 09:11:30 AM,33041.7,29452.0,9.96,42113.6,,,,
3435,12/27/18 09:21:30 AM,33041.7,29437.1,9.97,42081.0,,,,
3436,12/27/18 09:31:30 AM,33041.7,29410.2,9.96,42053.8,,,,
3437,12/27/18 09:41:30 AM,33041.7,29413.1,9.96,42058.0,,,,
3438,12/27/18 09:51:30 AM,33041.7,29401.2,9.97,42029.7,,,,
3439,12/27/18 10:01:30 AM,33041.7,29410.2,9.97,42042.5,,,,
3440,12/27/18 10:11:30 AM,33041.7,29404.2,9.98,42022.7,,,,
3441,12/27/18 10:21:30 AM,33041.7,29410.2,9.98,42031.3,,,,
3442,12/27/18 10:31:30 AM,33041.7,29428.1,9.98,42056.8,,,,
3443,12/27/18 10:41:30 AM,33041.7,29419.1,9.99,42032.7,,,,
3444,12/27/18 10:51:30 AM,33041.7,29401.2,10.00,41995.8,,,,
3445,12/27/18 11:01:30 AM,33041.7,29377.3,10.00,41961.7,,,,
3446,12/27/18 11:11:30 AM,33041.7,29401.2,10.02,41973.3,,,,
3447,12/27/18 11:21:30 AM,33041.7,29410.2,10.02,41986.2,,,,
3448,12/27/18 11:31:30 AM,33041.7,29401.2,10.03,41962.0,,,,
3449,12/27/18 11:41:30 AM,33041.7,29410.2,10.04,41963.6,,,,
3450,12/27/18 11:51:30 AM,33041.7,29425.1,10.05,41973.6,,,,
3451,12/27/18 12:01:30 PM,33041.7,29410.2,10.06,41941.1,,,,
3452,12/27/18 12:11:30 PM,33041.7,29416.1,10.06,41949.6,,,,
3453,12/27/18 12:21:30 PM,33041.7,29407.2,10.07,41925.6,,,,
3454,12/27/18 12:31:30 PM,33041.7,29434.1,10.08,41952.7,,,,
3455,12/27/18 12:41:30 PM,33041.7,29425.1,10.08,41939.9,,,,
3456,12/27/18 12:51:30 PM,33041.7,29416.1,10.08,41927.1,,,,
3457,12/27/18 01:01:30 PM,33041.7,29458.0,10.10,41964.3,,,,
3458,12/27/18 01:11:30 PM,33041.7,29467.0,10.10,41977.1,,,,
3459,12/27/18 01:21:30 PM,33041.7,29449.0,10.11,41940.2,,,,
3460,12/27/18 01:31:30 PM,33041.7,29476.0,10.11,41978.7,,,,
3461,12/27/18 01:41:30 PM,33041.7,29449.0,10.12,41929.0,,,,
3462,12/27/18 01:51:30 PM,33041.7,29473.0,10.13,41951.9,,,,
3463,12/27/18 02:01:30 PM,33041.7,29473.0,10.13,41951.9,,,,
3464,12/27/18 02:11:30 PM,33041.7,29458.0,10.14,41919.4,,,,
3465,12/27/18 02:21:30 PM,33041.7,29473.0,10.15,41929.5,,,,
3466,12/27/18 02:31:30 PM,33041.7,29491.0,10.15,41955.1,,,,
3467,12/27/18 02:41:30 PM,33041.7,29509.0,10.15,41980.7,,,,
3468,12/27/18 02:51:30 PM,33041.7,29482.0,10.14,41953.5,,,,
3469,12/27/18 03:01:30 PM,33041.7,29479.0,10.15,41938.0,,,,
