"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
196,11/20/18 06:14:00 PM,11.419,,,,
197,11/20/18 06:24:00 PM,11.394,,,,
198,11/20/18 06:34:00 PM,11.394,,,,
199,11/20/18 06:44:00 PM,11.394,,,,
200,11/20/18 06:54:00 PM,11.370,,,,
201,11/20/18 07:04:00 PM,11.370,,,,
202,11/20/18 07:14:00 PM,11.370,,,,
203,11/20/18 07:24:00 PM,11.370,,,,
204,11/20/18 07:34:00 PM,11.370,,,,
205,11/20/18 07:44:00 PM,11.370,,,,
206,11/20/18 07:54:00 PM,11.370,,,,
207,11/20/18 08:04:00 PM,11.370,,,,
208,11/20/18 08:14:00 PM,11.370,,,,
209,11/20/18 08:24:00 PM,11.370,,,,
210,11/20/18 08:34:00 PM,11.370,,,,
211,11/20/18 08:44:00 PM,11.370,,,,
212,11/20/18 08:54:00 PM,11.370,,,,
213,11/20/18 09:04:00 PM,11.370,,,,
214,11/20/18 09:14:00 PM,11.370,,,,
215,11/20/18 09:24:00 PM,11.370,,,,
216,11/20/18 09:34:00 PM,11.370,,,,
217,11/20/18 09:44:00 PM,11.394,,,,
218,11/20/18 09:54:00 PM,11.394,,,,
219,11/20/18 10:04:00 PM,11.394,,,,
220,11/20/18 10:14:00 PM,11.394,,,,
221,11/20/18 10:24:00 PM,11.394,,,,
222,11/20/18 10:34:00 PM,11.419,,,,
223,11/20/18 10:44:00 PM,11.419,,,,
224,11/20/18 10:54:00 PM,11.419,,,,
225,11/20/18 11:04:00 PM,11.419,,,,
226,11/20/18 11:14:00 PM,11.419,,,,
227,11/20/18 11:24:00 PM,11.419,,,,
228,11/20/18 11:34:00 PM,11.419,,,,
229,11/20/18 11:44:00 PM,11.419,,,,
230,11/20/18 11:54:00 PM,11.419,,,,
231,11/21/18 12:04:00 AM,11.419,,,,
232,11/21/18 12:14:00 AM,11.419,,,,
233,11/21/18 12:24:00 AM,11.419,,,,
234,11/21/18 12:34:00 AM,11.394,,,,
235,11/21/18 12:44:00 AM,11.394,,,,
236,11/21/18 12:54:00 AM,11.394,,,,
237,11/21/18 01:04:00 AM,11.394,,,,
238,11/21/18 01:14:00 AM,11.394,,,,
239,11/21/18 01:24:00 AM,11.394,,,,
240,11/21/18 01:34:00 AM,11.394,,,,
241,11/21/18 01:44:00 AM,11.394,,,,
242,11/21/18 01:54:00 AM,11.394,,,,
243,11/21/18 02:04:00 AM,11.419,,,,
