"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.52582341452324,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.52018998307248,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,6.96158281206733,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,6.90391933196722,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.54612644770097,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.5201835083909,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.00948485681107,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.06301507532481,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.5103385470686,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.52728637009386,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.86612913429992,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.92123921273299,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.51343002595652,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.52974891787208,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.90942327379704,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.9258543653535,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2016.7456,NA,NA,"2018-11-14"
