"Plot Title: 20449374_ConductivityLogger"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
128,11/20/18 07:01:30 AM,33041.7,30849.2,11.20,42.0,0.0265,,,,
129,11/20/18 07:11:30 AM,33041.7,30855.6,11.20,42.0,0.0265,,,,
130,11/20/18 07:21:30 AM,33041.7,30810.4,11.20,41.9,0.0265,,,,
131,11/20/18 07:31:30 AM,33041.7,30765.4,11.20,41.9,0.0265,,,,
132,11/20/18 07:41:30 AM,33041.7,30765.4,11.19,41.9,0.0265,,,,
133,11/20/18 07:51:30 AM,33041.7,30781.4,11.17,41.9,0.0265,,,,
134,11/20/18 08:01:30 AM,33041.7,30765.4,11.16,41.9,0.0265,,,,
135,11/20/18 08:11:30 AM,33041.7,30775.0,11.16,41.9,0.0265,,,,
136,11/20/18 08:21:30 AM,33041.7,30720.4,11.15,41.8,0.0265,,,,
137,11/20/18 08:31:30 AM,33041.7,30730.0,11.14,41.9,0.0265,,,,
138,11/20/18 08:41:30 AM,33041.7,30739.6,11.15,41.9,0.0265,,,,
139,11/20/18 08:51:30 AM,33041.7,30681.9,11.14,41.8,0.0265,,,,
140,11/20/18 09:01:30 AM,33041.7,30714.0,11.14,41.8,0.0265,,,,
141,11/20/18 09:11:30 AM,33041.7,30694.7,11.14,41.8,0.0265,,,,
142,11/20/18 09:21:30 AM,33041.7,30720.4,11.15,41.8,0.0265,,,,
143,11/20/18 09:31:30 AM,33041.7,30749.3,11.15,41.9,0.0265,,,,
144,11/20/18 09:41:30 AM,33041.7,30710.7,11.15,41.8,0.0265,,,,
145,11/20/18 09:51:30 AM,33041.7,30685.1,11.16,41.8,0.0264,,,,
146,11/20/18 10:01:30 AM,33041.7,30694.7,11.16,41.8,0.0264,,,,
147,11/20/18 10:11:30 AM,33041.7,30730.0,11.16,41.8,0.0265,,,,
148,11/20/18 10:21:30 AM,33041.7,30701.1,11.17,41.8,0.0264,,,,
149,11/20/18 10:31:30 AM,33041.7,30717.2,11.19,41.8,0.0264,,,,
150,11/20/18 10:41:30 AM,33041.7,30730.0,11.20,41.8,0.0265,,,,
151,11/20/18 10:51:30 AM,33041.7,30749.3,11.21,41.8,0.0265,,,,
152,11/20/18 11:01:30 AM,33041.7,30746.1,11.22,41.8,0.0265,,,,
153,11/20/18 11:11:30 AM,33041.7,30755.7,11.23,41.8,0.0265,,,,
154,11/20/18 11:21:30 AM,33041.7,30755.7,11.27,41.8,0.0264,,,,
155,11/20/18 11:31:30 AM,33041.7,30755.7,11.28,41.7,0.0264,,,,
156,11/20/18 11:41:30 AM,33041.7,30781.4,11.30,41.8,0.0264,,,,
157,11/20/18 11:51:30 AM,33041.7,30771.8,11.31,41.7,0.0264,,,,
158,11/20/18 12:01:30 PM,33041.7,30797.6,11.32,41.8,0.0264,,,,
159,11/20/18 12:11:30 PM,33041.7,30816.9,11.35,41.8,0.0264,,,,
160,11/20/18 12:21:30 PM,33041.7,30797.6,11.36,41.7,0.0264,,,,
161,11/20/18 12:31:30 PM,33041.7,30846.0,11.37,41.8,0.0264,,,,
162,11/20/18 12:41:30 PM,33041.7,30787.9,11.38,41.7,0.0264,,,,
163,11/20/18 12:51:30 PM,33041.7,30807.2,11.39,41.7,0.0264,,,,
164,11/20/18 01:01:30 PM,33041.7,30826.6,11.40,41.7,0.0264,,,,
