"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
366,04/18/19 10:05:49 PM,11.46,9.40,0.00,0.0,,,,
367,04/18/19 10:15:49 PM,11.46,9.38,0.00,0.0,,,,
368,04/18/19 10:25:49 PM,11.45,9.38,0.00,0.0,,,,
369,04/18/19 10:35:49 PM,11.46,9.36,0.00,0.0,,,,
370,04/18/19 10:45:49 PM,11.47,9.36,0.00,0.0,,,,
371,04/18/19 10:55:49 PM,11.46,9.36,0.00,0.0,,,,
372,04/18/19 11:05:49 PM,11.47,9.36,0.00,0.0,,,,
373,04/18/19 11:15:49 PM,11.46,9.34,0.00,0.0,,,,
374,04/18/19 11:25:49 PM,11.47,9.34,0.00,0.0,,,,
375,04/18/19 11:35:49 PM,11.48,9.34,0.00,0.0,,,,
376,04/18/19 11:45:49 PM,11.47,9.34,0.00,0.0,,,,
377,04/18/19 11:55:49 PM,11.47,9.34,0.00,0.0,,,,
378,04/19/19 12:05:49 AM,11.47,9.36,0.00,0.0,,,,
379,04/19/19 12:15:49 AM,11.46,9.36,0.00,0.0,,,,
380,04/19/19 12:25:49 AM,11.46,9.36,0.00,0.0,,,,
381,04/19/19 12:35:49 AM,11.46,9.36,0.00,0.0,,,,
382,04/19/19 12:45:49 AM,11.45,9.36,0.00,0.0,,,,
383,04/19/19 12:55:49 AM,11.45,9.36,0.00,0.0,,,,
384,04/19/19 01:05:49 AM,11.45,9.36,0.00,0.0,,,,
385,04/19/19 01:15:49 AM,11.46,9.36,0.00,0.0,,,,
386,04/19/19 01:25:49 AM,11.45,9.36,0.00,0.0,,,,
387,04/19/19 01:35:49 AM,11.44,9.34,0.00,0.0,,,,
388,04/19/19 01:45:49 AM,11.46,9.34,0.00,0.0,,,,
389,04/19/19 01:55:49 AM,11.45,9.32,0.00,0.0,,,,
390,04/19/19 02:05:49 AM,11.46,9.32,0.00,0.0,,,,
391,04/19/19 02:15:49 AM,11.46,9.30,0.00,0.0,,,,
392,04/19/19 02:25:49 AM,11.45,9.28,0.00,0.0,,,,
393,04/19/19 02:35:49 AM,11.46,9.28,0.00,0.0,,,,
394,04/19/19 02:45:49 AM,11.45,9.28,0.00,0.0,,,,
395,04/19/19 02:55:49 AM,11.47,9.28,0.00,0.0,,,,
396,04/19/19 03:05:49 AM,11.46,9.26,0.00,0.0,,,,
397,04/19/19 03:15:49 AM,11.46,9.26,0.00,0.0,,,,
398,04/19/19 03:25:49 AM,11.48,9.26,0.00,0.0,,,,
399,04/19/19 03:35:49 AM,11.46,9.26,0.00,0.0,,,,
400,04/19/19 03:45:49 AM,11.46,9.26,0.00,0.0,,,,
401,04/19/19 03:55:49 AM,11.47,9.26,0.00,0.0,,,,
402,04/19/19 04:05:49 AM,11.46,9.28,0.00,0.0,,,,
403,04/19/19 04:15:49 AM,11.46,9.28,0.00,0.0,,,,
404,04/19/19 04:25:49 AM,11.46,9.28,0.00,0.0,,,,
405,04/19/19 04:35:49 AM,11.47,9.28,0.00,0.0,,,,
406,04/19/19 04:45:49 AM,11.46,9.28,0.00,0.0,,,,
407,04/19/19 04:55:49 AM,11.46,9.28,0.00,0.0,,,,
408,04/19/19 05:05:49 AM,11.47,9.28,0.00,0.0,,,,
409,04/19/19 05:15:49 AM,11.46,9.28,0.00,0.0,,,,
410,04/19/19 05:25:49 AM,11.46,9.30,0.00,0.0,,,,
411,04/19/19 05:35:49 AM,11.46,9.30,0.00,0.0,,,,
412,04/19/19 05:45:49 AM,11.46,9.30,0.00,0.0,,,,
413,04/19/19 05:55:49 AM,11.47,9.32,0.00,0.0,,,,
414,04/19/19 06:05:49 AM,11.46,9.34,0.00,0.0,,,,
415,04/19/19 06:15:49 AM,11.45,9.34,0.00,0.0,,,,
416,04/19/19 06:25:49 AM,11.45,9.34,0.00,0.0,,,,
417,04/19/19 06:35:49 AM,11.44,9.36,0.00,0.0,,,,
418,04/19/19 06:45:49 AM,11.45,9.36,0.00,0.0,,,,
419,04/19/19 06:55:49 AM,11.44,9.36,0.00,0.0,,,,
420,04/19/19 07:05:49 AM,11.46,9.36,0.00,0.0,,,,
421,04/19/19 07:15:49 AM,11.45,9.36,0.00,0.0,,,,
422,04/19/19 07:25:49 AM,11.45,9.38,0.00,0.0,,,,
423,04/19/19 07:35:49 AM,11.45,9.38,0.00,0.0,,,,
424,04/19/19 07:45:49 AM,11.45,9.38,0.00,0.0,,,,
425,04/19/19 07:55:49 AM,11.45,9.38,0.00,0.0,,,,
426,04/19/19 08:05:49 AM,11.45,9.38,0.00,0.0,,,,
427,04/19/19 08:15:49 AM,11.45,9.38,0.00,0.0,,,,
428,04/19/19 08:25:49 AM,11.45,9.40,0.00,0.0,,,,
429,04/19/19 08:35:49 AM,11.46,9.40,0.00,0.0,,,,
430,04/19/19 08:45:49 AM,11.45,9.40,0.00,0.0,,,,
431,04/19/19 08:55:49 AM,11.45,9.42,0.00,0.0,,,,
432,04/19/19 09:05:49 AM,11.45,9.42,0.00,0.0,,,,
433,04/19/19 09:15:49 AM,11.45,9.42,0.00,0.0,,,,
434,04/19/19 09:25:49 AM,11.45,9.44,0.00,0.0,,,,
435,04/19/19 09:35:49 AM,11.45,9.44,0.00,0.0,,,,
436,04/19/19 09:45:49 AM,11.45,9.44,0.00,0.0,,,,
437,04/19/19 09:55:49 AM,11.44,9.44,0.00,0.0,,,,
438,04/19/19 10:05:49 AM,11.45,9.44,0.00,0.0,,,,
439,04/19/19 10:15:49 AM,11.45,9.44,0.00,0.0,,,,
440,04/19/19 10:25:49 AM,11.45,9.44,0.00,0.0,,,,
441,04/19/19 10:35:49 AM,11.45,9.44,0.00,0.0,,,,
442,04/19/19 10:45:49 AM,11.45,9.44,0.00,0.0,,,,
443,04/19/19 10:55:49 AM,11.45,9.44,0.00,0.0,,,,
444,04/19/19 11:05:49 AM,11.46,9.46,0.00,0.0,,,,
445,04/19/19 11:15:49 AM,11.45,9.46,0.00,0.0,,,,
446,04/19/19 11:25:49 AM,11.46,9.48,0.00,0.0,,,,
447,04/19/19 11:35:49 AM,11.45,9.48,0.00,0.0,,,,
448,04/19/19 11:45:49 AM,11.46,9.50,0.00,0.0,,,,
449,04/19/19 11:55:49 AM,11.45,9.52,0.00,0.0,,,,
450,04/19/19 12:05:49 PM,11.45,9.54,0.00,0.0,,,,
451,04/19/19 12:15:49 PM,11.46,9.54,0.00,0.0,,,,
452,04/19/19 12:25:49 PM,11.47,9.54,0.00,0.0,,,,
453,04/19/19 12:35:49 PM,11.47,9.54,0.00,0.0,,,,
454,04/19/19 12:45:49 PM,11.47,9.52,0.00,0.0,,,,
455,04/19/19 12:55:49 PM,11.46,9.52,0.00,0.0,,,,
456,04/19/19 01:05:49 PM,11.47,9.52,0.00,0.0,,,,
457,04/19/19 01:15:49 PM,11.47,9.52,0.00,0.0,,,,
458,04/19/19 01:25:49 PM,11.47,9.52,0.00,0.0,,,,
459,04/19/19 01:35:49 PM,11.46,9.50,0.00,0.0,,,,
460,04/19/19 01:45:49 PM,11.47,9.50,0.00,0.0,,,,
461,04/19/19 01:55:49 PM,11.46,9.50,0.00,0.0,,,,
462,04/19/19 02:05:49 PM,11.47,9.48,0.00,0.0,,,,
463,04/19/19 02:15:49 PM,11.47,9.46,0.00,0.0,,,,
464,04/19/19 02:25:49 PM,11.48,9.46,0.00,0.0,,,,
465,04/19/19 02:35:49 PM,11.47,9.46,0.00,0.0,,,,
466,04/19/19 02:45:49 PM,11.48,9.44,0.00,0.0,,,,
467,04/19/19 02:55:49 PM,11.48,9.44,0.00,0.0,,,,
468,04/19/19 03:05:49 PM,11.48,9.42,0.00,0.0,,,,
469,04/19/19 03:15:49 PM,11.48,9.40,0.00,0.0,,,,
470,04/19/19 03:25:49 PM,11.48,9.40,0.00,0.0,,,,
471,04/19/19 03:35:49 PM,11.48,9.40,0.00,0.0,,,,
472,04/19/19 03:45:49 PM,11.47,9.38,0.00,0.0,,,,
473,04/19/19 03:55:49 PM,11.48,9.36,0.00,0.0,,,,
474,04/19/19 04:05:49 PM,11.49,9.36,0.00,0.0,,,,
475,04/19/19 04:15:49 PM,11.50,9.36,0.00,0.0,,,,
476,04/19/19 04:25:49 PM,11.49,9.36,0.00,0.0,,,,
477,04/19/19 04:35:49 PM,11.48,9.36,0.00,0.0,,,,
478,04/19/19 04:45:49 PM,11.48,9.36,0.00,0.0,,,,
479,04/19/19 04:55:49 PM,11.47,9.36,0.00,0.0,,,,
480,04/19/19 05:05:49 PM,11.47,9.36,0.00,0.0,,,,
481,04/19/19 05:15:49 PM,11.48,9.36,0.00,0.0,,,,
482,04/19/19 05:25:49 PM,11.47,9.36,0.00,0.0,,,,
483,04/19/19 05:35:49 PM,11.47,9.36,0.00,0.0,,,,
484,04/19/19 05:45:49 PM,11.47,9.36,0.00,0.0,,,,
485,04/19/19 05:55:49 PM,11.47,9.34,0.00,0.0,,,,
486,04/19/19 06:05:49 PM,11.48,9.34,0.00,0.0,,,,
487,04/19/19 06:15:49 PM,11.47,9.34,0.00,0.0,,,,
488,04/19/19 06:25:49 PM,11.47,9.34,0.00,0.0,,,,
489,04/19/19 06:35:49 PM,11.48,9.34,0.00,0.0,,,,
490,04/19/19 06:45:49 PM,11.47,9.34,0.00,0.0,,,,
491,04/19/19 06:55:49 PM,11.46,9.34,0.00,0.0,,,,
492,04/19/19 07:05:49 PM,11.47,9.34,0.00,0.0,,,,
493,04/19/19 07:15:49 PM,11.47,9.36,0.00,0.0,,,,
494,04/19/19 07:25:49 PM,11.46,9.36,0.00,0.0,,,,
495,04/19/19 07:35:49 PM,11.45,9.34,0.00,0.0,,,,
496,04/19/19 07:45:49 PM,11.46,9.34,0.00,0.0,,,,
497,04/19/19 07:55:49 PM,11.46,9.32,0.00,0.0,,,,
498,04/19/19 08:05:49 PM,11.46,9.30,0.00,0.0,,,,
499,04/19/19 08:15:49 PM,11.47,9.30,0.00,0.0,,,,
500,04/19/19 08:25:49 PM,11.47,9.28,0.00,0.0,,,,
501,04/19/19 08:35:49 PM,11.47,9.28,0.00,0.0,,,,
502,04/19/19 08:45:49 PM,11.45,9.28,0.00,0.0,,,,
503,04/19/19 08:55:49 PM,11.46,9.26,0.00,0.0,,,,
504,04/19/19 09:05:49 PM,11.46,9.26,0.00,0.0,,,,
505,04/19/19 09:15:49 PM,11.46,9.26,0.00,0.0,,,,
506,04/19/19 09:25:49 PM,11.46,9.26,0.00,0.0,,,,
507,04/19/19 09:35:49 PM,11.47,9.26,0.00,0.0,,,,
508,04/19/19 09:45:49 PM,11.48,9.26,0.00,0.0,,,,
509,04/19/19 09:55:49 PM,11.47,9.26,0.00,0.0,,,,
510,04/19/19 10:05:49 PM,11.47,9.26,0.00,0.0,,,,
511,04/19/19 10:15:49 PM,11.47,9.26,0.00,0.0,,,,
512,04/19/19 10:25:49 PM,11.47,9.24,0.00,0.0,,,,
513,04/19/19 10:35:49 PM,11.46,9.24,0.00,0.0,,,,
514,04/19/19 10:45:49 PM,11.48,9.24,0.00,0.0,,,,
515,04/19/19 10:55:49 PM,11.48,9.22,0.00,0.0,,,,
516,04/19/19 11:05:49 PM,11.47,9.22,0.00,0.0,,,,
517,04/19/19 11:15:49 PM,11.48,9.22,0.00,0.0,,,,
518,04/19/19 11:25:49 PM,11.48,9.22,0.00,0.0,,,,
519,04/19/19 11:35:49 PM,11.48,9.22,0.00,0.0,,,,
520,04/19/19 11:45:49 PM,11.48,9.22,0.00,0.0,,,,
521,04/19/19 11:55:49 PM,11.49,9.22,0.00,0.0,,,,
522,04/20/19 12:05:49 AM,11.50,9.20,0.00,0.0,,,,
523,04/20/19 12:15:49 AM,11.49,9.20,0.00,0.0,,,,
524,04/20/19 12:25:49 AM,11.49,9.22,0.00,0.0,,,,
525,04/20/19 12:35:49 AM,11.49,9.22,0.00,0.0,,,,
526,04/20/19 12:45:49 AM,11.49,9.22,0.00,0.0,,,,
527,04/20/19 12:55:49 AM,11.49,9.22,0.00,0.0,,,,
528,04/20/19 01:05:49 AM,11.48,9.22,0.00,0.0,,,,
529,04/20/19 01:15:49 AM,11.49,9.22,0.00,0.0,,,,
530,04/20/19 01:25:49 AM,11.49,9.22,0.00,0.0,,,,
531,04/20/19 01:35:49 AM,11.49,9.22,0.00,0.0,,,,
532,04/20/19 01:45:49 AM,11.48,9.22,0.00,0.0,,,,
533,04/20/19 01:55:49 AM,11.48,9.24,0.00,0.0,,,,
534,04/20/19 02:05:49 AM,11.50,9.24,0.00,0.0,,,,
535,04/20/19 02:15:49 AM,11.49,9.24,0.00,0.0,,,,
536,04/20/19 02:25:49 AM,11.50,9.24,0.00,0.0,,,,
537,04/20/19 02:35:49 AM,11.49,9.22,0.00,0.0,,,,
538,04/20/19 02:45:49 AM,11.48,9.22,0.00,0.0,,,,
539,04/20/19 02:55:49 AM,11.49,9.22,0.00,0.0,,,,
540,04/20/19 03:05:49 AM,11.50,9.22,0.00,0.0,,,,
541,04/20/19 03:15:49 AM,11.49,9.22,0.00,0.0,,,,
542,04/20/19 03:25:49 AM,11.49,9.22,0.00,0.0,,,,
543,04/20/19 03:35:49 AM,11.50,9.22,0.00,0.0,,,,
544,04/20/19 03:45:49 AM,11.49,9.22,0.00,0.0,,,,
545,04/20/19 03:55:49 AM,11.50,9.22,0.00,0.0,,,,
546,04/20/19 04:05:49 AM,11.50,9.22,0.00,0.0,,,,
547,04/20/19 04:15:49 AM,11.49,9.20,0.00,0.0,,,,
548,04/20/19 04:25:49 AM,11.51,9.20,0.00,0.0,,,,
549,04/20/19 04:35:49 AM,11.50,9.20,0.00,0.0,,,,
550,04/20/19 04:45:49 AM,11.50,9.18,0.00,0.0,,,,
551,04/20/19 04:55:49 AM,11.50,9.16,0.00,0.0,,,,
552,04/20/19 05:05:49 AM,11.51,9.16,0.00,0.0,,,,
553,04/20/19 05:15:49 AM,11.51,9.14,0.00,0.0,,,,
554,04/20/19 05:25:49 AM,11.50,9.14,0.00,0.0,,,,
555,04/20/19 05:35:49 AM,11.51,9.14,0.00,0.0,,,,
556,04/20/19 05:45:49 AM,11.52,9.14,0.00,0.0,,,,
557,04/20/19 05:55:49 AM,11.51,9.14,0.00,0.0,,,,
558,04/20/19 06:05:49 AM,11.50,9.12,0.00,0.0,,,,
559,04/20/19 06:15:49 AM,11.52,9.12,0.00,0.0,,,,
560,04/20/19 06:25:49 AM,11.52,9.12,0.00,0.0,,,,
561,04/20/19 06:35:49 AM,11.52,9.10,0.00,0.0,,,,
562,04/20/19 06:45:49 AM,11.52,9.10,0.00,0.0,,,,
563,04/20/19 06:55:49 AM,11.52,9.10,0.00,0.0,,,,
564,04/20/19 07:05:49 AM,11.53,9.10,0.00,0.0,,,,
565,04/20/19 07:15:49 AM,11.52,9.10,0.00,0.0,,,,
566,04/20/19 07:25:49 AM,11.52,9.10,0.00,0.0,,,,
567,04/20/19 07:35:49 AM,11.52,9.10,0.00,0.0,,,,
568,04/20/19 07:45:49 AM,11.52,9.12,0.00,0.0,,,,
569,04/20/19 07:55:49 AM,11.52,9.12,0.00,0.0,,,,
570,04/20/19 08:05:49 AM,11.52,9.12,0.00,0.0,,,,
571,04/20/19 08:15:49 AM,11.53,9.12,0.00,0.0,,,,
572,04/20/19 08:25:49 AM,11.53,9.12,0.00,0.0,,,,
573,04/20/19 08:35:49 AM,11.52,9.12,0.00,0.0,,,,
574,04/20/19 08:45:49 AM,11.52,9.12,0.00,0.0,,,,
575,04/20/19 08:55:49 AM,11.51,9.12,0.00,0.0,,,,
576,04/20/19 09:05:49 AM,11.52,9.12,0.00,0.0,,,,
577,04/20/19 09:15:49 AM,11.52,9.12,0.00,0.0,,,,
578,04/20/19 09:25:49 AM,11.52,9.12,0.00,0.0,,,,
579,04/20/19 09:35:49 AM,11.53,9.12,0.00,0.0,,,,
580,04/20/19 09:45:49 AM,11.52,9.12,0.00,0.0,,,,
581,04/20/19 09:55:49 AM,11.54,9.12,0.00,0.0,,,,
582,04/20/19 10:05:49 AM,11.53,9.14,0.00,0.0,,,,
583,04/20/19 10:15:49 AM,11.53,9.14,0.00,0.0,,,,
584,04/20/19 10:25:49 AM,11.53,9.14,0.00,0.0,,,,
585,04/20/19 10:35:49 AM,11.53,9.14,0.00,0.0,,,,
586,04/20/19 10:45:49 AM,11.53,9.14,0.00,0.0,,,,
587,04/20/19 10:55:49 AM,11.52,9.14,0.00,0.0,,,,
588,04/20/19 11:05:49 AM,11.54,9.14,0.00,0.0,,,,
589,04/20/19 11:15:49 AM,11.54,9.14,0.00,0.0,,,,
590,04/20/19 11:25:49 AM,11.54,9.14,0.00,0.0,,,,
591,04/20/19 11:35:49 AM,11.53,9.14,0.00,0.0,,,,
592,04/20/19 11:45:49 AM,11.54,9.16,0.00,0.0,,,,
593,04/20/19 11:55:49 AM,11.54,9.16,0.00,0.0,,,,
594,04/20/19 12:05:49 PM,11.55,9.18,0.00,0.0,,,,
595,04/20/19 12:15:49 PM,11.54,9.18,0.00,0.0,,,,
596,04/20/19 12:25:49 PM,11.54,9.20,0.00,0.0,,,,
597,04/20/19 12:35:49 PM,11.54,9.24,0.00,0.0,,,,
598,04/20/19 12:45:49 PM,11.54,9.26,0.00,0.0,,,,
599,04/20/19 12:55:49 PM,11.55,9.28,0.00,0.0,,,,
600,04/20/19 01:05:49 PM,11.53,9.30,0.00,0.0,,,,
601,04/20/19 01:15:49 PM,11.53,9.30,0.00,0.0,,,,
602,04/20/19 01:25:49 PM,11.52,9.32,0.00,0.0,,,,
603,04/20/19 01:35:49 PM,11.54,9.34,0.00,0.0,,,,
604,04/20/19 01:45:49 PM,11.53,9.34,0.00,0.0,,,,
605,04/20/19 01:55:49 PM,11.52,9.36,0.00,0.0,,,,
606,04/20/19 02:05:49 PM,11.52,9.38,0.00,0.0,,,,
607,04/20/19 02:15:49 PM,11.52,9.38,0.00,0.0,,,,
608,04/20/19 02:25:49 PM,11.51,9.40,0.00,0.0,,,,
609,04/20/19 02:35:49 PM,11.51,9.40,0.00,0.0,,,,
610,04/20/19 02:45:49 PM,11.50,9.40,0.00,0.0,,,,
611,04/20/19 02:55:49 PM,11.49,9.42,0.00,0.0,,,,
612,04/20/19 03:05:49 PM,11.50,9.42,0.00,0.0,,,,
613,04/20/19 03:15:49 PM,11.49,9.44,0.00,0.0,,,,
614,04/20/19 03:25:49 PM,11.50,9.44,0.00,0.0,,,,
615,04/20/19 03:35:49 PM,11.50,9.44,0.00,0.0,,,,
616,04/20/19 03:45:49 PM,11.49,9.46,0.00,0.0,,,,
617,04/20/19 03:55:49 PM,11.49,9.46,0.00,0.0,,,,
618,04/20/19 04:05:49 PM,11.50,9.46,0.00,0.0,,,,
619,04/20/19 04:15:49 PM,11.49,9.46,0.00,0.0,,,,
620,04/20/19 04:25:49 PM,11.48,9.46,0.00,0.0,,,,
621,04/20/19 04:35:49 PM,11.50,9.46,0.00,0.0,,,,
622,04/20/19 04:45:49 PM,11.49,9.46,0.00,0.0,,,,
623,04/20/19 04:55:49 PM,11.49,9.46,0.00,0.0,,,,
624,04/20/19 05:05:49 PM,11.50,9.46,0.00,0.0,,,,
625,04/20/19 05:15:49 PM,11.50,9.46,0.00,0.0,,,,
626,04/20/19 05:25:49 PM,11.50,9.48,0.00,0.0,,,,
627,04/20/19 05:35:49 PM,11.50,9.48,0.00,0.0,,,,
628,04/20/19 05:45:49 PM,11.49,9.48,0.00,0.0,,,,
629,04/20/19 05:55:49 PM,11.49,9.48,0.00,0.0,,,,
630,04/20/19 06:05:49 PM,11.49,9.48,0.00,0.0,,,,
631,04/20/19 06:15:49 PM,11.50,9.46,0.00,0.0,,,,
632,04/20/19 06:25:49 PM,11.49,9.46,0.00,0.0,,,,
633,04/20/19 06:35:49 PM,11.50,9.46,0.00,0.0,,,,
634,04/20/19 06:45:49 PM,11.50,9.46,0.00,0.0,,,,
635,04/20/19 06:55:49 PM,11.50,9.44,0.00,0.0,,,,
636,04/20/19 07:05:49 PM,11.50,9.44,0.00,0.0,,,,
637,04/20/19 07:15:49 PM,11.51,9.42,0.00,0.0,,,,
638,04/20/19 07:25:49 PM,11.50,9.42,0.00,0.0,,,,
639,04/20/19 07:35:49 PM,11.51,9.40,0.00,0.0,,,,
640,04/20/19 07:45:49 PM,11.51,9.38,0.00,0.0,,,,
641,04/20/19 07:55:49 PM,11.50,9.38,0.00,0.0,,,,
642,04/20/19 08:05:49 PM,11.50,9.36,0.00,0.0,,,,
643,04/20/19 08:15:49 PM,11.51,9.34,0.00,0.0,,,,
644,04/20/19 08:25:49 PM,11.51,9.32,0.00,0.0,,,,
645,04/20/19 08:35:49 PM,11.51,9.30,0.00,0.0,,,,
646,04/20/19 08:45:49 PM,11.50,9.30,0.00,0.0,,,,
647,04/20/19 08:55:49 PM,11.50,9.28,0.00,0.0,,,,
648,04/20/19 09:05:49 PM,11.51,9.26,0.00,0.0,,,,
649,04/20/19 09:15:49 PM,11.51,9.26,0.00,0.0,,,,
650,04/20/19 09:25:49 PM,11.51,9.24,0.00,0.0,,,,
651,04/20/19 09:35:49 PM,11.53,9.22,0.00,0.0,,,,
652,04/20/19 09:45:49 PM,11.53,9.20,0.00,0.0,,,,
653,04/20/19 09:55:49 PM,11.53,9.20,0.00,0.0,,,,
654,04/20/19 10:05:49 PM,11.52,9.18,0.00,0.0,,,,
655,04/20/19 10:15:49 PM,11.53,9.18,0.00,0.0,,,,
656,04/20/19 10:25:49 PM,11.53,9.16,0.00,0.0,,,,
657,04/20/19 10:35:49 PM,11.54,9.16,0.00,0.0,,,,
658,04/20/19 10:45:49 PM,11.54,9.14,0.00,0.0,,,,
659,04/20/19 10:55:49 PM,11.54,9.14,0.00,0.0,,,,
660,04/20/19 11:05:49 PM,11.54,9.14,0.00,0.0,,,,
661,04/20/19 11:15:49 PM,11.55,9.12,0.00,0.0,,,,
662,04/20/19 11:25:49 PM,11.55,9.12,0.00,0.0,,,,
663,04/20/19 11:35:49 PM,11.54,9.12,0.00,0.0,,,,
664,04/20/19 11:45:49 PM,11.55,9.12,0.00,0.0,,,,
665,04/20/19 11:55:49 PM,11.56,9.12,0.00,0.0,,,,
666,04/21/19 12:05:49 AM,11.55,9.10,0.00,0.0,,,,
667,04/21/19 12:15:49 AM,11.57,9.10,0.00,0.0,,,,
668,04/21/19 12:25:49 AM,11.57,9.10,0.00,0.0,,,,
669,04/21/19 12:35:49 AM,11.56,9.08,0.00,0.0,,,,
670,04/21/19 12:45:49 AM,11.57,9.08,0.00,0.0,,,,
671,04/21/19 12:55:49 AM,11.55,9.08,0.00,0.0,,,,
672,04/21/19 01:05:49 AM,11.56,9.08,0.00,0.0,,,,
673,04/21/19 01:15:49 AM,11.56,9.08,0.00,0.0,,,,
674,04/21/19 01:25:49 AM,11.56,9.08,0.00,0.0,,,,
675,04/21/19 01:35:49 AM,11.57,9.08,0.00,0.0,,,,
676,04/21/19 01:45:49 AM,11.57,9.08,0.00,0.0,,,,
677,04/21/19 01:55:49 AM,11.57,9.08,0.00,0.0,,,,
678,04/21/19 02:05:49 AM,11.58,9.10,0.00,0.0,,,,
679,04/21/19 02:15:49 AM,11.57,9.10,0.00,0.0,,,,
680,04/21/19 02:25:49 AM,11.58,9.10,0.00,0.0,,,,
681,04/21/19 02:35:49 AM,11.58,9.12,0.00,0.0,,,,
682,04/21/19 02:45:49 AM,11.57,9.12,0.00,0.0,,,,
683,04/21/19 02:55:49 AM,11.57,9.14,0.00,0.0,,,,
684,04/21/19 03:05:49 AM,11.57,9.14,0.00,0.0,,,,
685,04/21/19 03:15:49 AM,11.56,9.14,0.00,0.0,,,,
686,04/21/19 03:25:49 AM,11.57,9.14,0.00,0.0,,,,
687,04/21/19 03:35:49 AM,11.57,9.14,0.00,0.0,,,,
688,04/21/19 03:45:49 AM,11.57,9.14,0.00,0.0,,,,
689,04/21/19 03:55:49 AM,11.57,9.14,0.00,0.0,,,,
690,04/21/19 04:05:49 AM,11.56,9.12,0.00,0.0,,,,
691,04/21/19 04:15:49 AM,11.59,9.12,0.00,0.0,,,,
692,04/21/19 04:25:49 AM,11.58,9.12,0.00,0.0,,,,
693,04/21/19 04:35:49 AM,11.58,9.10,0.00,0.0,,,,
694,04/21/19 04:45:49 AM,11.57,9.10,0.00,0.0,,,,
695,04/21/19 04:55:49 AM,11.57,9.10,0.00,0.0,,,,
696,04/21/19 05:05:49 AM,11.58,9.10,0.00,0.0,,,,
697,04/21/19 05:15:49 AM,11.58,9.10,0.00,0.0,,,,
698,04/21/19 05:25:49 AM,11.58,9.12,0.00,0.0,,,,
699,04/21/19 05:35:49 AM,11.59,9.12,0.00,0.0,,,,
700,04/21/19 05:45:49 AM,11.59,9.12,0.00,0.0,,,,
701,04/21/19 05:55:49 AM,11.59,9.14,0.00,0.0,,,,
702,04/21/19 06:05:49 AM,11.59,9.14,0.00,0.0,,,,
703,04/21/19 06:15:49 AM,11.58,9.14,0.00,0.0,,,,
704,04/21/19 06:25:49 AM,11.59,9.14,0.00,0.0,,,,
705,04/21/19 06:35:49 AM,11.58,9.14,0.00,0.0,,,,
706,04/21/19 06:45:49 AM,11.59,9.14,0.00,0.0,,,,
707,04/21/19 06:55:49 AM,11.59,9.14,0.00,0.0,,,,
708,04/21/19 07:05:49 AM,11.58,9.14,0.00,0.0,,,,
709,04/21/19 07:15:49 AM,11.58,9.16,0.00,0.0,,,,
710,04/21/19 07:25:49 AM,11.59,9.16,0.00,0.0,,,,
711,04/21/19 07:35:49 AM,11.59,9.16,0.00,0.0,,,,
712,04/21/19 07:45:49 AM,11.59,9.18,0.00,0.0,,,,
713,04/21/19 07:55:49 AM,11.59,9.18,0.00,0.0,,,,
714,04/21/19 08:05:49 AM,11.60,9.18,0.00,0.0,,,,
715,04/21/19 08:15:49 AM,11.60,9.18,0.00,0.0,,,,
716,04/21/19 08:25:49 AM,11.59,9.18,0.00,0.0,,,,
717,04/21/19 08:35:49 AM,11.59,9.18,0.00,0.0,,,,
718,04/21/19 08:45:49 AM,11.60,9.18,0.00,0.0,,,,
719,04/21/19 08:55:49 AM,11.60,9.18,0.00,0.0,,,,
720,04/21/19 09:05:49 AM,11.60,9.20,0.00,0.0,,,,
721,04/21/19 09:15:49 AM,11.61,9.20,0.00,0.0,,,,
722,04/21/19 09:25:49 AM,11.59,9.20,0.00,0.0,,,,
723,04/21/19 09:35:49 AM,11.61,9.22,0.00,0.0,,,,
724,04/21/19 09:45:49 AM,11.59,9.22,0.00,0.0,,,,
725,04/21/19 09:55:49 AM,11.61,9.24,0.00,0.0,,,,
726,04/21/19 10:05:49 AM,11.61,9.26,0.00,0.0,,,,
727,04/21/19 10:15:49 AM,11.61,9.28,0.00,0.0,,,,
728,04/21/19 10:25:49 AM,11.60,9.28,0.00,0.0,,,,
729,04/21/19 10:35:49 AM,11.59,9.30,0.00,0.0,,,,
730,04/21/19 10:45:49 AM,11.59,9.30,0.00,0.0,,,,
731,04/21/19 10:55:49 AM,11.58,9.30,0.00,0.0,,,,
732,04/21/19 11:05:49 AM,11.60,9.32,0.00,0.0,,,,
733,04/21/19 11:15:49 AM,11.60,9.32,0.00,0.0,,,,
734,04/21/19 11:25:49 AM,11.59,9.34,0.00,0.0,,,,
735,04/21/19 11:35:49 AM,11.59,9.34,0.00,0.0,,,,
736,04/21/19 11:45:49 AM,11.58,9.36,0.00,0.0,,,,
737,04/21/19 11:55:49 AM,11.58,9.36,0.00,0.0,,,,
