"","temp","ObservationDate","location","sensortype","treatment"
"2735",8.53,2019-02-22 03:11:00,"salmonShed","20449374","ambient"
"2736",8.53,2019-02-22 14:11:00,"salmonShed","20449374","ambient"
"2737",8.53,2019-02-23 00:41:00,"salmonShed","20449374","ambient"
"2738",8.53,2019-02-23 05:11:00,"salmonShed","20449374","ambient"
"2739",8.53,2019-02-24 02:31:00,"salmonShed","20449374","ambient"
"2740",8.53,2019-02-24 04:41:00,"salmonShed","20449374","ambient"
"2741",8.53,2019-02-24 04:51:00,"salmonShed","20449374","ambient"
"2742",8.53,2019-02-24 16:41:00,"salmonShed","20449374","ambient"
"2743",8.53,2019-02-25 11:11:00,"salmonShed","20449374","ambient"
"2744",8.53,2019-02-25 11:31:00,"salmonShed","20449374","ambient"
"2745",8.53,2019-02-25 11:51:00,"salmonShed","20449374","ambient"
"2746",8.53,2019-02-25 21:11:00,"salmonShed","20449374","ambient"
"2747",8.53,2019-02-25 21:21:00,"salmonShed","20449374","ambient"
"2748",8.53,2019-02-26 08:41:00,"salmonShed","20449374","ambient"
"2749",8.53,2019-02-26 08:51:00,"salmonShed","20449374","ambient"
"2750",8.53,2019-02-26 22:21:00,"salmonShed","20449374","ambient"
"2751",8.53,2019-02-26 22:41:00,"salmonShed","20449374","ambient"
"2752",8.53,2019-02-27 02:21:00,"salmonShed","20449374","ambient"
"2753",8.53,2019-02-27 02:31:00,"salmonShed","20449374","ambient"
"2754",8.53,2019-02-27 02:41:00,"salmonShed","20449374","ambient"
"2755",8.53,2019-02-27 02:51:00,"salmonShed","20449374","ambient"
"2756",8.53,2019-02-27 03:01:00,"salmonShed","20449374","ambient"
"2757",8.53,2019-02-27 03:21:00,"salmonShed","20449374","ambient"
"2758",8.53,2019-02-27 09:21:00,"salmonShed","20449374","ambient"
"2759",8.53,2019-02-28 05:41:00,"salmonShed","20449374","ambient"
"2760",8.53,2019-02-28 05:51:00,"salmonShed","20449374","ambient"
"2761",8.53,2019-03-02 02:11:00,"salmonShed","20449374","ambient"
"2762",8.53,2019-03-02 04:51:00,"salmonShed","20449374","ambient"
"2763",8.53,2019-03-02 08:01:00,"salmonShed","20449374","ambient"
"2764",8.53,2019-03-02 10:41:00,"salmonShed","20449374","ambient"
"2765",8.53,2019-03-02 20:21:00,"salmonShed","20449374","ambient"
"2766",8.53,2019-03-03 01:41:00,"salmonShed","20449374","ambient"
"2767",8.53,2019-03-03 01:51:00,"salmonShed","20449374","ambient"
"2768",8.53,2019-03-03 02:01:00,"salmonShed","20449374","ambient"
"2769",8.53,2019-03-03 02:11:00,"salmonShed","20449374","ambient"
"2770",8.53,2019-03-03 11:21:00,"salmonShed","20449374","ambient"
"2771",8.53,2019-03-03 20:31:00,"salmonShed","20449374","ambient"
"2772",8.53,2019-03-03 20:41:00,"salmonShed","20449374","ambient"
"2773",8.53,2019-03-04 11:11:00,"salmonShed","20449374","ambient"
"2774",8.53,2019-03-04 19:31:00,"salmonShed","20449374","ambient"
"2775",8.53,2019-03-04 23:01:00,"salmonShed","20449374","ambient"
"2776",8.53,2019-03-04 23:11:00,"salmonShed","20449374","ambient"
"2777",8.53,2019-03-05 00:01:00,"salmonShed","20449374","ambient"
"2778",8.53,2019-03-05 00:11:00,"salmonShed","20449374","ambient"
"2779",8.53,2019-03-05 00:21:00,"salmonShed","20449374","ambient"
"2780",8.53,2019-03-05 00:31:00,"salmonShed","20449374","ambient"
"2781",8.53,2019-03-05 00:51:00,"salmonShed","20449374","ambient"
"2782",8.53,2019-03-05 01:01:00,"salmonShed","20449374","ambient"
"2783",8.53,2019-03-05 01:11:00,"salmonShed","20449374","ambient"
"2784",8.53,2019-03-05 12:11:00,"salmonShed","20449374","ambient"
"2785",8.53,2019-03-05 21:01:00,"salmonShed","20449374","ambient"
"2786",8.53,2019-03-05 23:11:00,"salmonShed","20449374","ambient"
"2787",8.53,2019-03-06 02:31:00,"salmonShed","20449374","ambient"
"2788",8.53,2019-03-07 01:51:00,"salmonShed","20449374","ambient"
"2789",8.53,2019-03-07 02:01:00,"salmonShed","20449374","ambient"
"2790",8.53,2019-03-07 02:31:00,"salmonShed","20449374","ambient"
"2791",8.53,2019-03-07 05:11:00,"salmonShed","20449374","ambient"
"2792",8.53,2019-03-07 05:21:00,"salmonShed","20449374","ambient"
"2793",8.53,2019-03-07 05:31:00,"salmonShed","20449374","ambient"
"2794",8.53,2019-03-07 12:41:00,"salmonShed","20449374","ambient"
"2795",8.53,2019-03-07 20:01:00,"salmonShed","20449374","ambient"
"2796",8.53,2019-03-10 15:31:00,"salmonShed","20449374","ambient"
"2797",8.53,2019-03-10 15:41:00,"salmonShed","20449374","ambient"
"2798",8.53,2019-03-10 16:01:00,"salmonShed","20449374","ambient"
"2799",8.53,2019-03-10 18:11:00,"salmonShed","20449374","ambient"
"2800",8.53,2019-03-10 18:21:00,"salmonShed","20449374","ambient"
"2801",8.53,2019-03-10 18:31:00,"salmonShed","20449374","ambient"
"2802",8.53,2019-03-11 13:01:00,"salmonShed","20449374","ambient"
"2803",8.53,2019-03-11 13:11:00,"salmonShed","20449374","ambient"
"2804",8.53,2019-03-11 21:31:00,"salmonShed","20449374","ambient"
"2805",8.53,2019-03-11 21:41:00,"salmonShed","20449374","ambient"
"2806",8.53,2019-03-12 12:21:00,"salmonShed","20449374","ambient"
"2807",8.53,2019-03-12 21:41:00,"salmonShed","20449374","ambient"
"2808",8.53,2019-03-13 15:01:00,"salmonShed","20449374","ambient"
"2809",8.53,2019-03-13 20:21:00,"salmonShed","20449374","ambient"
"2810",8.53,2019-03-14 12:01:00,"salmonShed","20449374","ambient"
"2811",8.53,2019-03-14 12:11:00,"salmonShed","20449374","ambient"
"2812",8.53,2019-03-15 03:31:00,"salmonShed","20449374","ambient"
"2813",8.53,2019-03-15 03:51:00,"salmonShed","20449374","ambient"
"2814",8.53,2019-03-15 04:01:00,"salmonShed","20449374","ambient"
"2815",8.53,2019-03-15 04:11:00,"salmonShed","20449374","ambient"
"2816",8.53,2019-03-15 04:21:00,"salmonShed","20449374","ambient"
"2817",8.53,2019-03-15 04:51:00,"salmonShed","20449374","ambient"
"2818",8.53,2019-03-15 05:11:00,"salmonShed","20449374","ambient"
"2819",8.53,2019-03-15 05:21:00,"salmonShed","20449374","ambient"
"2820",8.53,2019-03-15 05:31:00,"salmonShed","20449374","ambient"
"2821",8.53,2019-03-15 05:51:00,"salmonShed","20449374","ambient"
"2822",8.53,2019-03-15 06:41:00,"salmonShed","20449374","ambient"
"2823",8.53,2019-03-15 06:51:00,"salmonShed","20449374","ambient"
"2824",8.53,2019-03-15 07:01:00,"salmonShed","20449374","ambient"
"2825",8.53,2019-03-15 07:11:00,"salmonShed","20449374","ambient"
"2826",8.53,2019-03-15 07:21:00,"salmonShed","20449374","ambient"
"2827",8.53,2019-03-15 07:31:00,"salmonShed","20449374","ambient"
"2828",8.53,2019-03-15 07:41:00,"salmonShed","20449374","ambient"
"2829",8.53,2019-03-15 07:51:00,"salmonShed","20449374","ambient"
"2830",8.53,2019-03-15 08:01:00,"salmonShed","20449374","ambient"
"2831",8.53,2019-03-15 08:11:00,"salmonShed","20449374","ambient"
"2832",8.53,2019-03-15 08:21:00,"salmonShed","20449374","ambient"
"2833",8.53,2019-03-15 08:41:00,"salmonShed","20449374","ambient"
"2834",8.53,2019-03-15 08:51:00,"salmonShed","20449374","ambient"
"2835",8.53,2019-03-15 09:01:00,"salmonShed","20449374","ambient"
"2836",8.53,2019-03-15 09:11:00,"salmonShed","20449374","ambient"
"2837",8.53,2019-03-16 03:11:00,"salmonShed","20449374","ambient"
"2838",8.53,2019-03-16 03:21:00,"salmonShed","20449374","ambient"
"2839",8.53,2019-03-16 03:31:00,"salmonShed","20449374","ambient"
"2840",8.53,2019-03-16 09:31:00,"salmonShed","20449374","ambient"
"2841",8.55,2019-02-07 07:51:00,"salmonShed","20449374","ambient"
"2842",8.55,2019-02-07 23:11:00,"salmonShed","20449374","ambient"
"2843",8.55,2019-02-07 23:21:00,"salmonShed","20449374","ambient"
"2844",8.55,2019-02-08 10:11:00,"salmonShed","20449374","ambient"
"2845",8.55,2019-02-08 10:21:00,"salmonShed","20449374","ambient"
"2846",8.55,2019-02-08 10:31:00,"salmonShed","20449374","ambient"
"2847",8.55,2019-02-08 11:31:00,"salmonShed","20449374","ambient"
"2848",8.55,2019-02-08 11:41:00,"salmonShed","20449374","ambient"
"2849",8.55,2019-02-08 15:11:00,"salmonShed","20449374","ambient"
"2850",8.55,2019-02-10 11:11:00,"salmonShed","20449374","ambient"
"2851",8.55,2019-02-11 15:41:00,"salmonShed","20449374","ambient"
"2852",8.55,2019-02-11 17:11:00,"salmonShed","20449374","ambient"
"2853",8.55,2019-02-11 21:21:00,"salmonShed","20449374","ambient"
"2854",8.55,2019-02-11 21:41:00,"salmonShed","20449374","ambient"
"2855",8.55,2019-02-11 21:51:00,"salmonShed","20449374","ambient"
"2856",8.55,2019-02-12 05:01:00,"salmonShed","20449374","ambient"
"2857",8.55,2019-02-12 07:21:00,"salmonShed","20449374","ambient"
"2858",8.55,2019-02-13 01:21:00,"salmonShed","20449374","ambient"
"2859",8.55,2019-02-15 19:11:00,"salmonShed","20449374","ambient"
"2860",8.55,2019-02-15 23:31:00,"salmonShed","20449374","ambient"
"2861",8.55,2019-02-15 23:41:00,"salmonShed","20449374","ambient"
"2862",8.55,2019-02-16 05:41:00,"salmonShed","20449374","ambient"
"2863",8.55,2019-02-16 05:51:00,"salmonShed","20449374","ambient"
"2864",8.55,2019-02-16 06:01:00,"salmonShed","20449374","ambient"
"2865",8.55,2019-02-16 06:11:00,"salmonShed","20449374","ambient"
"2866",8.55,2019-02-16 06:51:00,"salmonShed","20449374","ambient"
"2867",8.55,2019-02-16 11:01:00,"salmonShed","20449374","ambient"
"2868",8.55,2019-02-16 11:11:00,"salmonShed","20449374","ambient"
"2869",8.55,2019-02-16 18:51:00,"salmonShed","20449374","ambient"
"2870",8.55,2019-02-17 12:11:00,"salmonShed","20449374","ambient"
"2871",8.55,2019-02-18 03:31:00,"salmonShed","20449374","ambient"
"2872",8.55,2019-02-18 03:41:00,"salmonShed","20449374","ambient"
"2873",8.55,2019-02-18 04:11:00,"salmonShed","20449374","ambient"
"2874",8.55,2019-02-18 04:21:00,"salmonShed","20449374","ambient"
"2875",8.55,2019-02-18 08:21:00,"salmonShed","20449374","ambient"
"2876",8.55,2019-02-19 02:01:00,"salmonShed","20449374","ambient"
"2877",8.55,2019-02-20 00:01:00,"salmonShed","20449374","ambient"
"2878",8.55,2019-02-20 00:11:00,"salmonShed","20449374","ambient"
"2879",8.55,2019-02-20 02:11:00,"salmonShed","20449374","ambient"
"2880",8.55,2019-02-20 02:21:00,"salmonShed","20449374","ambient"
"2881",8.55,2019-02-20 02:31:00,"salmonShed","20449374","ambient"
"2882",8.55,2019-02-21 06:31:00,"salmonShed","20449374","ambient"
"2883",8.55,2019-02-21 06:41:00,"salmonShed","20449374","ambient"
"2884",8.55,2019-02-24 05:01:00,"salmonShed","20449374","ambient"
"2885",8.55,2019-02-24 05:11:00,"salmonShed","20449374","ambient"
"2886",8.55,2019-02-24 13:51:00,"salmonShed","20449374","ambient"
"2887",8.55,2019-02-25 11:21:00,"salmonShed","20449374","ambient"
"2888",8.55,2019-02-25 11:41:00,"salmonShed","20449374","ambient"
"2889",8.55,2019-02-25 12:01:00,"salmonShed","20449374","ambient"
"2890",8.55,2019-02-25 12:31:00,"salmonShed","20449374","ambient"
"2891",8.55,2019-02-25 12:41:00,"salmonShed","20449374","ambient"
"2892",8.55,2019-02-25 13:11:00,"salmonShed","20449374","ambient"
"2893",8.55,2019-02-25 13:41:00,"salmonShed","20449374","ambient"
"2894",8.55,2019-02-25 21:31:00,"salmonShed","20449374","ambient"
"2895",8.55,2019-02-26 09:01:00,"salmonShed","20449374","ambient"
"2896",8.55,2019-02-26 14:41:00,"salmonShed","20449374","ambient"
"2897",8.55,2019-02-26 18:11:00,"salmonShed","20449374","ambient"
"2898",8.55,2019-02-26 22:01:00,"salmonShed","20449374","ambient"
"2899",8.55,2019-02-26 22:11:00,"salmonShed","20449374","ambient"
"2900",8.55,2019-02-26 22:31:00,"salmonShed","20449374","ambient"
"2901",8.55,2019-02-27 03:11:00,"salmonShed","20449374","ambient"
"2902",8.55,2019-02-27 09:31:00,"salmonShed","20449374","ambient"
"2903",8.55,2019-02-28 05:21:00,"salmonShed","20449374","ambient"
"2904",8.55,2019-02-28 05:31:00,"salmonShed","20449374","ambient"
"2905",8.55,2019-02-28 09:11:00,"salmonShed","20449374","ambient"
"2906",8.55,2019-03-02 02:01:00,"salmonShed","20449374","ambient"
"2907",8.55,2019-03-02 07:51:00,"salmonShed","20449374","ambient"
"2908",8.55,2019-03-02 20:01:00,"salmonShed","20449374","ambient"
"2909",8.55,2019-03-02 20:11:00,"salmonShed","20449374","ambient"
"2910",8.55,2019-03-02 20:31:00,"salmonShed","20449374","ambient"
"2911",8.55,2019-03-03 01:21:00,"salmonShed","20449374","ambient"
"2912",8.55,2019-03-03 01:31:00,"salmonShed","20449374","ambient"
"2913",8.55,2019-03-03 11:31:00,"salmonShed","20449374","ambient"
"2914",8.55,2019-03-03 20:21:00,"salmonShed","20449374","ambient"
"2915",8.55,2019-03-04 19:21:00,"salmonShed","20449374","ambient"
"2916",8.55,2019-03-05 00:41:00,"salmonShed","20449374","ambient"
"2917",8.55,2019-03-05 12:21:00,"salmonShed","20449374","ambient"
"2918",8.55,2019-03-05 23:21:00,"salmonShed","20449374","ambient"
"2919",8.55,2019-03-06 02:21:00,"salmonShed","20449374","ambient"
"2920",8.55,2019-03-07 02:11:00,"salmonShed","20449374","ambient"
"2921",8.55,2019-03-07 02:21:00,"salmonShed","20449374","ambient"
"2922",8.55,2019-03-07 02:41:00,"salmonShed","20449374","ambient"
"2923",8.55,2019-03-07 04:41:00,"salmonShed","20449374","ambient"
"2924",8.55,2019-03-07 04:51:00,"salmonShed","20449374","ambient"
"2925",8.55,2019-03-07 05:01:00,"salmonShed","20449374","ambient"
"2926",8.55,2019-03-07 12:51:00,"salmonShed","20449374","ambient"
"2927",8.55,2019-03-07 19:51:00,"salmonShed","20449374","ambient"
"2928",8.55,2019-03-10 15:51:00,"salmonShed","20449374","ambient"
"2929",8.55,2019-03-10 16:11:00,"salmonShed","20449374","ambient"
"2930",8.55,2019-03-10 17:01:00,"salmonShed","20449374","ambient"
"2931",8.55,2019-03-10 17:11:00,"salmonShed","20449374","ambient"
"2932",8.55,2019-03-10 17:21:00,"salmonShed","20449374","ambient"
"2933",8.55,2019-03-10 17:41:00,"salmonShed","20449374","ambient"
"2934",8.55,2019-03-10 17:51:00,"salmonShed","20449374","ambient"
"2935",8.55,2019-03-10 18:01:00,"salmonShed","20449374","ambient"
"2936",8.55,2019-03-11 13:21:00,"salmonShed","20449374","ambient"
"2937",8.55,2019-03-11 18:31:00,"salmonShed","20449374","ambient"
"2938",8.55,2019-03-11 19:11:00,"salmonShed","20449374","ambient"
"2939",8.55,2019-03-11 19:41:00,"salmonShed","20449374","ambient"
"2940",8.55,2019-03-11 20:21:00,"salmonShed","20449374","ambient"
"2941",8.55,2019-03-11 21:11:00,"salmonShed","20449374","ambient"
"2942",8.55,2019-03-11 21:21:00,"salmonShed","20449374","ambient"
"2943",8.55,2019-03-12 12:31:00,"salmonShed","20449374","ambient"
"2944",8.55,2019-03-12 12:41:00,"salmonShed","20449374","ambient"
"2945",8.55,2019-03-12 21:11:00,"salmonShed","20449374","ambient"
"2946",8.55,2019-03-12 21:21:00,"salmonShed","20449374","ambient"
"2947",8.55,2019-03-12 21:31:00,"salmonShed","20449374","ambient"
"2948",8.55,2019-03-14 12:21:00,"salmonShed","20449374","ambient"
"2949",8.55,2019-03-15 02:41:00,"salmonShed","20449374","ambient"
"2950",8.55,2019-03-15 02:51:00,"salmonShed","20449374","ambient"
"2951",8.55,2019-03-15 03:01:00,"salmonShed","20449374","ambient"
"2952",8.55,2019-03-15 03:11:00,"salmonShed","20449374","ambient"
"2953",8.55,2019-03-15 03:21:00,"salmonShed","20449374","ambient"
"2954",8.55,2019-03-15 03:41:00,"salmonShed","20449374","ambient"
"2955",8.55,2019-03-15 04:31:00,"salmonShed","20449374","ambient"
"2956",8.55,2019-03-15 08:31:00,"salmonShed","20449374","ambient"
"2957",8.55,2019-03-15 09:21:00,"salmonShed","20449374","ambient"
"2958",8.55,2019-03-15 09:31:00,"salmonShed","20449374","ambient"
"2959",8.55,2019-03-15 09:41:00,"salmonShed","20449374","ambient"
"2960",8.55,2019-03-16 02:31:00,"salmonShed","20449374","ambient"
"2961",8.55,2019-03-16 02:41:00,"salmonShed","20449374","ambient"
"2962",8.55,2019-03-16 02:51:00,"salmonShed","20449374","ambient"
"2963",8.55,2019-03-16 03:01:00,"salmonShed","20449374","ambient"
"2964",8.55,2019-03-16 09:41:00,"salmonShed","20449374","ambient"
"2965",8.55,2019-03-22 05:01:00,"salmonShed","20449374","ambient"
"2966",8.56,2019-02-04 21:41:00,"salmonShed","20449374","ambient"
"2967",8.56,2019-02-07 07:31:00,"salmonShed","20449374","ambient"
"2968",8.56,2019-02-07 07:41:00,"salmonShed","20449374","ambient"
"2969",8.56,2019-02-07 11:31:00,"salmonShed","20449374","ambient"
"2970",8.56,2019-02-07 11:41:00,"salmonShed","20449374","ambient"
"2971",8.56,2019-02-07 22:31:00,"salmonShed","20449374","ambient"
"2972",8.56,2019-02-07 22:41:00,"salmonShed","20449374","ambient"
"2973",8.56,2019-02-07 22:51:00,"salmonShed","20449374","ambient"
"2974",8.56,2019-02-07 23:01:00,"salmonShed","20449374","ambient"
"2975",8.56,2019-02-07 23:31:00,"salmonShed","20449374","ambient"
"2976",8.56,2019-02-07 23:41:00,"salmonShed","20449374","ambient"
"2977",8.56,2019-02-07 23:51:00,"salmonShed","20449374","ambient"
"2978",8.56,2019-02-08 00:01:00,"salmonShed","20449374","ambient"
"2979",8.56,2019-02-08 00:11:00,"salmonShed","20449374","ambient"
"2980",8.56,2019-02-08 00:51:00,"salmonShed","20449374","ambient"
"2981",8.56,2019-02-08 07:01:00,"salmonShed","20449374","ambient"
"2982",8.56,2019-02-08 09:51:00,"salmonShed","20449374","ambient"
"2983",8.56,2019-02-08 10:01:00,"salmonShed","20449374","ambient"
"2984",8.56,2019-02-08 11:51:00,"salmonShed","20449374","ambient"
"2985",8.56,2019-02-08 12:01:00,"salmonShed","20449374","ambient"
"2986",8.56,2019-02-11 15:51:00,"salmonShed","20449374","ambient"
"2987",8.56,2019-02-11 16:01:00,"salmonShed","20449374","ambient"
"2988",8.56,2019-02-11 16:11:00,"salmonShed","20449374","ambient"
"2989",8.56,2019-02-11 17:01:00,"salmonShed","20449374","ambient"
"2990",8.56,2019-02-12 04:51:00,"salmonShed","20449374","ambient"
"2991",8.56,2019-02-12 07:31:00,"salmonShed","20449374","ambient"
"2992",8.56,2019-02-12 07:41:00,"salmonShed","20449374","ambient"
"2993",8.56,2019-02-13 01:11:00,"salmonShed","20449374","ambient"
"2994",8.56,2019-02-16 05:21:00,"salmonShed","20449374","ambient"
"2995",8.56,2019-02-16 05:31:00,"salmonShed","20449374","ambient"
"2996",8.56,2019-02-16 06:21:00,"salmonShed","20449374","ambient"
"2997",8.56,2019-02-16 06:31:00,"salmonShed","20449374","ambient"
"2998",8.56,2019-02-16 06:41:00,"salmonShed","20449374","ambient"
"2999",8.56,2019-02-17 18:31:00,"salmonShed","20449374","ambient"
"3000",8.56,2019-02-18 03:51:00,"salmonShed","20449374","ambient"
"3001",8.56,2019-02-18 04:01:00,"salmonShed","20449374","ambient"
"3002",8.56,2019-02-18 04:31:00,"salmonShed","20449374","ambient"
"3003",8.56,2019-02-18 08:11:00,"salmonShed","20449374","ambient"
"3004",8.56,2019-02-18 11:01:00,"salmonShed","20449374","ambient"
"3005",8.56,2019-02-18 20:51:00,"salmonShed","20449374","ambient"
"3006",8.56,2019-02-19 02:11:00,"salmonShed","20449374","ambient"
"3007",8.56,2019-02-20 02:41:00,"salmonShed","20449374","ambient"
"3008",8.56,2019-02-20 10:21:00,"salmonShed","20449374","ambient"
"3009",8.56,2019-02-20 11:51:00,"salmonShed","20449374","ambient"
"3010",8.56,2019-02-21 06:51:00,"salmonShed","20449374","ambient"
"3011",8.56,2019-02-22 03:21:00,"salmonShed","20449374","ambient"
"3012",8.56,2019-02-23 05:21:00,"salmonShed","20449374","ambient"
"3013",8.56,2019-02-24 05:21:00,"salmonShed","20449374","ambient"
"3014",8.56,2019-02-24 05:31:00,"salmonShed","20449374","ambient"
"3015",8.56,2019-02-24 16:51:00,"salmonShed","20449374","ambient"
"3016",8.56,2019-02-25 00:31:00,"salmonShed","20449374","ambient"
"3017",8.56,2019-02-25 12:11:00,"salmonShed","20449374","ambient"
"3018",8.56,2019-02-25 12:21:00,"salmonShed","20449374","ambient"
"3019",8.56,2019-02-25 12:51:00,"salmonShed","20449374","ambient"
"3020",8.56,2019-02-25 13:01:00,"salmonShed","20449374","ambient"
"3021",8.56,2019-02-25 13:21:00,"salmonShed","20449374","ambient"
"3022",8.56,2019-02-25 13:31:00,"salmonShed","20449374","ambient"
"3023",8.56,2019-02-25 21:41:00,"salmonShed","20449374","ambient"
"3024",8.56,2019-02-26 02:31:00,"salmonShed","20449374","ambient"
"3025",8.56,2019-02-26 09:11:00,"salmonShed","20449374","ambient"
"3026",8.56,2019-02-26 21:31:00,"salmonShed","20449374","ambient"
"3027",8.56,2019-02-26 21:41:00,"salmonShed","20449374","ambient"
"3028",8.56,2019-02-26 21:51:00,"salmonShed","20449374","ambient"
"3029",8.56,2019-02-27 09:41:00,"salmonShed","20449374","ambient"
"3030",8.56,2019-02-28 04:51:00,"salmonShed","20449374","ambient"
"3031",8.56,2019-02-28 05:01:00,"salmonShed","20449374","ambient"
"3032",8.56,2019-02-28 05:11:00,"salmonShed","20449374","ambient"
"3033",8.56,2019-02-28 09:21:00,"salmonShed","20449374","ambient"
"3034",8.56,2019-03-02 05:01:00,"salmonShed","20449374","ambient"
"3035",8.56,2019-03-02 10:51:00,"salmonShed","20449374","ambient"
"3036",8.56,2019-03-02 19:51:00,"salmonShed","20449374","ambient"
"3037",8.56,2019-03-02 20:41:00,"salmonShed","20449374","ambient"
"3038",8.56,2019-03-02 20:51:00,"salmonShed","20449374","ambient"
"3039",8.56,2019-03-03 01:11:00,"salmonShed","20449374","ambient"
"3040",8.56,2019-03-03 11:41:00,"salmonShed","20449374","ambient"
"3041",8.56,2019-03-03 19:41:00,"salmonShed","20449374","ambient"
"3042",8.56,2019-03-03 19:51:00,"salmonShed","20449374","ambient"
"3043",8.56,2019-03-03 20:01:00,"salmonShed","20449374","ambient"
"3044",8.56,2019-03-03 20:11:00,"salmonShed","20449374","ambient"
"3045",8.56,2019-03-04 19:11:00,"salmonShed","20449374","ambient"
"3046",8.56,2019-03-05 12:31:00,"salmonShed","20449374","ambient"
"3047",8.56,2019-03-05 20:41:00,"salmonShed","20449374","ambient"
"3048",8.56,2019-03-05 20:51:00,"salmonShed","20449374","ambient"
"3049",8.56,2019-03-05 23:31:00,"salmonShed","20449374","ambient"
"3050",8.56,2019-03-05 23:41:00,"salmonShed","20449374","ambient"
"3051",8.56,2019-03-05 23:51:00,"salmonShed","20449374","ambient"
"3052",8.56,2019-03-06 02:11:00,"salmonShed","20449374","ambient"
"3053",8.56,2019-03-07 02:51:00,"salmonShed","20449374","ambient"
"3054",8.56,2019-03-07 03:11:00,"salmonShed","20449374","ambient"
"3055",8.56,2019-03-07 04:01:00,"salmonShed","20449374","ambient"
"3056",8.56,2019-03-07 04:11:00,"salmonShed","20449374","ambient"
"3057",8.56,2019-03-07 04:21:00,"salmonShed","20449374","ambient"
"3058",8.56,2019-03-07 04:31:00,"salmonShed","20449374","ambient"
"3059",8.56,2019-03-07 19:31:00,"salmonShed","20449374","ambient"
"3060",8.56,2019-03-07 19:41:00,"salmonShed","20449374","ambient"
"3061",8.56,2019-03-10 16:21:00,"salmonShed","20449374","ambient"
"3062",8.56,2019-03-10 16:31:00,"salmonShed","20449374","ambient"
"3063",8.56,2019-03-10 16:41:00,"salmonShed","20449374","ambient"
"3064",8.56,2019-03-10 16:51:00,"salmonShed","20449374","ambient"
"3065",8.56,2019-03-10 17:31:00,"salmonShed","20449374","ambient"
"3066",8.56,2019-03-11 13:31:00,"salmonShed","20449374","ambient"
"3067",8.56,2019-03-11 13:41:00,"salmonShed","20449374","ambient"
"3068",8.56,2019-03-11 13:51:00,"salmonShed","20449374","ambient"
"3069",8.56,2019-03-11 14:01:00,"salmonShed","20449374","ambient"
"3070",8.56,2019-03-11 14:11:00,"salmonShed","20449374","ambient"
"3071",8.56,2019-03-11 18:01:00,"salmonShed","20449374","ambient"
"3072",8.56,2019-03-11 18:11:00,"salmonShed","20449374","ambient"
"3073",8.56,2019-03-11 18:21:00,"salmonShed","20449374","ambient"
"3074",8.56,2019-03-11 18:41:00,"salmonShed","20449374","ambient"
"3075",8.56,2019-03-11 18:51:00,"salmonShed","20449374","ambient"
"3076",8.56,2019-03-11 19:01:00,"salmonShed","20449374","ambient"
"3077",8.56,2019-03-11 19:21:00,"salmonShed","20449374","ambient"
"3078",8.56,2019-03-11 19:31:00,"salmonShed","20449374","ambient"
"3079",8.56,2019-03-11 19:51:00,"salmonShed","20449374","ambient"
"3080",8.56,2019-03-11 20:01:00,"salmonShed","20449374","ambient"
"3081",8.56,2019-03-11 20:11:00,"salmonShed","20449374","ambient"
"3082",8.56,2019-03-11 20:31:00,"salmonShed","20449374","ambient"
"3083",8.56,2019-03-11 20:51:00,"salmonShed","20449374","ambient"
"3084",8.56,2019-03-11 21:01:00,"salmonShed","20449374","ambient"
"3085",8.56,2019-03-12 12:51:00,"salmonShed","20449374","ambient"
"3086",8.56,2019-03-12 13:01:00,"salmonShed","20449374","ambient"
"3087",8.56,2019-03-12 13:11:00,"salmonShed","20449374","ambient"
"3088",8.56,2019-03-12 20:51:00,"salmonShed","20449374","ambient"
"3089",8.56,2019-03-12 21:01:00,"salmonShed","20449374","ambient"
"3090",8.56,2019-03-13 15:11:00,"salmonShed","20449374","ambient"
"3091",8.56,2019-03-13 20:11:00,"salmonShed","20449374","ambient"
"3092",8.56,2019-03-14 12:31:00,"salmonShed","20449374","ambient"
"3093",8.56,2019-03-15 02:11:00,"salmonShed","20449374","ambient"
"3094",8.56,2019-03-15 02:21:00,"salmonShed","20449374","ambient"
"3095",8.56,2019-03-15 02:31:00,"salmonShed","20449374","ambient"
"3096",8.56,2019-03-15 09:51:00,"salmonShed","20449374","ambient"
"3097",8.56,2019-03-15 10:01:00,"salmonShed","20449374","ambient"
"3098",8.56,2019-03-16 02:21:00,"salmonShed","20449374","ambient"
"3099",8.56,2019-03-22 04:41:00,"salmonShed","20449374","ambient"
"3100",8.56,2019-03-22 04:51:00,"salmonShed","20449374","ambient"
"3101",8.56,2019-03-22 05:11:00,"salmonShed","20449374","ambient"
"3102",8.56,2019-03-22 05:21:00,"salmonShed","20449374","ambient"
"3103",8.56,2019-03-22 05:31:00,"salmonShed","20449374","ambient"
"3104",8.56,2019-03-22 05:41:00,"salmonShed","20449374","ambient"
"3105",8.57,2019-02-05 02:51:00,"salmonShed","20449374","ambient"
"3106",8.57,2019-02-07 07:21:00,"salmonShed","20449374","ambient"
"3107",8.57,2019-02-07 22:21:00,"salmonShed","20449374","ambient"
"3108",8.57,2019-02-08 00:21:00,"salmonShed","20449374","ambient"
"3109",8.57,2019-02-08 00:31:00,"salmonShed","20449374","ambient"
"3110",8.57,2019-02-08 00:41:00,"salmonShed","20449374","ambient"
"3111",8.57,2019-02-08 09:21:00,"salmonShed","20449374","ambient"
