"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString","treatName","treatpH","treatTemp","treatOther","dic","tankTemp"
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,6.91606545140607,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1997.6145,8.8,7.08609063634252,"2019-04-10","Low pH",7.2,"ambient","",2152.23724728754,8.8
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,6.95901206457412,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1997.6145,8.8,7.13092709857024,"2019-04-10","Low pH",7.2,"ambient","",2133.01409366912,8.8
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.5854794804675,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1997.6145,8.7,7.8139401274878,"2019-04-10","High pH",7.8,"ambient","",1935.86715131785,8.7
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.5652150322527,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1997.6145,8.7,7.79191436697301,"2019-04-10","High pH",7.8,"ambient","",1941.78680526164,8.7
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,6.97314052661215,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1997.6145,8.8,7.1457402780358,"2019-04-10","Low pH",7.2,"ambient","",2126.99903806942,8.8
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-10,29.3,7.0316905244286,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1997.6145,8.8,7.2074878426977,"2019-04-10","Low pH",7.2,"ambient","",2103.52105047707,8.8
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.60961921591397,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2002.649,9.4,7.82971771511645,"2019-04-19","High pH",7.8,"ambient","",1933.29350267169,9.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.6126928917994,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2002.649,9.4,7.83303016476443,"2019-04-19","High pH",7.8,"ambient","",1932.37019972573,9.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.86975174821198,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2002.649,9.5,7.02985555322273,"2019-04-19","Low pH",7.2,"ambient","",2179.92596473596,9.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.81701674208409,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2002.649,9.5,6.97551742012072,"2019-04-19","Low pH",7.2,"ambient","",2208.10656590538,9.5
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.60629587817836,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2002.649,9.4,7.82613441182119,"2019-04-19","High pH",7.8,"ambient","",1934.2894716714,9.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.61118546449898,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2002.649,9.4,7.83140583510782,"2019-04-19","High pH",7.8,"ambient","",1932.8232773213,9.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.97090821195421,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2002.649,9.5,7.13508506187952,"2019-04-19","Low pH",7.2,"ambient","",2133.06092736568,9.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.9883450642709,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2002.649,9.5,7.15337748363388,"2019-04-19","Low pH",7.2,"ambient","",2125.79197537724,9.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.60306522858992,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2002.649,9.4,7.82264926127963,"2019-04-19","High pH",7.8,"ambient","",1935.25537848711,9.4
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,7.59667220166716,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2002.649,9.4,7.81574744014997,"2019-04-19","High pH",7.8,"ambient","",1937.16028307586,9.4
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.93768783077416,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2002.649,9.5,7.10036613495717,"2019-04-19","Low pH",7.2,"ambient","",2147.52390056483,9.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-19,29.4,6.98481054122217,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2002.649,9.5,7.14966556994106,"2019-04-19","Low pH",7.2,"ambient","",2127.24833803568,9.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.60671787817836,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1992.58,9.4,7.82646936779322,"2019-04-23","High pH",7.8,"ambient","",1924.99220553881,9.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.60311306206763,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1992.58,9.4,7.82257968853747,"2019-04-23","High pH",7.8,"ambient","",1926.0622085461,9.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,6.94458822520443,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1992.58,9.6,7.1063144277234,"2019-04-23","Low pH",7.2,"ambient","",2134.16577569813,9.6
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,6.95778884483807,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1992.58,9.6,7.12009793088315,"2019-04-23","Low pH",7.2,"ambient","",2128.40999891311,9.6
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.61004121591397,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1992.58,9.4,7.83005338592599,"2019-04-23","High pH",7.8,"ambient","",1924.00329786177,9.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.6250404149988,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1992.58,9.4,7.8462058493921,"2019-04-23","High pH",7.8,"ambient","",1919.50970891799,9.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,6.92345519695906,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1992.58,9.5,7.0854764426694,"2019-04-23","Low pH",7.2,"ambient","",2143.66414922288,9.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,6.95922306457412,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1992.58,9.5,7.12277984152304,"2019-04-23","Low pH",7.2,"ambient","",2127.79257016507,9.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.60311306206763,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1992.58,9.4,7.82257968853747,"2019-04-23","High pH",7.8,"ambient","",1926.0622085461,9.4
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.39743801008447,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1992.58,9.4,7.59765591683584,"2019-04-23","High pH",7.8,"ambient","",1984.20220124009,9.4
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.06511065294229,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1992.58,9.6,7.23320471956274,"2019-04-23","Low pH",7.2,"ambient","",2086.0055946047,9.6
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-04-23,29.2,7.07653345844745,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1992.58,9.6,7.2453605233523,"2019-04-23","Low pH",7.2,"ambient","",2081.89146259712,9.6
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.58816418875266,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2026.31115,9.3,7.8083218847848,"2019-05-01","High pH",7.8,"ambient","",1961.31347667607,9.3
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.59409623071171,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2026.31115,9.3,7.81473337348663,"2019-05-01","High pH",7.8,"ambient","",1959.52612370936,9.3
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,6.9873533642709,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2026.31115,9.4,7.1537183335042,"2019-05-01","Low pH",7.2,"ambient","",2150.20556046375,9.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.02297978892108,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2026.31115,9.4,7.19127503005473,"2019-05-01","Low pH",7.2,"ambient","",2135.83158218171,9.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.60036443554357,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.31115,9.3,7.82150175133139,"2019-05-01","High pH",7.8,"ambient","",1957.62947283841,9.3
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.59587487491676,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.31115,9.3,7.81665461961754,"2019-05-01","High pH",7.8,"ambient","",1958.98878416046,9.3
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.60530417817836,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.31115,9.3,7.82683097232915,"2019-05-01","High pH",7.8,"ambient","",1956.12882134986,9.3
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.60371894107583,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2026.31115,9.3,7.82512119741954,"2019-05-01","High pH",7.8,"ambient","",1956.61098544997,9.3
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,6.90777910305674,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.31115,9.2,7.07292203636515,"2019-05-01","Low pH",7.2,"ambient","",2185.60237991241,9.2
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,6.96991651195421,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.31115,9.2,7.13779621107895,"2019-05-01","Low pH",7.2,"ambient","",2157.55161862539,9.2
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,6.78169223731727,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.31115,9.2,6.94284611920922,"2019-05-01","Low pH",7.2,"ambient","",2253.53613319704,9.2
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-01,29.87,7.19035764536718,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2026.31115,9.2,7.37329328912486,"2019-05-01","Low pH",7.2,"ambient","",2077.25526554558,9.2
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.58833412134814,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.31115,9.3,7.80850563403327,"2019-05-01","High pH",7.8,"ambient","",1961.26237559584,9.3
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.59758896176907,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.31115,9.3,7.81850562724115,"2019-05-01","High pH",7.8,"ambient","",1958.47031534207,9.3
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.3627634982887,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.31115,9.3,7.5613072920121,"2019-05-01","High pH",7.8,"ambient","",2026.10833712321,9.3
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.61683700089406,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2026.31115,9.3,7.83925693111266,"2019-05-01","High pH",7.8,"ambient","",1952.603987371,9.3
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.00539792754601,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2026.31115,9.3,7.17391318518774,"2019-05-01","Low pH",7.2,"ambient","",2142.82261247129,9.3
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333298",2019-05-01,29.87,7.04351133503676,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2026.31115,9.3,7.21422985006921,"2019-05-01","Low pH",7.2,"ambient","",2127.90569038842,9.3
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.61393375892714,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,10.4,7.81961097675592,"2019-05-08","High pH",7.8,"ambient","",1936.57271337986,10.4
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.60449964107583,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,10.4,7.80948198814747,"2019-05-08","High pH",7.8,"ambient","",1939.41313753813,10.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.01544381654153,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,12.4,7.14790961009406,"2019-05-08","Low pH",7.2,"ambient","",2119.98774308049,12.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.02108440897071,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,12.4,7.15381443962566,"2019-05-08","Low pH",7.2,"ambient","",2117.77553177801,12.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.63090159618126,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,10.4,7.83779279969798,"2019-05-08","High pH",7.8,"ambient","",1931.4129782981,10.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.62228755773829,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,10.4,7.82856822156077,"2019-05-08","High pH",7.8,"ambient","",1934.04084048399,10.4
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,6.85616235330869,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,10.5,7.00430436997907,"2019-05-08","Low pH",7.2,"ambient","",2192.1325593593,10.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,6.96582065920728,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,10.5,7.11802911213521,"2019-05-08","Low pH",7.2,"ambient","",2140.34743555433,10.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.61481431455146,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,10.4,7.82055566624036,"2019-05-08","High pH",7.8,"ambient","",1936.306586235,10.4
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,6.96388271206732,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,10.8,7.11251049899308,"2019-05-08","Low pH",7.2,"ambient","",2141.17729010402,10.8
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-08,29.5,7.01709637090083,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,10.8,7.16825138787797,"2019-05-08","Low pH",7.2,"ambient","",2119.33757959919,10.8
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.61798517629122,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,10.1,7.82839961482656,"2019-05-22","High pH",7.8,"ambient","",1935.34680978047,10.1
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.60449964107583,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,10.1,7.81390795501805,"2019-05-22","High pH",7.8,"ambient","",1939.41313753813,10.1
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,6.97315268712247,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,10.4,7.1268624682438,"2019-05-22","Low pH",7.2,"ambient","",2137.23243893514,10.4
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.02108440897072,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,10.4,7.17717253078969,"2019-05-22","Low pH",7.2,"ambient","",2117.77553177801,10.4
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.61533308970465,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,10.1,7.82555199649633,"2019-05-22","High pH",7.8,"ambient","",1936.14971662351,10.1
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.60608487817836,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,10.1,7.81561299273947,"2019-05-22","High pH",7.8,"ambient","",1938.93721800017,10.1
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,6.92282219695907,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,10.2,7.07673015543395,"2019-05-22","Low pH",7.2,"ambient","",2159.43451542623,10.2
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,6.90156845076076,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,10.2,7.05467531168204,"2019-05-22","Low pH",7.2,"ambient","",2169.42412889223,10.2
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.65617579616961,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,10.1,7.86927857294467,"2019-05-22","High pH",7.8,"ambient","",1923.59605590437,10.1
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.68371384622343,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,10.1,7.89860796218179,"2019-05-22","High pH",7.8,"ambient","",1914.88267674242,10.1
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,6.84125978309349,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,10.3,6.99125226313997,"2019-05-22","Low pH",7.2,"ambient","",2200.02348269065,10.3
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-22,29.5,7.22663784707224,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,10.3,7.39853436689411,"2019-05-22","Low pH",7.2,"ambient","",2047.75621931856,10.3
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.15991943296781,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,11,7.31766882350331,"2019-05-29","Low pH",7.2,"ambient","",2068.61703396408,11
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.0312685244286,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",2007.6835,11,7.18081183183036,"2019-05-29","Low pH",7.2,"ambient","",2113.83049327798,11
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.61393375892714,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,11,7.81076286504283,"2019-05-29","High pH",7.8,"ambient","",1936.57271337986,11
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.5930299962394,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",2007.6835,11,7.78835535426786,"2019-05-29","High pH",7.8,"ambient","",1942.84069775272,11
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.59111074384939,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,11,7.7862947142981,"2019-05-29","High pH",7.8,"ambient","",1943.4115903062,11
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.59255712716401,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",2007.6835,11,7.78784770134856,"2019-05-29","High pH",7.8,"ambient","",1942.9814244778,11
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.62888150616168,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,11,7.82674485235961,"2019-05-29","High pH",7.8,"ambient","",1932.03083653985,11
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.62060739589782,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2007.6835,11,7.81790250531392,"2019-05-29","High pH",7.8,"ambient","",1934.5513574603,11
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,6.98152647432614,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,11.1,7.12745217438199,"2019-05-29","Low pH",7.2,"ambient","",2133.72174336659,11.1
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,6.9881340642709,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2007.6835,11.1,7.13436233446269,"2019-05-29","Low pH",7.2,"ambient","",2130.98601157323,11.1
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.07839866119344,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,11,7.23063145180397,"2019-05-29","Low pH",7.2,"ambient","",2096.34098132093,11
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-05-29,29.5,7.06447765294229,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",2007.6835,11,7.21587818663162,"2019-05-29","Low pH",7.2,"ambient","",2101.38205598255,11
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.67471537301167,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1992.58,10.5,7.8828852718284,"2019-06-05","High pH",7.8,"ambient","",1904.23498706824,10.5
"Juvenile","Tank",1,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.6662616239329,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",1992.58,10.5,7.8738913598324,"2019-06-05","High pH",7.8,"ambient","",1906.88039631252,10.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.1080929855747,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1992.58,10.7,7.26567160326453,"2019-06-05","Low pH",7.2,"ambient","",2070.85886877366,10.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.63593648555337,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1992.58,10.5,7.84153538940364,"2019-06-05","High pH",7.8,"ambient","",1916.21276449268,10.5
"Juvenile","Tank",2,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.09231411460157,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",1992.58,10.7,7.24886195791413,"2019-06-05","Low pH",7.2,"ambient","",2076.31556215026,10.7
"Juvenile","Tank",3,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.64516450059928,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_3",1992.58,10.5,7.85139687939887,"2019-06-05","High pH",7.8,"ambient","",1913.39795364425,10.5
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.25536641184902,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1992.58,10.7,7.42448865425891,"2019-06-05","Low pH",7.2,"ambient","",2024.43798194306,10.7
"Juvenile","Tank",4,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.21275619513456,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_4",1992.58,10.7,7.37820953627363,"2019-06-05","Low pH",7.2,"ambient","",2037.17523415641,10.7
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.60324705636095,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1992.58,10.5,7.80649293047831,"2019-06-05","High pH",7.8,"ambient","",1926.02248458727,10.5
"Juvenile","Tank",5,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.6482348822203,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_5",1992.58,10.5,7.85467502447949,"2019-06-05","High pH",7.8,"ambient","",1912.45665533081,10.5
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.07903166119344,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1992.58,10.6,7.23594359777635,"2019-06-05","Low pH",7.2,"ambient","",2081.00056266275,10.6
"Juvenile","Tank",6,"NA","NA","NA","0.45833333333333331",2019-06-05,29.2,7.03837154859084,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_6",1992.58,10.6,7.19289778479906,"2019-06-05","Low pH",7.2,"ambient","",2095.9094749905,10.6
"Juvenile","Tank",1,"NA","NA","NA","0.52083333333333337",2019-06-13,29.6,7.63205537336003,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2012.718,11.1,7.82870581286648,"2019-06-13","High pH",7.8,"ambient","",1935.61387577165,11.1
"Juvenile","Tank",1,"NA","NA","NA","0.52083333333333337",2019-06-13,29.6,7.63205537336003,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_1",2012.718,11.1,7.82870581286648,"2019-06-13","High pH",7.8,"ambient","",1935.61387577165,11.1
"Juvenile","Tank",2,"NA","NA","NA","0.52083333333333337",2019-06-13,29.6,6.95124683099985,"2021.02.11_masterSPEC_salmonshed_chumhouse.xlsx","Tank_2",2012.718,11.3,7.09359512664339,"2019-06-13","Low pH",7.2,"ambient","",2151.79307503269,11.3
