"","salinity","ObservationDate","treatment","location","sensortype"
"203",25.007,2019-05-28 19:51:00,"ambient","salmonShed","20449374"
"204",25.007,2019-05-30 18:21:00,"ambient","salmonShed","20449374"
"205",25.007,2019-05-30 18:41:00,"ambient","salmonShed","20449374"
"206",25.007,2019-05-30 18:51:00,"ambient","salmonShed","20449374"
"207",25.0072,2019-05-28 19:01:00,"ambient","salmonShed","20449374"
"208",25.0074,2019-05-29 10:01:00,"ambient","salmonShed","20449374"
"209",25.0074,2019-05-30 06:11:00,"ambient","salmonShed","20449374"
"210",25.0082,2019-05-26 19:01:00,"ambient","salmonShed","20449374"
"211",25.0082,2019-05-29 15:51:00,"ambient","salmonShed","20449374"
"212",25.0086,2019-05-30 19:01:00,"ambient","salmonShed","20449374"
"213",25.0087,2019-05-23 14:51:00,"ambient","salmonShed","20449374"
"214",25.0091,2019-05-15 09:51:00,"ambient","salmonShed","20449374"
"215",25.0091,2019-05-23 15:41:00,"ambient","salmonShed","20449374"
"216",25.0093,2019-04-17 22:31:00,"ambient","salmonShed","20449374"
"217",25.0094,2019-05-30 06:31:00,"ambient","salmonShed","20449374"
"218",25.0095,2019-04-18 09:01:00,"ambient","salmonShed","20449374"
"219",25.0096,2019-05-30 19:51:00,"ambient","salmonShed","20449374"
"220",25.0098,2019-05-26 15:31:00,"ambient","salmonShed","20449374"
"221",25.0103,2019-05-29 12:11:00,"ambient","salmonShed","20449374"
"222",25.0109,2019-05-15 20:31:00,"ambient","salmonShed","20449374"
"223",25.0114,2019-05-30 06:01:00,"ambient","salmonShed","20449374"
"224",25.0116,2019-05-15 08:21:00,"ambient","salmonShed","20449374"
"225",25.0116,2019-05-26 15:11:00,"ambient","salmonShed","20449374"
"226",25.0117,2019-05-27 18:11:00,"ambient","salmonShed","20449374"
"227",25.0117,2019-05-30 18:01:00,"ambient","salmonShed","20449374"
"228",25.0118,2019-05-26 16:41:00,"ambient","salmonShed","20449374"
"229",25.0125,2019-05-15 16:31:00,"ambient","salmonShed","20449374"
"230",25.0125,2019-05-26 15:01:00,"ambient","salmonShed","20449374"
"231",25.0126,2019-05-19 11:21:00,"ambient","salmonShed","20449374"
"232",25.013,2019-05-26 16:21:00,"ambient","salmonShed","20449374"
"233",25.013,2019-05-31 19:41:00,"ambient","salmonShed","20449374"
"234",25.0131,2019-05-16 09:11:00,"ambient","salmonShed","20449374"
"235",25.0131,2019-05-19 11:31:00,"ambient","salmonShed","20449374"
"236",25.0134,2019-05-26 17:31:00,"ambient","salmonShed","20449374"
"237",25.0134,2019-05-28 16:01:00,"ambient","salmonShed","20449374"
"238",25.0135,2019-04-09 16:01:00,"ambient","salmonShed","20449374"
"239",25.0137,2019-05-15 11:11:00,"ambient","salmonShed","20449374"
"240",25.0138,2019-05-30 11:41:00,"ambient","salmonShed","20449374"
"241",25.0138,2019-05-30 18:11:00,"ambient","salmonShed","20449374"
"242",25.014,2019-05-23 16:11:00,"ambient","salmonShed","20449374"
"243",25.0142,2019-05-28 21:21:00,"ambient","salmonShed","20449374"
"244",25.0146,2019-04-18 09:41:00,"ambient","salmonShed","20449374"
"245",25.015,2019-05-26 18:01:00,"ambient","salmonShed","20449374"
"246",25.0153,2019-05-29 16:01:00,"ambient","salmonShed","20449374"
"247",25.0154,2019-05-23 15:31:00,"ambient","salmonShed","20449374"
"248",25.0157,2019-05-15 10:11:00,"ambient","salmonShed","20449374"
"249",25.0157,2019-05-15 16:11:00,"ambient","salmonShed","20449374"
"250",25.0158,2019-05-29 16:11:00,"ambient","salmonShed","20449374"
"251",25.016,2019-05-15 16:01:00,"ambient","salmonShed","20449374"
"252",25.0161,2019-05-15 23:41:00,"ambient","salmonShed","20449374"
"253",25.0161,2019-06-03 14:01:00,"ambient","salmonShed","20449374"
"254",25.0162,2019-05-29 10:11:00,"ambient","salmonShed","20449374"
"255",25.0166,2019-05-23 15:21:00,"ambient","salmonShed","20449374"
"256",25.0167,2019-05-30 16:51:00,"ambient","salmonShed","20449374"
"257",25.0168,2019-05-16 09:01:00,"ambient","salmonShed","20449374"
"258",25.0171,2019-06-01 11:51:00,"ambient","salmonShed","20449374"
"259",25.0175,2019-05-28 21:41:00,"ambient","salmonShed","20449374"
"260",25.0175,2019-05-29 12:01:00,"ambient","salmonShed","20449374"
"261",25.0179,2019-05-30 16:41:00,"ambient","salmonShed","20449374"
"262",25.0193,2019-04-10 03:01:00,"ambient","salmonShed","20449374"
"263",25.0193,2019-05-22 16:21:00,"ambient","salmonShed","20449374"
"264",25.0195,2019-04-09 13:31:00,"ambient","salmonShed","20449374"
"265",25.0195,2019-05-21 13:51:00,"ambient","salmonShed","20449374"
"266",25.0195,2019-05-21 14:01:00,"ambient","salmonShed","20449374"
"267",25.0196,2019-05-30 17:01:00,"ambient","salmonShed","20449374"
"268",25.0196,2019-06-01 16:21:00,"ambient","salmonShed","20449374"
"269",25.0197,2019-05-26 16:11:00,"ambient","salmonShed","20449374"
"270",25.02,2019-04-09 14:11:00,"ambient","salmonShed","20449374"
"271",25.0205,2019-05-15 17:21:00,"ambient","salmonShed","20449374"
"272",25.0206,2019-05-29 08:31:00,"ambient","salmonShed","20449374"
"273",25.0209,2019-05-14 08:11:00,"ambient","salmonShed","20449374"
