"","temp","ObservationDate","location","sensortype"
"419",11.1,2019-05-23,"salmonShed","wallUDA_salmonShed"
"420",11.1,2019-05-25,"salmonShed","wallUDA_salmonShed"
"421",11.1,2019-05-29,"salmonShed","wallUDA_salmonShed"
"422",11.1,2019-05-30,"salmonShed","wallUDA_salmonShed"
"423",11.1,2019-06-03,"salmonShed","wallUDA_salmonShed"
"424",11.1,2019-06-09,"salmonShed","wallUDA_salmonShed"
"425",11.1,2019-06-10,"salmonShed","wallUDA_salmonShed"
"426",11.1,2019-06-13,"salmonShed","wallUDA_salmonShed"
"427",11.14,2019-06-18,"salmonShed","wallUDA_salmonShed"
"428",11.2,2018-11-12,"salmonShed","wallUDA_salmonShed"
"429",11.2,2018-11-14,"salmonShed","wallUDA_salmonShed"
"430",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"431",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"432",11.2,2018-11-17,"salmonShed","wallUDA_salmonShed"
"433",11.2,2018-11-20,"salmonShed","wallUDA_salmonShed"
"434",11.2,2018-11-20,"salmonShed","wallUDA_salmonShed"
"435",11.2,2018-11-23,"salmonShed","wallUDA_salmonShed"
"436",11.2,2018-11-24,"salmonShed","wallUDA_salmonShed"
"437",11.2,2018-11-24,"salmonShed","wallUDA_salmonShed"
"438",11.2,2018-11-25,"salmonShed","wallUDA_salmonShed"
"439",11.2,2018-11-28,"salmonShed","wallUDA_salmonShed"
"440",11.2,2018-11-29,"salmonShed","wallUDA_salmonShed"
"441",11.2,2018-11-29,"salmonShed","wallUDA_salmonShed"
"442",11.2,2018-12-01,"salmonShed","wallUDA_salmonShed"
"443",11.2,2018-12-01,"salmonShed","wallUDA_salmonShed"
"444",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"445",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"446",11.2,2018-12-02,"salmonShed","wallUDA_salmonShed"
"447",11.2,2019-06-09,"salmonShed","wallUDA_salmonShed"
"448",11.2,2019-06-09,"salmonShed","wallUDA_salmonShed"
"449",11.2,2019-06-11,"salmonShed","wallUDA_salmonShed"
"450",11.2,2019-06-12,"salmonShed","wallUDA_salmonShed"
"451",11.2,2019-06-12,"salmonShed","wallUDA_salmonShed"
"452",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"453",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"454",11.3,2018-11-12,"salmonShed","wallUDA_salmonShed"
"455",11.3,2018-11-14,"salmonShed","wallUDA_salmonShed"
"456",11.3,2018-11-14,"salmonShed","wallUDA_salmonShed"
"457",11.3,2018-11-15,"salmonShed","wallUDA_salmonShed"
"458",11.3,2018-11-16,"salmonShed","wallUDA_salmonShed"
"459",11.3,2018-11-16,"salmonShed","wallUDA_salmonShed"
"460",11.3,2018-11-20,"salmonShed","wallUDA_salmonShed"
"461",11.3,2018-11-21,"salmonShed","wallUDA_salmonShed"
"462",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"463",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"464",11.3,2018-11-22,"salmonShed","wallUDA_salmonShed"
"465",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"466",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"467",11.3,2018-11-23,"salmonShed","wallUDA_salmonShed"
"468",11.3,2018-11-24,"salmonShed","wallUDA_salmonShed"
"469",11.3,2018-11-24,"salmonShed","wallUDA_salmonShed"
"470",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"471",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"472",11.3,2018-11-25,"salmonShed","wallUDA_salmonShed"
"473",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"474",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"475",11.3,2018-11-28,"salmonShed","wallUDA_salmonShed"
"476",11.3,2018-11-29,"salmonShed","wallUDA_salmonShed"
"477",11.3,2018-11-29,"salmonShed","wallUDA_salmonShed"
"478",11.3,2018-11-30,"salmonShed","wallUDA_salmonShed"
"479",11.3,2018-11-30,"salmonShed","wallUDA_salmonShed"
"480",11.3,2018-12-01,"salmonShed","wallUDA_salmonShed"
"481",11.3,2019-05-23,"salmonShed","wallUDA_salmonShed"
"482",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"483",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"484",11.3,2019-06-11,"salmonShed","wallUDA_salmonShed"
"485",11.3,2019-06-13,"salmonShed","wallUDA_salmonShed"
"486",11.3,2019-06-13,"salmonShed","wallUDA_salmonShed"
"487",11.3,2019-06-14,"salmonShed","wallUDA_salmonShed"
"488",11.3,2019-06-14,"salmonShed","wallUDA_salmonShed"
"489",11.3,2019-06-18,"salmonShed","wallUDA_salmonShed"
"490",11.3,2019-06-18,"salmonShed","wallUDA_salmonShed"
"491",11.3,2019-06-21,"salmonShed","wallUDA_salmonShed"
"492",11.3,2019-07-08,"salmonShed","wallUDA_salmonShed"
"493",11.4,2018-11-11,"salmonShed","wallUDA_salmonShed"
"494",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"495",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"496",11.4,2018-11-15,"salmonShed","wallUDA_salmonShed"
"497",11.4,2018-11-16,"salmonShed","wallUDA_salmonShed"
"498",11.4,2018-11-16,"salmonShed","wallUDA_salmonShed"
"499",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"500",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"501",11.4,2018-11-21,"salmonShed","wallUDA_salmonShed"
"502",11.4,2018-11-22,"salmonShed","wallUDA_salmonShed"
"503",11.4,2018-11-27,"salmonShed","wallUDA_salmonShed"
"504",11.4,2018-11-27,"salmonShed","wallUDA_salmonShed"
"505",11.4,2018-11-30,"salmonShed","wallUDA_salmonShed"
"506",11.4,2018-11-30,"salmonShed","wallUDA_salmonShed"
"507",11.4,2019-05-26,"salmonShed","wallUDA_salmonShed"
"508",11.4,2019-06-09,"salmonShed","wallUDA_salmonShed"
"509",11.4,2019-06-13,"salmonShed","wallUDA_salmonShed"
"510",11.4,2019-06-14,"salmonShed","wallUDA_salmonShed"
"511",11.4,2019-06-18,"salmonShed","wallUDA_salmonShed"
"512",11.4,2019-06-21,"salmonShed","wallUDA_salmonShed"
"513",11.4,2019-06-21,"salmonShed","wallUDA_salmonShed"
"514",11.4,2019-06-24,"salmonShed","wallUDA_salmonShed"
"515",11.4,2019-07-02,"salmonShed","wallUDA_salmonShed"
"516",11.5,2018-11-11,"salmonShed","wallUDA_salmonShed"
"517",11.5,2018-11-11,"salmonShed","wallUDA_salmonShed"
"518",11.5,2018-11-26,"salmonShed","wallUDA_salmonShed"
"519",11.5,2018-11-27,"salmonShed","wallUDA_salmonShed"
"520",11.5,2018-11-27,"salmonShed","wallUDA_salmonShed"
"521",11.5,2019-05-23,"salmonShed","wallUDA_salmonShed"
"522",11.5,2019-06-14,"salmonShed","wallUDA_salmonShed"
"523",11.5,2019-06-21,"salmonShed","wallUDA_salmonShed"
"524",11.5,2019-06-23,"salmonShed","wallUDA_salmonShed"
"525",11.5,2019-06-23,"salmonShed","wallUDA_salmonShed"
"526",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"527",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"528",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"529",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"530",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"531",11.5,2019-06-24,"salmonShed","wallUDA_salmonShed"
"532",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"533",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"534",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"535",11.5,2019-07-01,"salmonShed","wallUDA_salmonShed"
"536",11.5,2019-07-02,"salmonShed","wallUDA_salmonShed"
"537",11.5,2019-07-02,"salmonShed","wallUDA_salmonShed"
"538",11.5,2019-07-03,"salmonShed","wallUDA_salmonShed"
"539",11.6,2018-11-07,"salmonShed","wallUDA_salmonShed"
"540",11.6,2018-11-09,"salmonShed","wallUDA_salmonShed"
"541",11.6,2018-11-11,"salmonShed","wallUDA_salmonShed"
"542",11.6,2018-11-26,"salmonShed","wallUDA_salmonShed"
"543",11.6,2018-11-26,"salmonShed","wallUDA_salmonShed"
"544",11.6,2018-11-26,"salmonShed","wallUDA_salmonShed"
"545",11.6,2019-06-12,"salmonShed","wallUDA_salmonShed"
"546",11.6,2019-06-16,"salmonShed","wallUDA_salmonShed"
"547",11.6,2019-06-17,"salmonShed","wallUDA_salmonShed"
"548",11.6,2019-06-17,"salmonShed","wallUDA_salmonShed"
"549",11.6,2019-06-19,"salmonShed","wallUDA_salmonShed"
"550",11.6,2019-06-20,"salmonShed","wallUDA_salmonShed"
"551",11.6,2019-06-23,"salmonShed","wallUDA_salmonShed"
"552",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"553",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"554",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"555",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"556",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"557",11.6,2019-06-24,"chumHouse","wallUDA_chumhouse"
"558",11.6,2019-06-24,"salmonShed","wallUDA_salmonShed"
"559",11.6,2019-06-24,"salmonShed","wallUDA_salmonShed"
"560",11.6,2019-07-01,"salmonShed","wallUDA_salmonShed"
"561",11.6,2019-07-02,"salmonShed","wallUDA_salmonShed"
"562",11.6,2019-07-03,"salmonShed","wallUDA_salmonShed"
"563",11.6,2019-07-03,"salmonShed","wallUDA_salmonShed"
"564",11.7,2018-11-09,"salmonShed","wallUDA_salmonShed"
"565",11.7,2018-11-09,"salmonShed","wallUDA_salmonShed"
"566",11.7,2018-11-14,"salmonShed","wallUDA_salmonShed"
"567",11.7,2019-06-16,"salmonShed","wallUDA_salmonShed"
"568",11.7,2019-06-16,"salmonShed","wallUDA_salmonShed"
"569",11.7,2019-06-19,"salmonShed","wallUDA_salmonShed"
"570",11.7,2019-06-19,"salmonShed","wallUDA_salmonShed"
"571",11.7,2019-06-19,"salmonShed","wallUDA_salmonShed"
"572",11.7,2019-06-20,"salmonShed","wallUDA_salmonShed"
"573",11.7,2019-06-20,"salmonShed","wallUDA_salmonShed"
"574",11.7,2019-06-20,"salmonShed","wallUDA_salmonShed"
"575",11.7,2019-06-22,"salmonShed","wallUDA_salmonShed"
"576",11.7,2019-06-22,"salmonShed","wallUDA_salmonShed"
"577",11.7,2019-06-23,"salmonShed","wallUDA_salmonShed"
"578",11.7,2019-06-24,"salmonShed","wallUDA_salmonShed"
"579",11.7,2019-06-25,"salmonShed","wallUDA_salmonShed"
"580",11.7,2019-06-25,"salmonShed","wallUDA_salmonShed"
"581",11.7,2019-07-03,"salmonShed","wallUDA_salmonShed"
"582",11.8,2018-11-06,"salmonShed","wallUDA_salmonShed"
"583",11.8,2018-11-07,"salmonShed","wallUDA_salmonShed"
"584",11.8,2018-11-07,"salmonShed","wallUDA_salmonShed"
"585",11.8,2018-11-07,"salmonShed","wallUDA_salmonShed"
"586",11.8,2018-11-09,"salmonShed","wallUDA_salmonShed"
"587",11.8,2019-06-17,"salmonShed","wallUDA_salmonShed"
"588",11.8,2019-06-21,"salmonShed","wallUDA_salmonShed"
"589",11.8,2019-06-22,"salmonShed","wallUDA_salmonShed"
"590",11.8,2019-06-22,"salmonShed","wallUDA_salmonShed"
"591",11.8,2019-06-25,"salmonShed","wallUDA_salmonShed"
"592",11.8,2019-06-25,"salmonShed","wallUDA_salmonShed"
"593",11.8,2019-06-26,"salmonShed","wallUDA_salmonShed"
"594",11.8,2019-06-26,"salmonShed","wallUDA_salmonShed"
"595",11.8,2019-06-26,"salmonShed","wallUDA_salmonShed"
"596",11.8,2019-07-08,"salmonShed","wallUDA_salmonShed"
"597",11.9,2018-11-05,"salmonShed","wallUDA_salmonShed"
"598",11.9,2019-05-06,"salmonShed","wallUDA_salmonShed"
"599",11.9,2019-06-16,"salmonShed","wallUDA_salmonShed"
"600",11.9,2019-06-21,"salmonShed","wallUDA_salmonShed"
"601",11.9,2019-06-21,"salmonShed","wallUDA_salmonShed"
"602",11.9,2019-06-21,"salmonShed","wallUDA_salmonShed"
"603",11.9,2019-06-26,"chumHouse","wallUDA_chumhouse"
"604",11.9,2019-06-26,"chumHouse","wallUDA_chumhouse"
"605",11.9,2019-06-26,"chumHouse","wallUDA_chumhouse"
"606",11.9,2019-06-26,"chumHouse","wallUDA_chumhouse"
"607",11.9,2019-06-26,"chumHouse","wallUDA_chumhouse"
"608",11.9,2019-06-26,"salmonShed","wallUDA_salmonShed"
"609",11.9,2019-07-01,"salmonShed","wallUDA_salmonShed"
"610",11.9,2019-07-08,"salmonShed","wallUDA_salmonShed"
"611",11.9,2019-07-17,"salmonShed","wallUDA_salmonShed"
"612",11.9,2019-07-17,"salmonShed","wallUDA_salmonShed"
"613",11.9,2019-07-19,"chumHouse","wallUDA_chumhouse"
"614",11.9,2019-07-19,"chumHouse","wallUDA_chumhouse"
"615",11.9,2019-07-19,"chumHouse","wallUDA_chumhouse"
"616",11.9,2019-07-19,"chumHouse","wallUDA_chumhouse"
"617",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"618",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"619",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"620",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"621",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"622",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"623",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"624",11.9,2019-07-19,"salmonShed","wallUDA_salmonShed"
"625",12,2018-10-15,"salmonShed","wallUDA_salmonShed"
"626",12,2018-10-23,"salmonShed","wallUDA_salmonShed"
"627",12,2018-10-31,"salmonShed","wallUDA_salmonShed"
"628",12,2018-11-04,"salmonShed","wallUDA_salmonShed"
"629",12,2018-11-05,"salmonShed","wallUDA_salmonShed"
"630",12,2018-11-05,"salmonShed","wallUDA_salmonShed"
"631",12,2018-11-05,"salmonShed","wallUDA_salmonShed"
"632",12,2018-11-06,"salmonShed","wallUDA_salmonShed"
"633",12,2018-11-06,"salmonShed","wallUDA_salmonShed"
"634",12,2018-11-06,"salmonShed","wallUDA_salmonShed"
"635",12,2019-06-21,"chumHouse","wallUDA_chumhouse"
"636",12,2019-06-21,"chumHouse","wallUDA_chumhouse"
"637",12,2019-06-21,"chumHouse","wallUDA_chumhouse"
"638",12,2019-06-21,"chumHouse","wallUDA_chumhouse"
"639",12,2019-06-21,"chumHouse","wallUDA_chumhouse"
"640",12,2019-06-21,"salmonShed","wallUDA_salmonShed"
"641",12,2019-06-26,"chumHouse","wallUDA_chumhouse"
"642",12,2019-07-01,"salmonShed","wallUDA_salmonShed"
"643",12,2019-07-01,"salmonShed","wallUDA_salmonShed"
"644",12,2019-07-01,"salmonShed","wallUDA_salmonShed"
"645",12,2019-07-06,"salmonShed","wallUDA_salmonShed"
"646",12,2019-07-06,"salmonShed","wallUDA_salmonShed"
"647",12,2019-07-06,"salmonShed","wallUDA_salmonShed"
"648",12,2019-07-06,"salmonShed","wallUDA_salmonShed"
"649",12,2019-07-09,"salmonShed","wallUDA_salmonShed"
"650",12,2019-07-09,"salmonShed","wallUDA_salmonShed"
"651",12,2019-07-09,"salmonShed","wallUDA_salmonShed"
"652",12,2019-07-17,"chumHouse","wallUDA_chumhouse"
"653",12,2019-07-17,"chumHouse","wallUDA_chumhouse"
"654",12,2019-07-17,"chumHouse","wallUDA_chumhouse"
"655",12,2019-07-17,"salmonShed","wallUDA_salmonShed"
"656",12,2019-07-17,"salmonShed","wallUDA_salmonShed"
"657",12,2019-07-17,"salmonShed","wallUDA_salmonShed"
"658",12,2019-07-19,"chumHouse","wallUDA_chumhouse"
"659",12.1,2018-10-15,"salmonShed","wallUDA_salmonShed"
"660",12.1,2018-10-15,"salmonShed","wallUDA_salmonShed"
"661",12.1,2018-10-16,"salmonShed","wallUDA_salmonShed"
"662",12.1,2018-10-17,"salmonShed","wallUDA_salmonShed"
"663",12.1,2018-10-17,"salmonShed","wallUDA_salmonShed"
"664",12.1,2018-10-18,"salmonShed","wallUDA_salmonShed"
"665",12.1,2018-10-23,"salmonShed","wallUDA_salmonShed"
"666",12.1,2018-10-23,"salmonShed","wallUDA_salmonShed"
"667",12.1,2018-10-29,"salmonShed","wallUDA_salmonShed"
"668",12.1,2018-10-29,"salmonShed","wallUDA_salmonShed"
"669",12.1,2018-10-30,"salmonShed","wallUDA_salmonShed"
"670",12.1,2018-10-30,"salmonShed","wallUDA_salmonShed"
"671",12.1,2018-10-31,"salmonShed","wallUDA_salmonShed"
"672",12.1,2018-10-31,"salmonShed","wallUDA_salmonShed"
"673",12.1,2018-11-03,"salmonShed","wallUDA_salmonShed"
"674",12.1,2018-11-03,"salmonShed","wallUDA_salmonShed"
"675",12.1,2018-11-04,"salmonShed","wallUDA_salmonShed"
"676",12.1,2018-11-04,"salmonShed","wallUDA_salmonShed"
"677",12.1,2018-11-04,"salmonShed","wallUDA_salmonShed"
"678",12.1,2019-07-01,"chumHouse","wallUDA_chumhouse"
"679",12.1,2019-07-01,"chumHouse","wallUDA_chumhouse"
"680",12.1,2019-07-08,"salmonShed","wallUDA_salmonShed"
"681",12.1,2019-07-08,"salmonShed","wallUDA_salmonShed"
"682",12.1,2019-07-08,"salmonShed","wallUDA_salmonShed"
"683",12.1,2019-07-15,"salmonShed","wallUDA_salmonShed"
"684",12.1,2019-07-17,"chumHouse","wallUDA_chumhouse"
"685",12.1,2019-07-17,"chumHouse","wallUDA_chumhouse"
"686",12.1,2019-07-19,"salmonShed","wallUDA_salmonShed"
"687",12.2,2018-09-19,"salmonShed","wallUDA_salmonShed"
"688",12.2,2018-09-19,"salmonShed","wallUDA_salmonShed"
"689",12.2,2018-09-19,"salmonShed","wallUDA_salmonShed"
"690",12.2,2018-10-05,"salmonShed","wallUDA_salmonShed"
"691",12.2,2018-10-13,"salmonShed","wallUDA_salmonShed"
"692",12.2,2018-10-13,"salmonShed","wallUDA_salmonShed"
"693",12.2,2018-10-15,"salmonShed","wallUDA_salmonShed"
"694",12.2,2018-10-15,"salmonShed","wallUDA_salmonShed"
"695",12.2,2018-10-16,"salmonShed","wallUDA_salmonShed"
"696",12.2,2018-10-16,"salmonShed","wallUDA_salmonShed"
"697",12.2,2018-10-17,"salmonShed","wallUDA_salmonShed"
"698",12.2,2018-10-17,"salmonShed","wallUDA_salmonShed"
"699",12.2,2018-10-17,"salmonShed","wallUDA_salmonShed"
"700",12.2,2018-10-18,"salmonShed","wallUDA_salmonShed"
"701",12.2,2018-10-18,"salmonShed","wallUDA_salmonShed"
"702",12.2,2018-10-21,"salmonShed","wallUDA_salmonShed"
"703",12.2,2018-10-22,"salmonShed","wallUDA_salmonShed"
"704",12.2,2018-10-22,"salmonShed","wallUDA_salmonShed"
"705",12.2,2018-10-23,"salmonShed","wallUDA_salmonShed"
"706",12.2,2018-10-23,"salmonShed","wallUDA_salmonShed"
"707",12.2,2018-10-28,"salmonShed","wallUDA_salmonShed"
"708",12.2,2018-10-29,"salmonShed","wallUDA_salmonShed"
"709",12.2,2018-10-29,"salmonShed","wallUDA_salmonShed"
"710",12.2,2018-10-30,"salmonShed","wallUDA_salmonShed"
"711",12.2,2018-10-30,"salmonShed","wallUDA_salmonShed"
"712",12.2,2018-10-31,"salmonShed","wallUDA_salmonShed"
"713",12.2,2018-11-01,"salmonShed","wallUDA_salmonShed"
"714",12.2,2018-11-01,"salmonShed","wallUDA_salmonShed"
"715",12.2,2018-11-02,"salmonShed","wallUDA_salmonShed"
"716",12.2,2018-11-03,"salmonShed","wallUDA_salmonShed"
"717",12.2,2018-11-03,"salmonShed","wallUDA_salmonShed"
"718",12.2,2019-05-27,"salmonShed","wallUDA_salmonShed"
"719",12.2,2019-06-28,"chumHouse","wallUDA_chumhouse"
"720",12.2,2019-06-28,"chumHouse","wallUDA_chumhouse"
"721",12.2,2019-06-28,"chumHouse","wallUDA_chumhouse"
"722",12.2,2019-06-28,"chumHouse","wallUDA_chumhouse"
"723",12.2,2019-06-28,"salmonShed","wallUDA_salmonShed"
"724",12.2,2019-06-28,"salmonShed","wallUDA_salmonShed"
"725",12.2,2019-06-28,"salmonShed","wallUDA_salmonShed"
"726",12.2,2019-06-28,"salmonShed","wallUDA_salmonShed"
"727",12.2,2019-07-01,"chumHouse","wallUDA_chumhouse"
"728",12.2,2019-07-01,"chumHouse","wallUDA_chumhouse"
"729",12.2,2019-07-01,"chumHouse","wallUDA_chumhouse"
"730",12.2,2019-07-01,"chumHouse","wallUDA_chumhouse"
"731",12.2,2019-07-07,"salmonShed","wallUDA_salmonShed"
"732",12.2,2019-07-07,"salmonShed","wallUDA_salmonShed"
"733",12.2,2019-07-07,"salmonShed","wallUDA_salmonShed"
"734",12.2,2019-07-07,"salmonShed","wallUDA_salmonShed"
"735",12.2,2019-07-08,"salmonShed","wallUDA_salmonShed"
"736",12.2,2019-07-10,"salmonShed","wallUDA_salmonShed"
"737",12.2,2019-07-10,"salmonShed","wallUDA_salmonShed"
"738",12.2,2019-07-11,"salmonShed","wallUDA_salmonShed"
"739",12.2,2019-07-11,"salmonShed","wallUDA_salmonShed"
"740",12.2,2019-07-11,"salmonShed","wallUDA_salmonShed"
"741",12.2,2019-07-11,"salmonShed","wallUDA_salmonShed"
"742",12.2,2019-07-15,"salmonShed","wallUDA_salmonShed"
"743",12.2,2019-07-15,"salmonShed","wallUDA_salmonShed"
"744",12.2,2019-07-15,"salmonShed","wallUDA_salmonShed"
"745",12.2,2019-07-17,"chumHouse","wallUDA_chumhouse"
"746",12.2,2019-07-19,"chumHouse","wallUDA_chumhouse"
"747",12.3,2018-09-18,"salmonShed","wallUDA_salmonShed"
"748",12.3,2018-09-18,"salmonShed","wallUDA_salmonShed"
"749",12.3,2018-09-18,"salmonShed","wallUDA_salmonShed"
"750",12.3,2018-09-18,"salmonShed","wallUDA_salmonShed"
"751",12.3,2018-09-19,"salmonShed","wallUDA_salmonShed"
"752",12.3,2018-09-19,"salmonShed","wallUDA_salmonShed"
"753",12.3,2018-09-26,"salmonShed","wallUDA_salmonShed"
"754",12.3,2018-10-05,"salmonShed","wallUDA_salmonShed"
"755",12.3,2018-10-05,"salmonShed","wallUDA_salmonShed"
"756",12.3,2018-10-05,"salmonShed","wallUDA_salmonShed"
"757",12.3,2018-10-05,"salmonShed","wallUDA_salmonShed"
"758",12.3,2018-10-06,"salmonShed","wallUDA_salmonShed"
"759",12.3,2018-10-08,"salmonShed","wallUDA_salmonShed"
"760",12.3,2018-10-09,"salmonShed","wallUDA_salmonShed"
"761",12.3,2018-10-10,"salmonShed","wallUDA_salmonShed"
"762",12.3,2018-10-11,"salmonShed","wallUDA_salmonShed"
"763",12.3,2018-10-11,"salmonShed","wallUDA_salmonShed"
"764",12.3,2018-10-11,"salmonShed","wallUDA_salmonShed"
"765",12.3,2018-10-12,"salmonShed","wallUDA_salmonShed"
"766",12.3,2018-10-13,"salmonShed","wallUDA_salmonShed"
"767",12.3,2018-10-13,"salmonShed","wallUDA_salmonShed"
"768",12.3,2018-10-13,"salmonShed","wallUDA_salmonShed"
"769",12.3,2018-10-16,"salmonShed","wallUDA_salmonShed"
"770",12.3,2018-10-16,"salmonShed","wallUDA_salmonShed"
"771",12.3,2018-10-18,"salmonShed","wallUDA_salmonShed"
"772",12.3,2018-10-18,"salmonShed","wallUDA_salmonShed"
"773",12.3,2018-10-21,"salmonShed","wallUDA_salmonShed"
"774",12.3,2018-10-21,"salmonShed","wallUDA_salmonShed"
"775",12.3,2018-10-21,"salmonShed","wallUDA_salmonShed"
"776",12.3,2018-10-21,"salmonShed","wallUDA_salmonShed"
"777",12.3,2018-10-22,"salmonShed","wallUDA_salmonShed"
"778",12.3,2018-10-22,"salmonShed","wallUDA_salmonShed"
"779",12.3,2018-10-22,"salmonShed","wallUDA_salmonShed"
"780",12.3,2018-10-25,"salmonShed","wallUDA_salmonShed"
"781",12.3,2018-10-26,"salmonShed","wallUDA_salmonShed"
"782",12.3,2018-10-27,"salmonShed","wallUDA_salmonShed"
"783",12.3,2018-10-27,"salmonShed","wallUDA_salmonShed"
"784",12.3,2018-10-28,"salmonShed","wallUDA_salmonShed"
"785",12.3,2018-10-28,"salmonShed","wallUDA_salmonShed"
"786",12.3,2018-10-28,"salmonShed","wallUDA_salmonShed"
"787",12.3,2018-11-01,"salmonShed","wallUDA_salmonShed"
"788",12.3,2018-11-01,"salmonShed","wallUDA_salmonShed"
"789",12.3,2018-11-02,"salmonShed","wallUDA_salmonShed"
"790",12.3,2018-11-02,"salmonShed","wallUDA_salmonShed"
"791",12.3,2018-11-02,"salmonShed","wallUDA_salmonShed"
"792",12.3,2019-05-07,"salmonShed","wallUDA_salmonShed"
"793",12.3,2019-06-21,"chumHouse","wallUDA_chumhouse"
"794",12.3,2019-06-26,"salmonShed","wallUDA_salmonShed"
"795",12.3,2019-06-28,"chumHouse","wallUDA_chumhouse"
"796",12.3,2019-06-28,"chumHouse","wallUDA_chumhouse"
"797",12.3,2019-06-28,"salmonShed","wallUDA_salmonShed"
"798",12.3,2019-07-08,"salmonShed","wallUDA_salmonShed"
"799",12.3,2019-07-10,"salmonShed","wallUDA_salmonShed"
"800",12.3,2019-07-10,"salmonShed","wallUDA_salmonShed"
"801",12.3,2019-07-10,"salmonShed","wallUDA_salmonShed"
"802",12.3,2019-07-15,"chumHouse","wallUDA_chumhouse"
"803",12.4,2018-08-28,"salmonShed","wallUDA_salmonShed"
"804",12.4,2018-08-28,"salmonShed","wallUDA_salmonShed"
"805",12.4,2018-08-28,"salmonShed","wallUDA_salmonShed"
"806",12.4,2018-08-28,"salmonShed","wallUDA_salmonShed"
"807",12.4,2018-08-28,"salmonShed","wallUDA_salmonShed"
"808",12.4,2018-09-18,"salmonShed","wallUDA_salmonShed"
"809",12.4,2018-09-20,"salmonShed","wallUDA_salmonShed"
"810",12.4,2018-09-20,"salmonShed","wallUDA_salmonShed"
"811",12.4,2018-09-20,"salmonShed","wallUDA_salmonShed"
"812",12.4,2018-09-20,"salmonShed","wallUDA_salmonShed"
"813",12.4,2018-09-26,"salmonShed","wallUDA_salmonShed"
"814",12.4,2018-09-26,"salmonShed","wallUDA_salmonShed"
"815",12.4,2018-10-06,"salmonShed","wallUDA_salmonShed"
"816",12.4,2018-10-06,"salmonShed","wallUDA_salmonShed"
"817",12.4,2018-10-06,"salmonShed","wallUDA_salmonShed"
"818",12.4,2018-10-06,"salmonShed","wallUDA_salmonShed"
"819",12.4,2018-10-08,"salmonShed","wallUDA_salmonShed"
"820",12.4,2018-10-08,"salmonShed","wallUDA_salmonShed"
"821",12.4,2018-10-09,"salmonShed","wallUDA_salmonShed"
"822",12.4,2018-10-09,"salmonShed","wallUDA_salmonShed"
"823",12.4,2018-10-09,"salmonShed","wallUDA_salmonShed"
"824",12.4,2018-10-09,"salmonShed","wallUDA_salmonShed"
"825",12.4,2018-10-10,"salmonShed","wallUDA_salmonShed"
"826",12.4,2018-10-10,"salmonShed","wallUDA_salmonShed"
"827",12.4,2018-10-10,"salmonShed","wallUDA_salmonShed"
"828",12.4,2018-10-10,"salmonShed","wallUDA_salmonShed"
"829",12.4,2018-10-11,"salmonShed","wallUDA_salmonShed"
"830",12.4,2018-10-11,"salmonShed","wallUDA_salmonShed"
"831",12.4,2018-10-12,"salmonShed","wallUDA_salmonShed"
