"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
743,04/27/19 02:25:49 PM,11.46,9.52,11.46,99.5,,,
744,04/27/19 02:35:49 PM,11.47,9.52,11.47,99.5,,,
745,04/27/19 02:45:49 PM,11.47,9.52,11.47,99.5,,,
746,04/27/19 02:55:49 PM,11.47,9.54,11.47,99.6,,,
747,04/27/19 03:05:49 PM,11.47,9.54,11.47,99.6,,,
748,04/27/19 03:15:49 PM,11.47,9.54,11.47,99.6,,,
749,04/27/19 03:25:49 PM,11.47,9.56,11.47,99.6,,,
750,04/27/19 03:35:49 PM,11.47,9.56,11.47,99.6,,,
751,04/27/19 03:45:49 PM,11.47,9.56,11.47,99.6,,,
752,04/27/19 03:55:49 PM,11.47,9.56,11.47,99.6,,,
753,04/27/19 04:05:49 PM,11.47,9.56,11.47,99.6,,,
754,04/27/19 04:15:49 PM,11.47,9.56,11.47,99.6,,,
755,04/27/19 04:25:49 PM,11.47,9.58,11.47,99.7,,,
756,04/27/19 04:35:49 PM,11.48,9.58,11.48,99.8,,,
757,04/27/19 04:45:49 PM,11.47,9.58,11.47,99.7,,,
758,04/27/19 04:55:49 PM,11.47,9.60,11.47,99.7,,,
759,04/27/19 05:05:49 PM,11.47,9.62,11.47,99.8,,,
760,04/27/19 05:15:49 PM,11.46,9.62,11.46,99.7,,,
761,04/27/19 05:25:49 PM,11.46,9.62,11.46,99.7,,,
762,04/27/19 05:35:49 PM,11.47,9.64,11.47,99.8,,,
763,04/27/19 05:45:49 PM,11.47,9.64,11.47,99.8,,,
764,04/27/19 05:55:49 PM,11.47,9.64,11.47,99.8,,,
765,04/27/19 06:05:49 PM,11.47,9.66,11.47,99.9,,,
766,04/27/19 06:15:49 PM,11.47,9.66,11.47,99.9,,,
767,04/27/19 06:25:49 PM,11.45,9.64,11.45,99.6,,,
768,04/27/19 06:35:49 PM,11.48,9.64,11.48,99.9,,,
769,04/27/19 06:45:49 PM,11.46,9.64,11.46,99.7,,,
770,04/27/19 06:55:49 PM,11.47,9.64,11.47,99.8,,,
771,04/27/19 07:05:49 PM,11.47,9.64,11.47,99.8,,,
772,04/27/19 07:15:49 PM,11.47,9.64,11.47,99.8,,,
773,04/27/19 07:25:49 PM,11.47,9.64,11.47,99.8,,,
774,04/27/19 07:35:49 PM,11.47,9.62,11.47,99.8,,,
775,04/27/19 07:45:49 PM,11.47,9.62,11.47,99.8,,,
776,04/27/19 07:55:49 PM,11.47,9.60,11.47,99.7,,,
777,04/27/19 08:05:49 PM,11.46,9.60,11.46,99.6,,,
778,04/27/19 08:15:49 PM,11.46,9.58,11.46,99.6,,,
779,04/27/19 08:25:49 PM,11.46,9.56,11.46,99.5,,,
780,04/27/19 08:35:49 PM,11.47,9.54,11.47,99.6,,,
781,04/27/19 08:45:49 PM,11.47,9.52,11.47,99.5,,,
782,04/27/19 08:55:49 PM,11.46,9.48,11.46,99.4,,,
783,04/27/19 09:05:49 PM,11.47,9.46,11.47,99.4,,,
784,04/27/19 09:15:49 PM,11.47,9.46,11.47,99.4,,,
785,04/27/19 09:25:49 PM,11.48,9.44,11.48,99.4,,,
786,04/27/19 09:35:49 PM,11.48,9.42,11.48,99.4,,,
787,04/27/19 09:45:49 PM,11.48,9.40,11.48,99.3,,,
788,04/27/19 09:55:49 PM,11.48,9.38,11.48,99.3,,,
789,04/27/19 10:05:49 PM,11.48,9.38,11.48,99.3,,,
790,04/27/19 10:15:49 PM,11.50,9.36,11.50,99.4,,,
791,04/27/19 10:25:49 PM,11.49,9.36,11.49,99.3,,,
792,04/27/19 10:35:49 PM,11.49,9.36,11.49,99.3,,,
793,04/27/19 10:45:49 PM,11.50,9.34,11.50,99.4,,,
794,04/27/19 10:55:49 PM,11.51,9.34,11.51,99.5,,,
795,04/27/19 11:05:49 PM,11.52,9.34,11.52,99.5,,,
796,04/27/19 11:15:49 PM,11.51,9.34,11.51,99.5,,,
797,04/27/19 11:25:49 PM,11.51,9.34,11.51,99.5,,,
798,04/27/19 11:35:49 PM,11.51,9.34,11.51,99.5,,,
799,04/27/19 11:45:49 PM,11.50,9.32,11.50,99.3,,,
800,04/27/19 11:55:49 PM,11.51,9.32,11.51,99.4,,,
801,04/28/19 12:05:49 AM,11.51,9.32,11.51,99.4,,,
802,04/28/19 12:15:49 AM,11.51,9.32,11.51,99.4,,,
803,04/28/19 12:25:49 AM,11.50,9.30,11.50,99.3,,,
804,04/28/19 12:35:49 AM,11.52,9.30,11.52,99.5,,,
805,04/28/19 12:45:49 AM,11.51,9.30,11.51,99.4,,,
806,04/28/19 12:55:49 AM,11.52,9.30,11.52,99.5,,,
807,04/28/19 01:05:49 AM,11.53,9.28,11.53,99.5,,,
808,04/28/19 01:15:49 AM,11.51,9.28,11.51,99.3,,,
809,04/28/19 01:25:49 AM,11.53,9.28,11.53,99.5,,,
810,04/28/19 01:35:49 AM,11.52,9.28,11.52,99.4,,,
811,04/28/19 01:45:49 AM,11.52,9.28,11.52,99.4,,,
812,04/28/19 01:55:49 AM,11.52,9.28,11.52,99.4,,,
813,04/28/19 02:05:49 AM,11.53,9.28,11.53,99.5,,,
814,04/28/19 02:15:49 AM,11.53,9.26,11.53,99.4,,,
815,04/28/19 02:25:49 AM,11.53,9.26,11.53,99.4,,,
816,04/28/19 02:35:49 AM,11.54,9.26,11.54,99.5,,,
817,04/28/19 02:45:49 AM,11.52,9.26,11.52,99.4,,,
818,04/28/19 02:55:49 AM,11.53,9.26,11.53,99.4,,,
819,04/28/19 03:05:49 AM,11.54,9.26,11.54,99.5,,,
820,04/28/19 03:15:49 AM,11.54,9.24,11.54,99.5,,,
821,04/28/19 03:25:49 AM,11.54,9.24,11.54,99.5,,,
822,04/28/19 03:35:49 AM,11.53,9.24,11.53,99.4,,,
823,04/28/19 03:45:49 AM,11.54,9.24,11.54,99.5,,,
824,04/28/19 03:55:49 AM,11.55,9.24,11.55,99.6,,,
825,04/28/19 04:05:49 AM,11.53,9.24,11.53,99.4,,,
826,04/28/19 04:15:49 AM,11.55,9.24,11.55,99.6,,,
827,04/28/19 04:25:49 AM,11.54,9.24,11.54,99.5,,,
828,04/28/19 04:35:49 AM,11.53,9.24,11.53,99.4,,,
829,04/28/19 04:45:49 AM,11.54,9.24,11.54,99.5,,,
830,04/28/19 04:55:49 AM,11.54,9.22,11.54,99.4,,,
831,04/28/19 05:05:49 AM,11.54,9.22,11.54,99.4,,,
832,04/28/19 05:15:49 AM,11.54,9.22,11.54,99.4,,,
833,04/28/19 05:25:49 AM,11.55,9.22,11.55,99.5,,,
834,04/28/19 05:35:49 AM,11.54,9.22,11.54,99.4,,,
835,04/28/19 05:45:49 AM,11.55,9.22,11.55,99.5,,,
836,04/28/19 05:55:49 AM,11.54,9.24,11.54,99.5,,,
837,04/28/19 06:05:49 AM,11.54,9.24,11.54,99.5,,,
838,04/28/19 06:15:49 AM,11.54,9.24,11.54,99.5,,,
839,04/28/19 06:25:49 AM,11.53,9.24,11.53,99.4,,,
840,04/28/19 06:35:49 AM,11.54,9.26,11.54,99.5,,,
841,04/28/19 06:45:49 AM,11.55,9.26,11.55,99.6,,,
842,04/28/19 06:55:49 AM,11.54,9.26,11.54,99.5,,,
843,04/28/19 07:05:49 AM,11.54,9.26,11.54,99.5,,,
844,04/28/19 07:15:49 AM,11.54,9.28,11.54,99.6,,,
845,04/28/19 07:25:49 AM,11.54,9.28,11.54,99.6,,,
846,04/28/19 07:35:49 AM,11.55,9.28,11.55,99.7,,,
847,04/28/19 07:45:49 AM,11.55,9.30,11.55,99.7,,,
848,04/28/19 07:55:49 AM,11.55,9.30,11.55,99.7,,,
849,04/28/19 08:05:49 AM,11.55,9.30,11.55,99.7,,,
850,04/28/19 08:15:49 AM,11.55,9.32,11.55,99.8,,,
851,04/28/19 08:25:49 AM,11.55,9.32,11.55,99.8,,,
852,04/28/19 08:35:49 AM,11.55,9.34,11.55,99.8,,,
853,04/28/19 08:45:49 AM,11.55,9.34,11.55,99.8,,,
854,04/28/19 08:55:49 AM,11.55,9.36,11.55,99.9,,,
855,04/28/19 09:05:49 AM,11.56,9.36,11.56,99.9,,,
856,04/28/19 09:15:49 AM,11.55,9.36,11.55,99.9,,,
857,04/28/19 09:25:49 AM,11.55,9.38,11.55,99.9,,,
858,04/28/19 09:35:49 AM,11.54,9.38,11.54,99.8,,,
859,04/28/19 09:45:49 AM,11.55,9.40,11.55,99.9,,,
860,04/28/19 09:55:49 AM,11.54,9.40,11.54,99.9,,,
861,04/28/19 10:05:49 AM,11.54,9.42,11.54,99.9,,,
862,04/28/19 10:15:49 AM,11.54,9.42,11.54,99.9,,,
863,04/28/19 10:25:49 AM,11.53,9.44,11.53,99.9,,,
864,04/28/19 10:35:49 AM,11.54,9.44,11.54,100.0,,,
865,04/28/19 10:45:49 AM,11.53,9.46,11.53,99.9,,,
866,04/28/19 10:55:49 AM,11.53,9.46,11.53,99.9,,,
867,04/28/19 11:05:49 AM,11.54,9.46,11.54,100.0,,,
868,04/28/19 11:15:49 AM,11.52,9.48,11.52,99.9,,,
869,04/28/19 11:25:49 AM,11.52,9.48,11.52,99.9,,,
870,04/28/19 11:35:49 AM,11.53,9.48,11.53,100.0,,,
871,04/28/19 11:45:49 AM,11.52,9.50,11.52,99.9,,,
872,04/28/19 11:55:49 AM,11.51,9.50,11.51,99.8,,,
873,04/28/19 12:05:49 PM,11.52,9.50,11.52,99.9,,,
874,04/28/19 12:15:49 PM,11.51,9.52,11.51,99.9,,,
875,04/28/19 12:25:49 PM,11.51,9.52,11.51,99.9,,,
876,04/28/19 12:35:49 PM,11.51,9.52,11.51,99.9,,,
877,04/28/19 12:45:49 PM,11.52,9.52,11.52,100.0,,,
878,04/28/19 12:55:49 PM,11.51,9.54,11.51,99.9,,,
879,04/28/19 01:05:49 PM,11.51,9.54,11.51,99.9,,,
880,04/28/19 01:15:49 PM,11.52,9.54,11.52,100.0,,,
881,04/28/19 01:25:49 PM,11.50,9.56,11.50,99.9,,,
882,04/28/19 01:35:49 PM,11.50,9.56,11.50,99.9,,,
883,04/28/19 01:45:49 PM,11.49,9.56,11.49,99.8,,,
884,04/28/19 01:55:49 PM,11.49,9.58,11.49,99.9,,,
885,04/28/19 02:05:49 PM,11.50,9.58,11.50,99.9,,,
886,04/28/19 02:15:49 PM,11.49,9.58,11.49,99.9,,,
887,04/28/19 02:25:49 PM,11.49,9.58,11.49,99.9,,,
888,04/28/19 02:35:49 PM,11.49,9.60,11.49,99.9,,,
889,04/28/19 02:45:49 PM,11.50,9.60,11.50,100.0,,,
890,04/28/19 02:55:49 PM,11.49,9.60,11.49,99.9,,,
891,04/28/19 03:05:49 PM,11.50,9.62,11.50,100.0,,,
892,04/28/19 03:15:49 PM,11.49,9.62,11.49,100.0,,,
893,04/28/19 03:25:49 PM,11.49,9.62,11.49,100.0,,,
894,04/28/19 03:35:49 PM,11.49,9.62,11.49,100.0,,,
895,04/28/19 03:45:49 PM,11.49,9.64,11.49,100.0,,,
896,04/28/19 03:55:49 PM,11.50,9.64,11.50,100.1,,,
897,04/28/19 04:05:49 PM,11.49,9.64,11.49,100.0,,,
898,04/28/19 04:15:49 PM,11.48,9.66,11.48,100.0,,,
899,04/28/19 04:25:49 PM,11.47,9.66,11.47,99.9,,,
900,04/28/19 04:35:49 PM,11.48,9.68,11.48,100.0,,,
901,04/28/19 04:45:49 PM,11.47,9.68,11.47,99.9,,,
902,04/28/19 04:55:49 PM,11.49,9.68,11.49,100.1,,,
903,04/28/19 05:05:49 PM,11.48,9.70,11.48,100.1,,,
904,04/28/19 05:15:49 PM,11.47,9.70,11.47,100.0,,,
905,04/28/19 05:25:49 PM,11.47,9.70,11.47,100.0,,,
906,04/28/19 05:35:49 PM,11.48,9.72,11.48,100.1,,,
907,04/28/19 05:45:49 PM,11.48,9.72,11.48,100.1,,,
908,04/28/19 05:55:49 PM,11.47,9.72,11.47,100.0,,,
909,04/28/19 06:05:49 PM,11.47,9.74,11.47,100.1,,,
910,04/28/19 06:15:49 PM,11.46,9.74,11.46,100.0,,,
911,04/28/19 06:25:49 PM,11.46,9.74,11.46,100.0,,,
912,04/28/19 06:35:49 PM,11.47,9.74,11.47,100.1,,,
913,04/28/19 06:45:49 PM,11.46,9.74,11.46,100.0,,,
914,04/28/19 06:55:49 PM,11.46,9.74,11.46,100.0,,,
915,04/28/19 07:05:49 PM,11.46,9.74,11.46,100.0,,,
916,04/28/19 07:15:49 PM,11.47,9.74,11.47,100.1,,,
917,04/28/19 07:25:49 PM,11.47,9.74,11.47,100.1,,,
918,04/28/19 07:35:49 PM,11.45,9.72,11.45,99.8,,,
919,04/28/19 07:45:49 PM,11.46,9.72,11.46,99.9,,,
920,04/28/19 07:55:49 PM,11.45,9.70,11.45,99.8,,,
921,04/28/19 08:05:49 PM,11.46,9.70,11.46,99.9,,,
922,04/28/19 08:15:49 PM,11.46,9.68,11.46,99.8,,,
923,04/28/19 08:25:49 PM,11.44,9.66,11.44,99.6,,,
924,04/28/19 08:35:49 PM,11.45,9.64,11.45,99.6,,,
925,04/28/19 08:45:49 PM,11.45,9.62,11.45,99.6,,,
926,04/28/19 08:55:49 PM,11.44,9.60,11.44,99.5,,,
927,04/28/19 09:05:49 PM,11.45,9.58,11.45,99.5,,,
928,04/28/19 09:15:49 PM,11.46,9.56,11.46,99.5,,,
929,04/28/19 09:25:49 PM,11.45,9.54,11.45,99.4,,,
930,04/28/19 09:35:49 PM,11.46,9.52,11.46,99.5,,,
931,04/28/19 09:45:49 PM,11.46,9.50,11.46,99.4,,,
932,04/28/19 09:55:49 PM,11.46,9.48,11.46,99.4,,,
933,04/28/19 10:05:49 PM,11.46,9.46,11.46,99.3,,,
934,04/28/19 10:15:49 PM,11.48,9.44,11.48,99.4,,,
935,04/28/19 10:25:49 PM,11.46,9.44,11.46,99.3,,,
936,04/28/19 10:35:49 PM,11.47,9.42,11.47,99.3,,,
937,04/28/19 10:45:49 PM,11.47,9.40,11.47,99.3,,,
938,04/28/19 10:55:49 PM,11.47,9.40,11.47,99.3,,,
939,04/28/19 11:05:49 PM,11.47,9.38,11.47,99.2,,,
940,04/28/19 11:15:49 PM,11.49,9.38,11.49,99.4,,,
941,04/28/19 11:25:49 PM,11.48,9.38,11.48,99.3,,,
942,04/28/19 11:35:49 PM,11.48,9.36,11.48,99.2,,,
943,04/28/19 11:45:49 PM,11.49,9.36,11.49,99.3,,,
944,04/28/19 11:55:49 PM,11.49,9.36,11.49,99.3,,,
945,04/29/19 12:05:49 AM,11.48,9.36,11.48,99.2,,,
946,04/29/19 12:15:49 AM,11.49,9.36,11.49,99.3,,,
947,04/29/19 12:25:49 AM,11.49,9.36,11.49,99.3,,,
948,04/29/19 12:35:49 AM,11.48,9.36,11.48,99.2,,,
949,04/29/19 12:45:49 AM,11.50,9.36,11.50,99.4,,,
950,04/29/19 12:55:49 AM,11.49,9.36,11.49,99.3,,,
951,04/29/19 01:05:49 AM,11.48,9.36,11.48,99.2,,,
952,04/29/19 01:15:49 AM,11.49,9.36,11.49,99.3,,,
953,04/29/19 01:25:49 AM,11.49,9.36,11.49,99.3,,,
954,04/29/19 01:35:49 AM,11.49,9.36,11.49,99.3,,,
955,04/29/19 01:45:49 AM,11.49,9.36,11.49,99.3,,,
956,04/29/19 01:55:49 AM,11.49,9.36,11.49,99.3,,,
957,04/29/19 02:05:49 AM,11.49,9.36,11.49,99.3,,,
958,04/29/19 02:15:49 AM,11.49,9.36,11.49,99.3,,,
959,04/29/19 02:25:49 AM,11.48,9.36,11.48,99.2,,,
960,04/29/19 02:35:49 AM,11.48,9.36,11.48,99.2,,,
961,04/29/19 02:45:49 AM,11.48,9.36,11.48,99.2,,,
962,04/29/19 02:55:49 AM,11.48,9.36,11.48,99.2,,,
963,04/29/19 03:05:49 AM,11.48,9.34,11.48,99.2,,,
964,04/29/19 03:15:49 AM,11.48,9.34,11.48,99.2,,,
965,04/29/19 03:25:49 AM,11.49,9.34,11.49,99.3,,,
966,04/29/19 03:35:49 AM,11.48,9.32,11.48,99.2,,,
967,04/29/19 03:45:49 AM,11.49,9.32,11.49,99.2,,,
968,04/29/19 03:55:49 AM,11.49,9.30,11.49,99.2,,,
969,04/29/19 04:05:49 AM,11.49,9.30,11.49,99.2,,,
970,04/29/19 04:15:49 AM,11.49,9.30,11.49,99.2,,,
971,04/29/19 04:25:49 AM,11.50,9.28,11.50,99.2,,,
972,04/29/19 04:35:49 AM,11.49,9.28,11.49,99.1,,,
973,04/29/19 04:45:49 AM,11.50,9.28,11.50,99.2,,,
974,04/29/19 04:55:49 AM,11.49,9.26,11.49,99.1,,,
975,04/29/19 05:05:49 AM,11.51,9.26,11.51,99.3,,,
976,04/29/19 05:15:49 AM,11.49,9.26,11.49,99.1,,,
977,04/29/19 05:25:49 AM,11.49,9.26,11.49,99.1,,,
978,04/29/19 05:35:49 AM,11.51,9.26,11.51,99.3,,,
979,04/29/19 05:45:49 AM,11.49,9.26,11.49,99.1,,,
980,04/29/19 05:55:49 AM,11.49,9.24,11.49,99.1,,,
981,04/29/19 06:05:49 AM,11.50,9.24,11.50,99.1,,,
982,04/29/19 06:15:49 AM,11.51,9.24,11.51,99.2,,,
983,04/29/19 06:25:49 AM,11.51,9.24,11.51,99.2,,,
984,04/29/19 06:35:49 AM,11.51,9.24,11.51,99.2,,,
985,04/29/19 06:45:49 AM,11.52,9.24,11.52,99.3,,,
986,04/29/19 06:55:49 AM,11.51,9.26,11.51,99.3,,,
987,04/29/19 07:05:49 AM,11.51,9.26,11.51,99.3,,,
988,04/29/19 07:15:49 AM,11.52,9.28,11.52,99.4,,,
989,04/29/19 07:25:49 AM,11.52,9.30,11.52,99.5,,,
990,04/29/19 07:35:49 AM,11.52,9.32,11.52,99.5,,,
991,04/29/19 07:45:49 AM,11.52,9.34,11.52,99.5,,,
992,04/29/19 07:55:49 AM,11.52,9.38,11.52,99.6,,,
993,04/29/19 08:05:49 AM,11.52,9.40,11.52,99.7,,,
994,04/29/19 08:15:49 AM,11.51,9.42,11.51,99.6,,,
995,04/29/19 08:25:49 AM,11.51,9.46,11.51,99.7,,,
996,04/29/19 08:35:49 AM,11.50,9.46,11.50,99.7,,,
997,04/29/19 08:45:49 AM,11.49,9.48,11.49,99.6,,,
998,04/29/19 08:55:49 AM,11.49,9.50,11.49,99.7,,,
999,04/29/19 09:05:49 AM,11.49,9.50,11.49,99.7,,,
1000,04/29/19 09:15:49 AM,11.49,9.52,11.49,99.7,,,
1001,04/29/19 09:25:49 AM,11.48,9.54,11.48,99.7,,,
1002,04/29/19 09:35:49 AM,11.47,9.54,11.47,99.6,,,
1003,04/29/19 09:45:49 AM,11.47,9.54,11.47,99.6,,,
1004,04/29/19 09:55:49 AM,11.47,9.54,11.47,99.6,,,
1005,04/29/19 10:05:49 AM,11.47,9.54,11.47,99.6,,,
1006,04/29/19 10:15:49 AM,11.47,9.56,11.47,99.6,,,
1007,04/29/19 10:25:49 AM,11.47,9.56,11.47,99.6,,,
1008,04/29/19 10:35:49 AM,11.47,9.56,11.47,99.6,,,
1009,04/29/19 10:45:49 AM,11.46,9.58,11.46,99.6,,,
1010,04/29/19 10:55:49 AM,11.45,9.58,11.45,99.5,,,
1011,04/29/19 11:05:49 AM,11.45,9.58,11.45,99.5,,,
1012,04/29/19 11:15:49 AM,11.46,9.58,11.46,99.6,,,
1013,04/29/19 11:25:49 AM,11.45,9.60,11.45,99.6,,,
1014,04/29/19 11:35:49 AM,11.46,9.60,11.46,99.6,,,
1015,04/29/19 11:45:49 AM,11.44,9.60,11.44,99.5,,,
1016,04/29/19 11:55:49 AM,11.44,9.62,11.44,99.5,,,
1017,04/29/19 12:05:49 PM,11.44,9.62,11.44,99.5,,,
1018,04/29/19 12:15:49 PM,11.44,9.62,11.44,99.5,,,
1019,04/29/19 12:25:49 PM,11.43,9.62,11.43,99.4,,,
1020,04/29/19 12:35:49 PM,11.44,9.62,11.44,99.5,,,
1021,04/29/19 12:45:49 PM,11.44,9.62,11.44,99.5,,,
1022,04/29/19 12:55:49 PM,11.43,9.62,11.43,99.4,,,
1023,04/29/19 01:05:49 PM,11.43,9.62,11.43,99.4,,,
1024,04/29/19 01:15:49 PM,11.43,9.62,11.43,99.4,,,
1025,04/29/19 01:25:49 PM,11.43,9.62,11.43,99.4,,,
1026,04/29/19 01:35:49 PM,11.43,9.64,11.43,99.5,,,
1027,04/29/19 01:45:49 PM,11.44,9.64,11.44,99.6,,,
1028,04/29/19 01:55:49 PM,11.45,9.62,11.45,99.6,,,
1029,04/29/19 02:05:49 PM,11.44,9.62,11.44,99.5,,,
1030,04/29/19 02:15:49 PM,11.45,9.62,11.45,99.6,,,
1031,04/29/19 02:25:49 PM,11.45,9.62,11.45,99.6,,,
1032,04/29/19 02:35:49 PM,11.45,9.60,11.45,99.6,,,
1033,04/29/19 02:45:49 PM,11.46,9.60,11.46,99.6,,,
1034,04/29/19 02:55:49 PM,11.45,9.60,11.45,99.6,,,
1035,04/29/19 03:05:49 PM,11.45,9.60,11.45,99.6,,,
1036,04/29/19 03:15:49 PM,11.46,9.60,11.46,99.6,,,
1037,04/29/19 03:25:49 PM,11.45,9.60,11.45,99.6,,,
1038,04/29/19 03:35:49 PM,11.45,9.60,11.45,99.6,,,
1039,04/29/19 03:45:49 PM,11.45,9.62,11.45,99.6,,,
1040,04/29/19 03:55:49 PM,11.45,9.62,11.45,99.6,,,
1041,04/29/19 04:05:49 PM,11.44,9.62,11.44,99.5,,,
1042,04/29/19 04:15:49 PM,11.45,9.62,11.45,99.6,,,
1043,04/29/19 04:25:49 PM,11.45,9.64,11.45,99.6,,,
1044,04/29/19 04:35:49 PM,11.45,9.64,11.45,99.6,,,
1045,04/29/19 04:45:49 PM,11.45,9.64,11.45,99.6,,,
1046,04/29/19 04:55:49 PM,11.45,9.64,11.45,99.6,,,
1047,04/29/19 05:05:49 PM,11.45,9.66,11.45,99.7,,,
1048,04/29/19 05:15:49 PM,11.45,9.66,11.45,99.7,,,
1049,04/29/19 05:25:49 PM,11.45,9.66,11.45,99.7,,,
1050,04/29/19 05:35:49 PM,11.44,9.66,11.44,99.6,,,
1051,04/29/19 05:45:49 PM,11.45,9.66,11.45,99.7,,,
1052,04/29/19 05:55:49 PM,11.45,9.66,11.45,99.7,,,
1053,04/29/19 06:05:49 PM,11.44,9.66,11.44,99.6,,,
1054,04/29/19 06:15:49 PM,11.45,9.64,11.45,99.6,,,
1055,04/29/19 06:25:49 PM,11.45,9.66,11.45,99.7,,,
1056,04/29/19 06:35:49 PM,11.45,9.66,11.45,99.7,,,
1057,04/29/19 06:45:49 PM,11.45,9.66,11.45,99.7,,,
1058,04/29/19 06:55:49 PM,11.45,9.66,11.45,99.7,,,
1059,04/29/19 07:05:49 PM,11.44,9.66,11.44,99.6,,,
1060,04/29/19 07:15:49 PM,11.44,9.66,11.44,99.6,,,
1061,04/29/19 07:25:49 PM,11.45,9.66,11.45,99.7,,,
1062,04/29/19 07:35:49 PM,11.44,9.66,11.44,99.6,,,
1063,04/29/19 07:45:49 PM,11.44,9.66,11.44,99.6,,,
1064,04/29/19 07:55:49 PM,11.44,9.64,11.44,99.6,,,
1065,04/29/19 08:05:49 PM,11.45,9.64,11.45,99.6,,,
1066,04/29/19 08:15:49 PM,11.44,9.62,11.44,99.5,,,
1067,04/29/19 08:25:49 PM,11.44,9.62,11.44,99.5,,,
1068,04/29/19 08:35:49 PM,11.43,9.60,11.43,99.4,,,
1069,04/29/19 08:45:49 PM,11.43,9.58,11.43,99.3,,,
1070,04/29/19 08:55:49 PM,11.43,9.56,11.43,99.3,,,
1071,04/29/19 09:05:49 PM,11.44,9.54,11.44,99.3,,,
1072,04/29/19 09:15:49 PM,11.44,9.52,11.44,99.3,,,
1073,04/29/19 09:25:49 PM,11.45,9.50,11.45,99.3,,,
1074,04/29/19 09:35:49 PM,11.45,9.48,11.45,99.3,,,
1075,04/29/19 09:45:49 PM,11.45,9.46,11.45,99.2,,,
1076,04/29/19 09:55:49 PM,11.45,9.46,11.45,99.2,,,
1077,04/29/19 10:05:49 PM,11.46,9.44,11.46,99.3,,,
1078,04/29/19 10:15:49 PM,11.46,9.42,11.46,99.2,,,
1079,04/29/19 10:25:49 PM,11.46,9.42,11.46,99.2,,,
1080,04/29/19 10:35:49 PM,11.46,9.40,11.46,99.2,,,
1081,04/29/19 10:45:49 PM,11.46,9.40,11.46,99.2,,,
1082,04/29/19 10:55:49 PM,11.47,9.38,11.47,99.2,,,
1083,04/29/19 11:05:49 PM,11.47,9.36,11.47,99.2,,,
1084,04/29/19 11:15:49 PM,11.48,9.36,11.48,99.2,,,
1085,04/29/19 11:25:49 PM,11.47,9.34,11.47,99.1,,,
1086,04/29/19 11:35:49 PM,11.47,9.32,11.47,99.1,,,
1087,04/29/19 11:45:49 PM,11.47,9.30,11.47,99.0,,,
1088,04/29/19 11:55:49 PM,11.49,9.28,11.49,99.1,,,
1089,04/30/19 12:05:49 AM,11.49,9.28,11.49,99.1,,,
1090,04/30/19 12:15:49 AM,11.49,9.26,11.49,99.1,,,
1091,04/30/19 12:25:49 AM,11.50,9.26,11.50,99.2,,,
1092,04/30/19 12:35:49 AM,11.49,9.24,11.49,99.1,,,
1093,04/30/19 12:45:49 AM,11.50,9.24,11.50,99.1,,,
1094,04/30/19 12:55:49 AM,11.50,9.24,11.50,99.1,,,
1095,04/30/19 01:05:49 AM,11.51,9.22,11.51,99.2,,,
1096,04/30/19 01:15:49 AM,11.51,9.22,11.51,99.2,,,
1097,04/30/19 01:25:49 AM,11.52,9.20,11.52,99.2,,,
1098,04/30/19 01:35:49 AM,11.51,9.20,11.51,99.1,,,
1099,04/30/19 01:45:49 AM,11.51,9.20,11.51,99.1,,,
1100,04/30/19 01:55:49 AM,11.52,9.20,11.52,99.2,,,
1101,04/30/19 02:05:49 AM,11.51,9.20,11.51,99.1,,,
1102,04/30/19 02:15:49 AM,11.50,9.20,11.50,99.0,,,
1103,04/30/19 02:25:49 AM,11.50,9.20,11.50,99.0,,,
1104,04/30/19 02:35:49 AM,11.50,9.20,11.50,99.0,,,
1105,04/30/19 02:45:49 AM,11.52,9.20,11.52,99.2,,,
1106,04/30/19 02:55:49 AM,11.51,9.20,11.51,99.1,,,
1107,04/30/19 03:05:49 AM,11.51,9.20,11.51,99.1,,,
1108,04/30/19 03:15:49 AM,11.51,9.20,11.51,99.1,,,
1109,04/30/19 03:25:49 AM,11.52,9.20,11.52,99.2,,,
1110,04/30/19 03:35:49 AM,11.51,9.20,11.51,99.1,,,
1111,04/30/19 03:45:49 AM,11.51,9.20,11.51,99.1,,,
1112,04/30/19 03:55:49 AM,11.52,9.20,11.52,99.2,,,
1113,04/30/19 04:05:49 AM,11.51,9.18,11.51,99.1,,,
1114,04/30/19 04:15:49 AM,11.51,9.18,11.51,99.1,,,
1115,04/30/19 04:25:49 AM,11.51,9.18,11.51,99.1,,,
1116,04/30/19 04:35:49 AM,11.51,9.18,11.51,99.1,,,
1117,04/30/19 04:45:49 AM,11.50,9.18,11.50,99.0,,,
1118,04/30/19 04:55:49 AM,11.51,9.18,11.51,99.1,,,
1119,04/30/19 05:05:49 AM,11.50,9.18,11.50,99.0,,,
1120,04/30/19 05:15:49 AM,11.49,9.18,11.49,98.9,,,
1121,04/30/19 05:25:49 AM,11.50,9.18,11.50,99.0,,,
