"","pH","ObservationDate","treatment","location","sensortype"
"619",7.21,2018-11-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"620",7.21,2018-11-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"621",7.21,2018-11-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"622",7.21,2018-11-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"623",7.21,2018-11-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"624",7.21,2018-11-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"625",7.21,2018-11-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"626",7.21,2018-11-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"627",7.21,2018-11-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"628",7.21,2018-11-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"629",7.21,2018-11-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"630",7.21,2018-11-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"631",7.21,2018-11-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"632",7.21,2018-11-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"633",7.21,2018-11-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"634",7.21,2018-11-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"635",7.21,2018-11-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"636",7.21,2018-11-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"637",7.21,2018-12-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"638",7.21,2018-12-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"639",7.21,2018-12-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"640",7.21,2018-12-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"641",7.21,2018-12-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"642",7.21,2018-12-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"643",7.21,2018-12-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"644",7.21,2018-12-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"645",7.21,2018-12-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"646",7.21,2018-12-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"647",7.21,2018-12-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"648",7.21,2019-01-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"649",7.21,2019-01-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"650",7.21,2019-01-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"651",7.21,2019-01-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"652",7.21,2019-01-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"653",7.21,2019-01-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"654",7.21,2019-01-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"655",7.21,2019-01-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"656",7.21,2019-01-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"657",7.21,2019-01-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"658",7.21,2019-01-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"659",7.21,2019-01-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"660",7.21,2019-01-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"661",7.21,2019-01-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"662",7.21,2019-01-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"663",7.21,2019-01-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"664",7.21,2019-02-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"665",7.21,2019-02-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"666",7.21,2019-02-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"667",7.21,2019-02-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"668",7.21,2019-02-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"669",7.21,2019-02-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"670",7.21,2019-02-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"671",7.21,2019-02-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"672",7.21,2019-02-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"673",7.21,2019-02-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"674",7.21,2019-02-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"675",7.21,2019-02-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"676",7.21,2019-02-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"677",7.21,2019-02-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"678",7.21,2019-02-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"679",7.21,2019-02-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"680",7.21,2019-02-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"681",7.21,2019-02-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"682",7.21,2019-02-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"683",7.21,2019-03-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"684",7.21,2019-03-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"685",7.21,2019-03-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"686",7.21,2019-03-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"687",7.21,2019-03-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"688",7.21,2019-03-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"689",7.21,2019-03-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"690",7.21,2019-03-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"691",7.21,2019-03-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"692",7.21,2019-03-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"693",7.21,2019-03-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"694",7.21,2019-04-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"695",7.21,2019-04-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"696",7.21,2019-04-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"697",7.21,2019-04-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"698",7.21,2019-05-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"699",7.21,2019-05-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"700",7.21,2019-05-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"701",7.21,2019-05-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"702",7.21,2019-05-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"703",7.21,2019-05-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"704",7.21,2019-06-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"705",7.21,2019-06-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"706",7.21,2019-06-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"707",7.21,2019-06-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"708",7.21,2019-06-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"709",7.21,2019-06-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"710",7.21,2019-06-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"711",7.21,2019-06-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"712",7.21,2019-06-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"713",7.21,2019-06-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"714",7.21,2019-07-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"715",7.21,2019-07-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"716",7.21,2019-07-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"717",7.211606578,2018-10-02,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"718",7.211606578,2018-10-02,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"719",7.211963092,2018-11-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"720",7.212039166,2018-11-14,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"721",7.21422985,2019-05-01,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"722",7.215878187,2019-05-29,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"723",7.218636616,2018-12-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"724",7.219719602,2018-12-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"725",7.22,2018-08-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"726",7.22,2018-08-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"727",7.22,2018-09-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"728",7.22,2018-09-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"729",7.22,2018-09-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"730",7.22,2018-09-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"731",7.22,2018-09-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"732",7.22,2018-09-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"733",7.22,2018-09-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"734",7.22,2018-09-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"735",7.22,2018-09-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"736",7.22,2018-09-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"737",7.22,2018-09-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"738",7.22,2018-09-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"739",7.22,2018-09-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"740",7.22,2018-10-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"741",7.22,2018-10-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"742",7.22,2018-10-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"743",7.22,2018-10-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"744",7.22,2018-10-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"745",7.22,2018-10-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"746",7.22,2018-10-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"747",7.22,2018-10-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"748",7.22,2018-11-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"749",7.22,2018-11-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"750",7.22,2018-11-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"751",7.22,2018-11-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"752",7.22,2018-11-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"753",7.22,2018-11-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"754",7.22,2018-11-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"755",7.22,2018-11-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"756",7.22,2018-11-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"757",7.22,2018-11-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"758",7.22,2018-11-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"759",7.22,2018-12-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"760",7.22,2018-12-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"761",7.22,2018-12-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"762",7.22,2018-12-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"763",7.22,2018-12-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"764",7.22,2018-12-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"765",7.22,2019-01-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"766",7.22,2019-01-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"767",7.22,2019-01-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"768",7.22,2019-01-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"769",7.22,2019-01-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"770",7.22,2019-01-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"771",7.22,2019-01-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"772",7.22,2019-01-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"773",7.22,2019-01-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"774",7.22,2019-01-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"775",7.22,2019-01-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"776",7.22,2019-01-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"777",7.22,2019-01-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"778",7.22,2019-01-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"779",7.22,2019-01-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"780",7.22,2019-01-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"781",7.22,2019-01-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"782",7.22,2019-01-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"783",7.22,2019-01-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"784",7.22,2019-01-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"785",7.22,2019-01-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"786",7.22,2019-01-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"787",7.22,2019-01-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"788",7.22,2019-01-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"789",7.22,2019-01-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"790",7.22,2019-01-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"791",7.22,2019-01-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"792",7.22,2019-01-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"793",7.22,2019-02-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"794",7.22,2019-02-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"795",7.22,2019-02-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"796",7.22,2019-02-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"797",7.22,2019-02-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"798",7.22,2019-02-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"799",7.22,2019-02-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"800",7.22,2019-02-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"801",7.22,2019-02-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"802",7.22,2019-02-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"803",7.22,2019-03-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"804",7.22,2019-03-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"805",7.22,2019-03-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"806",7.22,2019-03-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"807",7.22,2019-03-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"808",7.22,2019-03-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"809",7.22,2019-04-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"810",7.22,2019-04-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"811",7.22,2019-04-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"812",7.22,2019-04-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"813",7.22,2019-04-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"814",7.22,2019-04-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"815",7.22,2019-04-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"816",7.22,2019-04-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"817",7.22,2019-05-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"818",7.22,2019-05-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"819",7.22,2019-05-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"820",7.22,2019-05-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"821",7.22,2019-05-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"822",7.22,2019-06-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"823",7.22,2019-06-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"824",7.22,2019-06-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"825",7.22,2019-06-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"826",7.22,2019-06-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"827",7.22,2019-06-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"828",7.22,2019-06-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"829",7.22,2019-06-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"830",7.22,2019-06-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"831",7.22,2019-06-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"832",7.22,2019-06-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"833",7.22,2019-07-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"834",7.22,2019-07-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"835",7.228375231,2018-09-11,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"836",7.229990421,2018-10-02,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"837",7.23,2018-08-28,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"838",7.23,2018-09-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"839",7.23,2018-09-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"840",7.23,2018-09-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"841",7.23,2018-09-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"842",7.23,2018-10-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"843",7.23,2018-10-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"844",7.23,2018-10-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"845",7.23,2018-11-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"846",7.23,2018-11-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"847",7.23,2018-11-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"848",7.23,2018-11-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"849",7.23,2018-11-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"850",7.23,2018-11-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"851",7.23,2018-11-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"852",7.23,2018-11-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"853",7.23,2018-11-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"854",7.23,2018-12-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"855",7.23,2018-12-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"856",7.23,2018-12-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"857",7.23,2018-12-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"858",7.23,2018-12-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"859",7.23,2019-01-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"860",7.23,2019-01-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"861",7.23,2019-01-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"862",7.23,2019-02-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"863",7.23,2019-02-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"864",7.23,2019-02-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"865",7.23,2019-02-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"866",7.23,2019-03-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"867",7.23,2019-03-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"868",7.23,2019-03-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"869",7.23,2019-03-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"870",7.23,2019-04-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"871",7.23,2019-04-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"872",7.23,2019-04-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"873",7.23,2019-04-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"874",7.23,2019-05-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"875",7.23,2019-05-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"876",7.23,2019-05-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"877",7.23,2019-05-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"878",7.23,2019-05-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"879",7.23,2019-06-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"880",7.23,2019-06-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"881",7.23,2019-06-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"882",7.23,2019-06-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"883",7.23,2019-06-25,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"884",7.23,2019-06-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"885",7.23,2019-07-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"886",7.23,2019-07-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"887",7.23,2019-07-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"888",7.23,2019-07-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"889",7.230631452,2019-05-29,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"890",7.231578878,2018-09-11,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"891",7.233166155,2018-12-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"892",7.23320472,2019-04-23,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"893",7.234923768,2018-12-04,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"894",7.235943598,2019-06-05,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"895",7.239119472,2018-10-09,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"896",7.239403274,2019-02-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"897",7.24,2018-10-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"898",7.24,2018-10-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"899",7.24,2018-11-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"900",7.24,2018-11-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"901",7.24,2018-11-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"902",7.24,2018-11-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"903",7.24,2018-12-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"904",7.24,2018-12-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"905",7.24,2018-12-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"906",7.24,2018-12-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"907",7.24,2018-12-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"908",7.24,2018-12-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"909",7.24,2019-01-17,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"910",7.24,2019-01-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"911",7.24,2019-02-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"912",7.24,2019-02-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"913",7.24,2019-02-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"914",7.24,2019-02-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"915",7.24,2019-03-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"916",7.24,2019-03-22,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"917",7.24,2019-03-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"918",7.24,2019-04-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"919",7.24,2019-04-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"920",7.24,2019-04-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"921",7.24,2019-04-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"922",7.24,2019-04-13,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"923",7.24,2019-04-21,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"924",7.24,2019-04-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"925",7.24,2019-04-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"926",7.24,2019-04-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"927",7.24,2019-05-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"928",7.24,2019-05-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"929",7.24,2019-06-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"930",7.24,2019-06-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"931",7.24,2019-06-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"932",7.24,2019-06-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"933",7.244619923,2019-02-06,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
