#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
361,2/21/19 22:15,11.6,8.62,0,0
362,2/21/19 22:25,11.58,8.62,0,0
363,2/21/19 22:35,11.57,8.62,0,0
364,2/21/19 22:45,11.58,8.62,0,0
365,2/21/19 22:55,11.59,8.64,0,0
366,2/21/19 23:05,11.58,8.64,0,0
367,2/21/19 23:15,11.58,8.64,0,0
368,2/21/19 23:25,11.58,8.64,0,0
369,2/21/19 23:35,11.59,8.64,0,0
370,2/21/19 23:45,11.6,8.6,0,0
371,2/21/19 23:55,11.64,8.54,0,0
372,2/22/19 0:05,11.65,8.46,0,0
373,2/22/19 0:15,11.68,8.4,0,0
374,2/22/19 0:25,11.73,8.34,0,0
375,2/22/19 0:35,11.74,8.3,0,0
376,2/22/19 0:45,11.74,8.26,0,0
377,2/22/19 0:55,11.75,8.24,0,0
378,2/22/19 1:05,11.75,8.22,0,0
379,2/22/19 1:15,11.76,8.2,0,0
380,2/22/19 1:25,11.76,8.2,0,0
381,2/22/19 1:35,11.75,8.2,0,0
382,2/22/19 1:45,11.73,8.22,0,0
383,2/22/19 1:55,11.72,8.24,0,0
384,2/22/19 2:05,11.72,8.26,0,0
385,2/22/19 2:15,11.72,8.28,0,0
386,2/22/19 2:25,11.72,8.3,0,0
387,2/22/19 2:35,11.71,8.3,0,0
388,2/22/19 2:45,11.7,8.34,0,0
389,2/22/19 2:55,11.67,8.36,0,0
390,2/22/19 3:05,11.66,8.38,0,0
391,2/22/19 3:15,11.64,8.4,0,0
392,2/22/19 3:25,11.64,8.44,0,0
393,2/22/19 3:35,11.63,8.46,0,0
394,2/22/19 3:45,11.62,8.48,0,0
395,2/22/19 3:55,11.62,8.5,0,0
396,2/22/19 4:05,11.6,8.52,0,0
397,2/22/19 4:15,11.59,8.52,0,0
398,2/22/19 4:25,11.59,8.52,0,0
399,2/22/19 4:35,11.59,8.52,0,0
400,2/22/19 4:45,11.59,8.54,0,0
401,2/22/19 4:55,11.58,8.54,0,0
402,2/22/19 5:05,11.58,8.56,0,0
403,2/22/19 5:15,11.57,8.56,0,0
404,2/22/19 5:25,11.58,8.56,0,0
405,2/22/19 5:35,11.56,8.58,0,0
406,2/22/19 5:45,11.56,8.58,0,0
407,2/22/19 5:55,11.56,8.58,0,0
408,2/22/19 6:05,11.56,8.6,0,0
409,2/22/19 6:15,11.56,8.6,0,0
410,2/22/19 6:25,11.55,8.58,0,0
411,2/22/19 6:35,11.55,8.58,0,0
412,2/22/19 6:45,11.55,8.58,0,0
413,2/22/19 6:55,11.56,8.58,0,0
414,2/22/19 7:05,11.55,8.58,0,0
415,2/22/19 7:15,11.55,8.6,0,0
416,2/22/19 7:25,11.54,8.6,0,0
417,2/22/19 7:35,11.53,8.6,0,0
418,2/22/19 7:45,11.54,8.62,0,0
419,2/22/19 7:55,11.53,8.62,0,0
420,2/22/19 8:05,11.52,8.62,0,0
421,2/22/19 8:15,11.52,8.64,0,0
422,2/22/19 8:25,11.53,8.64,0,0
423,2/22/19 8:35,11.52,8.64,0,0
424,2/22/19 8:45,11.52,8.64,0,0
425,2/22/19 8:55,11.54,8.64,0,0
426,2/22/19 9:05,11.52,8.64,0,0
427,2/22/19 9:15,11.53,8.64,0,0
428,2/22/19 9:25,11.52,8.66,0,0
429,2/22/19 9:35,11.51,8.66,0,0
430,2/22/19 9:45,11.52,8.66,0,0
431,2/22/19 9:55,11.51,8.66,0,0
432,2/22/19 10:05,11.51,8.68,0,0
433,2/22/19 10:15,11.5,8.68,0,0
434,2/22/19 10:25,11.51,8.7,0,0
435,2/22/19 10:35,11.5,8.7,0,0
436,2/22/19 10:45,11.5,8.72,0,0
437,2/22/19 10:55,11.5,8.72,0,0
438,2/22/19 11:05,11.51,8.74,0,0
439,2/22/19 11:15,11.48,8.74,0,0
440,2/22/19 11:25,11.48,8.76,0,0
441,2/22/19 11:35,11.48,8.76,0,0
442,2/22/19 11:45,11.48,8.76,0,0
443,2/22/19 11:55,11.49,8.76,0,0
444,2/22/19 12:05,11.48,8.76,0,0
445,2/22/19 12:15,11.49,8.76,0,0
446,2/22/19 12:25,11.51,8.74,0,0
447,2/22/19 12:35,11.53,8.68,0,0
448,2/22/19 12:45,11.57,8.52,0,0
449,2/22/19 12:55,11.72,7.7,0,0
450,2/22/19 13:05,11.97,6.7,0,0
451,2/22/19 13:15,12.64,6.08,0,0
452,2/22/19 13:25,11.98,7.74,0,0
453,2/22/19 13:35,11.85,8.1,0,0
454,2/22/19 13:45,11.77,8.24,0,0
455,2/22/19 13:55,11.74,8.32,0,0
456,2/22/19 14:05,11.7,8.38,0,0
457,2/22/19 14:15,11.68,8.42,0,0
458,2/22/19 14:25,11.67,8.46,0,0
459,2/22/19 14:35,11.65,8.48,0,0
460,2/22/19 14:45,11.65,8.5,0,0
461,2/22/19 14:55,11.65,8.56,0,0
462,2/22/19 15:05,11.64,8.58,0,0
463,2/22/19 15:15,11.6,8.62,0,0
464,2/22/19 15:25,11.62,8.64,0,0
465,2/22/19 15:35,11.61,8.66,0,0
466,2/22/19 15:45,11.62,8.66,0,0
467,2/22/19 15:55,11.62,8.68,0,0
468,2/22/19 16:05,11.61,8.7,0,0
469,2/22/19 16:15,11.61,8.7,0,0
470,2/22/19 16:25,11.61,8.7,0,0
471,2/22/19 16:35,11.61,8.72,0,0
472,2/22/19 16:45,11.59,8.72,0,0
473,2/22/19 16:55,11.61,8.74,0,0
474,2/22/19 17:05,11.59,8.76,0,0
475,2/22/19 17:15,11.59,8.76,0,0
476,2/22/19 17:25,11.58,8.76,0,0
477,2/22/19 17:35,11.58,8.76,0,0
478,2/22/19 17:45,11.58,8.76,0,0
479,2/22/19 17:55,11.59,8.76,0,0
480,2/22/19 18:05,11.58,8.76,0,0
481,2/22/19 18:15,11.57,8.74,0,0
482,2/22/19 18:25,11.57,8.74,0,0
483,2/22/19 18:35,11.59,8.74,0,0
484,2/22/19 18:45,11.57,8.74,0,0
485,2/22/19 18:55,11.56,8.74,0,0
486,2/22/19 19:05,11.59,8.72,0,0
487,2/22/19 19:15,11.58,8.72,0,0
488,2/22/19 19:25,11.57,8.7,0,0
489,2/22/19 19:35,11.57,8.72,0,0
490,2/22/19 19:45,11.58,8.72,0,0
491,2/22/19 19:55,11.57,8.7,0,0
492,2/22/19 20:05,11.57,8.7,0,0
493,2/22/19 20:15,11.58,8.7,0,0
494,2/22/19 20:25,11.56,8.7,0,0
495,2/22/19 20:35,11.57,8.7,0,0
496,2/22/19 20:45,11.58,8.7,0,0
497,2/22/19 20:55,11.57,8.68,0,0
498,2/22/19 21:05,11.57,8.7,0,0
499,2/22/19 21:15,11.57,8.7,0,0
500,2/22/19 21:25,11.57,8.7,0,0
501,2/22/19 21:35,11.57,8.7,0,0
502,2/22/19 21:45,11.58,8.72,0,0
503,2/22/19 21:55,11.57,8.72,0,0
504,2/22/19 22:05,11.58,8.74,0,0
505,2/22/19 22:15,11.55,8.76,0,0
506,2/22/19 22:25,11.57,8.76,0,0
507,2/22/19 22:35,11.56,8.76,0,0
508,2/22/19 22:45,11.56,8.76,0,0
509,2/22/19 22:55,11.57,8.76,0,0
510,2/22/19 23:05,11.56,8.78,0,0
511,2/22/19 23:15,11.55,8.78,0,0
512,2/22/19 23:25,11.57,8.78,0,0
513,2/22/19 23:35,11.54,8.76,0,0
514,2/22/19 23:45,11.58,8.74,0,0
515,2/22/19 23:55,11.61,8.68,0,0
516,2/23/19 0:05,11.64,8.62,0,0
517,2/23/19 0:15,11.67,8.56,0,0
518,2/23/19 0:25,11.7,8.5,0,0
519,2/23/19 0:35,11.73,8.46,0,0
520,2/23/19 0:45,11.72,8.4,0,0
521,2/23/19 0:55,11.74,8.36,0,0
522,2/23/19 1:05,11.75,8.36,0,0
523,2/23/19 1:15,11.75,8.36,0,0
