#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
191,2/26/19 17:45,11.67,8.36,,
192,2/26/19 17:55,11.65,8.38,,
193,2/26/19 18:05,11.65,8.42,,
194,2/26/19 18:15,11.63,8.44,,
195,2/26/19 18:25,11.61,8.46,,
196,2/26/19 18:35,11.61,8.48,,
197,2/26/19 18:45,11.6,8.48,,
198,2/26/19 18:55,11.59,8.5,,
199,2/26/19 19:05,11.59,8.5,,
200,2/26/19 19:15,11.58,8.5,,
201,2/26/19 19:25,11.57,8.5,,
202,2/26/19 19:35,11.57,8.5,,
203,2/26/19 19:45,11.57,8.5,,
204,2/26/19 19:55,11.57,8.5,,
205,2/26/19 20:05,11.56,8.48,,
206,2/26/19 20:15,11.57,8.48,,
207,2/26/19 20:25,11.57,8.48,,
208,2/26/19 20:35,11.56,8.48,,
209,2/26/19 20:45,11.56,8.46,,
210,2/26/19 20:55,11.57,8.46,,
211,2/26/19 21:05,11.57,8.46,,
212,2/26/19 21:15,11.57,8.46,,
213,2/26/19 21:25,11.57,8.44,,
214,2/26/19 21:35,11.56,8.44,,
215,2/26/19 21:45,11.56,8.44,,
216,2/26/19 21:55,11.56,8.42,,
217,2/26/19 22:05,11.56,8.42,,
218,2/26/19 22:15,11.55,8.42,,
219,2/26/19 22:25,11.56,8.42,,
220,2/26/19 22:35,11.56,8.4,,
221,2/26/19 22:45,11.55,8.4,,
222,2/26/19 22:55,11.56,8.4,,
223,2/26/19 23:05,11.55,8.4,,
224,2/26/19 23:15,11.55,8.38,,
225,2/26/19 23:25,11.55,8.38,,
226,2/26/19 23:35,11.54,8.38,,
227,2/26/19 23:45,11.55,8.38,,
228,2/26/19 23:55,11.54,8.38,,
229,2/27/19 0:05,11.53,8.38,,
230,2/27/19 0:15,11.55,8.38,,
231,2/27/19 0:25,11.54,8.38,,
232,2/27/19 0:35,11.53,8.38,,
233,2/27/19 0:45,11.54,8.38,,
234,2/27/19 0:55,11.54,8.38,,
