"Plot Title: SalmonShedLight/TempLogger_ChaseCorner"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20454914, SEN S/N: 20454914)","Intensity, lum/ft² (LGR S/N: 20454914, SEN S/N: 20454914)","Coupler Attached (LGR S/N: 20454914)","Coupler Detached (LGR S/N: 20454914)","Stopped (LGR S/N: 20454914)","End Of File (LGR S/N: 20454914)"
1,11/26/18 01:18:55 PM,12.013,5.0,,,,
2,11/26/18 01:28:55 PM,11.819,4.0,,,,
3,11/26/18 01:38:55 PM,11.722,4.0,,,,
4,11/26/18 01:48:55 PM,11.722,5.0,,,,
5,11/26/18 01:58:55 PM,11.722,4.0,,,,
6,11/26/18 02:08:55 PM,11.722,4.0,,,,
7,11/26/18 02:18:55 PM,11.722,4.0,,,,
8,11/26/18 02:28:55 PM,11.722,4.0,,,,
9,11/26/18 02:38:55 PM,11.625,5.0,,,,
10,11/26/18 02:48:55 PM,11.528,4.0,,,,
11,11/26/18 02:58:55 PM,11.528,4.0,,,,
12,11/26/18 03:08:55 PM,11.528,4.0,,,,
13,11/26/18 03:18:55 PM,11.528,4.0,,,,
14,11/26/18 03:28:55 PM,11.528,4.0,,,,
15,11/26/18 03:38:55 PM,11.431,4.0,,,,
16,11/26/18 03:48:55 PM,11.528,4.0,,,,
17,11/26/18 03:58:55 PM,11.431,4.0,,,,
18,11/26/18 04:08:55 PM,11.431,4.0,,,,
19,11/26/18 04:18:55 PM,11.431,4.0,,,,
20,11/26/18 04:28:55 PM,11.334,5.0,,,,
21,11/26/18 04:38:55 PM,11.334,4.0,,,,
22,11/26/18 04:48:55 PM,11.334,4.0,,,,
23,11/26/18 04:58:55 PM,11.334,4.0,,,,
24,11/26/18 05:08:55 PM,11.236,5.0,,,,
25,11/26/18 05:18:55 PM,11.236,4.0,,,,
26,11/26/18 05:28:55 PM,11.236,4.0,,,,
27,11/26/18 05:38:55 PM,11.236,4.0,,,,
28,11/26/18 05:48:55 PM,11.236,4.0,,,,
29,11/26/18 05:58:55 PM,11.236,4.0,,,,
30,11/26/18 06:08:55 PM,11.334,4.0,,,,
31,11/26/18 06:18:55 PM,11.334,4.0,,,,
32,11/26/18 06:28:55 PM,11.431,4.0,,,,
33,11/26/18 06:38:55 PM,11.431,4.0,,,,
34,11/26/18 06:48:55 PM,11.431,4.0,,,,
35,11/26/18 06:58:55 PM,11.528,4.0,,,,
36,11/26/18 07:08:55 PM,11.528,4.0,,,,
37,11/26/18 07:18:55 PM,11.528,4.0,,,,
38,11/26/18 07:28:55 PM,11.528,4.0,,,,
39,11/26/18 07:38:55 PM,11.528,4.0,,,,
40,11/26/18 07:48:55 PM,11.528,4.0,,,,
41,11/26/18 07:58:55 PM,11.625,4.0,,,,
42,11/26/18 08:08:55 PM,11.625,4.0,,,,
43,11/26/18 08:18:55 PM,11.625,4.0,,,,
44,11/26/18 08:28:55 PM,11.625,4.0,,,,
45,11/26/18 08:38:55 PM,11.625,4.0,,,,
46,11/26/18 08:48:55 PM,11.625,4.0,,,,
47,11/26/18 08:58:55 PM,11.722,4.0,,,,
48,11/26/18 09:08:55 PM,11.722,4.0,,,,
49,11/26/18 09:18:55 PM,11.722,4.0,,,,
50,11/26/18 09:28:55 PM,11.722,4.0,,,,
51,11/26/18 09:38:55 PM,11.722,4.0,,,,
52,11/26/18 09:48:55 PM,11.819,4.0,,,,
53,11/26/18 09:58:55 PM,11.722,4.0,,,,
54,11/26/18 10:08:55 PM,11.722,4.0,,,,
55,11/26/18 10:18:55 PM,11.625,4.0,,,,
56,11/26/18 10:28:55 PM,11.625,4.0,,,,
57,11/26/18 10:38:55 PM,11.528,4.0,,,,
58,11/26/18 10:48:55 PM,11.431,4.0,,,,
59,11/26/18 10:58:55 PM,11.334,5.0,,,,
60,11/26/18 11:08:55 PM,11.334,4.0,,,,
61,11/26/18 11:18:55 PM,11.334,4.0,,,,
62,11/26/18 11:28:55 PM,11.236,4.0,,,,
63,11/26/18 11:38:55 PM,11.236,4.0,,,,
64,11/26/18 11:48:55 PM,11.139,4.0,,,,
65,11/26/18 11:58:55 PM,11.139,4.0,,,,
66,11/27/18 12:08:55 AM,11.139,4.0,,,,
67,11/27/18 12:18:55 AM,11.139,5.0,,,,
68,11/27/18 12:28:55 AM,11.139,4.0,,,,
69,11/27/18 12:38:55 AM,11.139,5.0,,,,
70,11/27/18 12:48:55 AM,11.139,4.0,,,,
71,11/27/18 12:58:55 AM,11.236,5.0,,,,
72,11/27/18 01:08:55 AM,11.236,4.0,,,,
73,11/27/18 01:18:55 AM,11.334,4.0,,,,
74,11/27/18 01:28:55 AM,11.334,2.0,,,,
75,11/27/18 01:38:55 AM,11.334,2.0,,,,
76,11/27/18 01:48:55 AM,11.431,2.0,,,,
77,11/27/18 01:58:55 AM,11.528,2.0,,,,
78,11/27/18 02:08:55 AM,11.528,2.0,,,,
79,11/27/18 02:18:55 AM,11.528,2.0,,,,
80,11/27/18 02:28:55 AM,11.528,2.0,,,,
81,11/27/18 02:38:55 AM,11.431,2.0,,,,
82,11/27/18 02:48:55 AM,11.431,2.0,,,,
83,11/27/18 02:58:55 AM,11.431,2.0,,,,
84,11/27/18 03:08:55 AM,11.431,2.0,,,,
85,11/27/18 03:18:55 AM,11.528,2.0,,,,
86,11/27/18 03:28:55 AM,11.528,2.0,,,,
87,11/27/18 03:38:55 AM,11.528,2.0,,,,
88,11/27/18 03:48:55 AM,11.431,2.0,,,,
89,11/27/18 03:58:55 AM,11.528,2.0,,,,
90,11/27/18 04:08:55 AM,11.528,2.0,,,,
91,11/27/18 04:18:55 AM,11.625,2.0,,,,
92,11/27/18 04:28:55 AM,11.722,2.0,,,,
93,11/27/18 04:38:55 AM,11.722,2.0,,,,
94,11/27/18 04:48:55 AM,11.819,2.0,,,,
95,11/27/18 04:58:55 AM,11.819,3.0,,,,
96,11/27/18 05:08:55 AM,11.819,2.0,,,,
97,11/27/18 05:18:55 AM,11.819,2.0,,,,
98,11/27/18 05:28:55 AM,11.819,2.0,,,,
99,11/27/18 05:38:55 AM,11.819,2.0,,,,
100,11/27/18 05:48:55 AM,11.819,2.0,,,,
101,11/27/18 05:58:55 AM,11.819,2.0,,,,
102,11/27/18 06:08:55 AM,11.819,2.0,,,,
103,11/27/18 06:18:55 AM,11.819,2.0,,,,
104,11/27/18 06:28:55 AM,11.819,2.0,,,,
105,11/27/18 06:38:55 AM,11.916,2.0,,,,
106,11/27/18 06:48:55 AM,11.916,2.0,,,,
107,11/27/18 06:58:55 AM,12.013,2.0,,,,
108,11/27/18 07:08:55 AM,12.110,2.0,,,,
109,11/27/18 07:18:55 AM,12.207,2.0,,,,
110,11/27/18 07:28:55 AM,12.304,2.0,,,,
111,11/27/18 07:38:55 AM,12.304,2.0,,,,
112,11/27/18 07:48:55 AM,12.304,2.0,,,,
113,11/27/18 07:58:55 AM,12.304,2.0,,,,
114,11/27/18 08:08:55 AM,12.207,2.0,,,,
115,11/27/18 08:18:55 AM,12.304,2.0,,,,
116,11/27/18 08:28:55 AM,12.304,2.0,,,,
117,11/27/18 08:38:55 AM,12.304,2.0,,,,
118,11/27/18 08:48:55 AM,12.304,2.0,,,,
119,11/27/18 08:58:55 AM,12.304,2.0,,,,
120,11/27/18 09:08:55 AM,12.304,2.0,,,,
121,11/27/18 09:18:55 AM,12.304,5.0,,,,
122,11/27/18 09:28:55 AM,12.401,4.0,,,,
123,11/27/18 09:38:55 AM,12.497,5.0,,,,
124,11/27/18 09:48:55 AM,12.594,5.0,,,,
125,11/27/18 09:58:55 AM,12.787,4.0,,,,
126,11/27/18 10:08:55 AM,12.787,5.0,,,,
127,11/27/18 10:18:55 AM,12.787,5.0,,,,
128,11/27/18 10:28:55 AM,12.883,4.0,,,,
129,11/27/18 10:38:55 AM,12.980,4.0,,,,
130,11/27/18 10:48:55 AM,13.076,5.0,,,,
131,11/27/18 10:58:55 AM,12.980,5.0,,,,
132,11/27/18 11:08:55 AM,12.980,5.0,,,,
133,11/27/18 11:18:55 AM,13.461,5.0,,,,
134,11/27/18 11:28:55 AM,13.942,5.0,,,,
135,11/27/18 11:38:55 AM,14.325,5.0,,,,
136,11/27/18 11:48:55 AM,14.613,5.0,,,,
137,11/27/18 11:58:55 AM,14.900,5.0,,,,
138,11/27/18 12:08:55 PM,15.091,5.0,,,,
139,11/27/18 12:18:55 PM,15.187,5.0,,,,
140,11/27/18 12:28:55 PM,15.282,6.0,,,,
141,11/27/18 12:38:55 PM,15.378,5.0,,,,
142,11/27/18 12:48:55 PM,15.473,5.0,,,,
143,11/27/18 12:58:55 PM,15.569,5.0,,,,
144,11/27/18 01:08:55 PM,15.664,5.0,,,,
145,11/27/18 01:18:55 PM,15.760,4.0,,,,
146,11/27/18 01:28:55 PM,15.760,6.0,,,,
147,11/27/18 01:38:55 PM,15.664,5.0,,,,
148,11/27/18 01:48:55 PM,15.569,6.0,,,,
149,11/27/18 01:58:55 PM,15.664,6.0,,,,
150,11/27/18 02:08:55 PM,15.664,4.0,,,,
151,11/27/18 02:18:55 PM,15.473,4.0,,,,
152,11/27/18 02:28:55 PM,15.282,4.0,,,,
153,11/27/18 02:38:55 PM,15.187,4.0,,,,
154,11/27/18 02:48:55 PM,15.091,5.0,,,,
155,11/27/18 02:58:55 PM,15.282,4.0,,,,
156,11/27/18 03:08:55 PM,15.187,4.0,,,,
157,11/27/18 03:18:55 PM,14.996,4.0,,,,
158,11/27/18 03:28:55 PM,14.804,5.0,,,,
159,11/27/18 03:38:55 PM,14.709,5.0,,,,
160,11/27/18 03:48:55 PM,14.709,4.0,,,,
161,11/27/18 03:58:55 PM,14.517,4.0,,,,
162,11/27/18 04:08:55 PM,14.230,5.0,,,,
163,11/27/18 04:18:55 PM,14.038,4.0,,,,
164,11/27/18 04:28:55 PM,13.846,4.0,,,,
165,11/27/18 04:38:55 PM,13.558,4.0,,,,
166,11/27/18 04:48:55 PM,13.365,4.0,,,,
167,11/27/18 04:58:55 PM,13.173,4.0,,,,
168,11/27/18 05:08:55 PM,12.980,3.0,,,,
169,11/27/18 05:18:55 PM,12.787,4.0,,,,
170,11/27/18 05:28:55 PM,12.690,0.0,,,,
171,11/27/18 05:38:55 PM,12.594,0.0,,,,
172,11/27/18 05:48:55 PM,12.594,0.0,,,,
173,11/27/18 05:58:55 PM,12.497,0.0,,,,
174,11/27/18 06:08:55 PM,12.497,0.0,,,,
175,11/27/18 06:18:55 PM,12.497,0.0,,,,
176,11/27/18 06:28:55 PM,12.401,0.0,,,,
177,11/27/18 06:38:55 PM,12.207,0.0,,,,
178,11/27/18 06:48:55 PM,12.110,0.0,,,,
179,11/27/18 06:58:55 PM,11.916,0.0,,,,
180,11/27/18 07:08:55 PM,11.722,0.0,,,,
181,11/27/18 07:18:55 PM,11.625,0.0,,,,
