"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
208,11/27/18 11:24:00 PM,11.370,,,,
209,11/27/18 11:34:00 PM,11.370,,,,
210,11/27/18 11:44:00 PM,11.370,,,,
211,11/27/18 11:54:00 PM,11.370,,,,
212,11/28/18 12:04:00 AM,11.370,,,,
213,11/28/18 12:14:00 AM,11.370,,,,
214,11/28/18 12:24:00 AM,11.370,,,,
215,11/28/18 12:34:00 AM,11.370,,,,
216,11/28/18 12:44:00 AM,11.370,,,,
217,11/28/18 12:54:00 AM,11.370,,,,
218,11/28/18 01:04:00 AM,11.370,,,,
219,11/28/18 01:14:00 AM,11.370,,,,
220,11/28/18 01:24:00 AM,11.370,,,,
221,11/28/18 01:34:00 AM,11.346,,,,
222,11/28/18 01:44:00 AM,11.346,,,,
223,11/28/18 01:54:00 AM,11.346,,,,
224,11/28/18 02:04:00 AM,11.346,,,,
225,11/28/18 02:14:00 AM,11.346,,,,
226,11/28/18 02:24:00 AM,11.346,,,,
227,11/28/18 02:34:00 AM,11.346,,,,
228,11/28/18 02:44:00 AM,11.346,,,,
229,11/28/18 02:54:00 AM,11.370,,,,
230,11/28/18 03:04:00 AM,11.370,,,,
231,11/28/18 03:14:00 AM,11.370,,,,
232,11/28/18 03:24:00 AM,11.370,,,,
233,11/28/18 03:34:00 AM,11.370,,,,
234,11/28/18 03:44:00 AM,11.370,,,,
235,11/28/18 03:54:00 AM,11.394,,,,
236,11/28/18 04:04:00 AM,11.394,,,,
237,11/28/18 04:14:00 AM,11.370,,,,
238,11/28/18 04:24:00 AM,11.370,,,,
239,11/28/18 04:34:00 AM,11.370,,,,
240,11/28/18 04:44:00 AM,11.370,,,,
241,11/28/18 04:54:00 AM,11.370,,,,
242,11/28/18 05:04:00 AM,11.370,,,,
243,11/28/18 05:14:00 AM,11.346,,,,
244,11/28/18 05:24:00 AM,11.346,,,,
